Key,Frame
o,60
n,63
space,71
s,95
backspace,117
a,127
space,133
s,151
t,158
a,168
r,171
k,181
backspace,199
l,205
i,212
t,215
space,222
n,225
i,229
g,231
h,236
t,238
comma,247
space,253
5,262
space,268
s,278
t,283
a,291
r,296
g,308
a,319
z,326
e,336
r,342
s,346
space,360
g,370
a,376
t,378
h,383
e,388
r,392
e,400
d,405
space,411
o,416
n,420
space,426
a,430
space,435
h,441
i,447
l,454
l,459
comma,482
space,485
t,489
h,492
i,498
backspace,519
e,521
i,526
r,535
space,540
n,548
o,554
t,555
e,561
b,568
o,574
o,578
k,583
s,591
space,596
f,601
i,604
l,610
l,616
e,622
d,626
space,636
w,642
i,645
t,649
h,653
space,658
s,668
k,675
e,682
t,686
c,696
h,701
e,704
s,709
space,714
f,716
r,722
o,725
m,729
space,737
q,743
space,749
t,751
o,757
space,763
backspace,770
backspace,776
backspace,780
backspace,783
backspace,788
a,804
space,810
t,814
o,818
space,825
a,838
period,852
backspace,869
backspace,872
z,898
period,910
space,919
t,925
backspace,940
a,960
space,969
q,974
u,977
i,982
c,985
k,990
space,998
b,1002
r,1009
o,1014
w,1019
n,1029
space,1032
f,1036
o,1044
x,1045
space,1052
d,1058
a,1064
r,1070
t,1075
e,1082
d,1090
space,1096
a,1117
c,1124
r,1133
o,1139
s,1143
s,1149
space,1155
t,1175
h,1179
e,1185
space,1187
m,1193
e,1196
a,1205
d,1218
o,1223
w,1235
comma,1250
space,1256
w,1261
a,1269
e,1276
v,1289
backspace,1300
backspace,1305
backspace,1335
e,1374
a,1381
v,1388
i,1394
n,1399
g,1404
space,1410
t,1412
backspace,1431
b,1443
e,1457
t,1465
w,1470
e,1476
e,1481
n,1490
space,1496
7,1500
space,1505
c,1511
u,1516
r,1521
i,1544
o,1551
u,1555
s,1560
space,1566
r,1575
a,1584
b,1590
b,1598
i,1607
t,1612
s,1621
space,1628
a,1634
f,1644
n,1647
space,1655
backspace,1669
backspace,1675
backspace,1679
n,1697
d,1699
space,1703
6,1714
space,1722
f,1725
o,1731
r,1735
g,1745
s,1749
backspace,1758
backspace,1763
backspace,1768
backspace,1781
r,1791
o,1795
g,1798
s,1806
space,1812
c,1819
r,1825
a,1844
k,1851
i,1856
backspace,1872
backspace,1876
backspace,1882
o,1906
a,1909
k,1913
i,1924
n,1926
g,1933
space,1938
b,1956
e,1960
s,1964
i,1970
d,1971
e,1979
space,1987
a,2006
space,2013
0,2026
space,2031
d,2035
e,2041
g,2048
r,2054
e,2061
e,2073
space,2100
b,2106
r,2113
o,2134
o,2134
k,2139
period,2161
space,2169
o,2171
v,2175
e,2183
r,2187
h,2196
e,2207
a,2214
d,2220
comma,2238
space,2242
9,2255
space,2264
w,2273
h,2277
o,2281
o,2286
t,2289
backspace,2299
backspace,2306
backspace,2308
backspace,2321
backspace,2342
s,2353
h,2361
o,2367
o,2382
t,2391
i,2393
n,2400
g,2403
space,2407
s,2414
t,2420
a,2428
r,2433
s,2437
space,2458
s,2465
t,2471
r,2482
e,2491
a,2499
k,2521
e,2521
d,2525
space,2534
t,2545
h,2551
r,2554
o,2555
u,2560
g,2567
h,2590
space,2599
t,2604
h,2608
e,2614
space,2617
s,2624
k,2631
y,2639
space,2652
q,2659
s,2666
space,2674
backspace,2684
backspace,2690
backspace,2695
a,2707
a,2713
backspace,2731
s,2744
space,2753
1,2764
2,2771
space,2780
o,2788
w,2792
l,2817
s,2825
space,2830
h,2836
o,2841
t,2846
t,2851
backspace,2867
backspace,2872
o,2883
t,2890
e,2897
d,2905
space,2909
s,2915
o,2940
f,2946
t,2953
l,2975
y,2980
space,2984
f,2987
r,2993
o,2995
m,3001
space,3007
n,3012
e,3015
a,3032
r,3037
b,3044
y,3050
space,3058
t,3072
r,3077
e,3087
e,3092
w,3098
period,3119
backspace,3141
backspace,3145
s,3153
period,3168
space,3173
t,3177
h,3181
e,3189
space,3189
g,3197
r,3203
o,3214
u,3219
p,3224
space,3232
m,3236
r,3244
q,3246
backspace,3264
backspace,3269
a,3281
r,3285
v,3295
l,3300
e,3306
d,3312
backspace,3324
backspace,3329
backspace,3332
e,3347
l,3351
d,3355
backspace,3377
e,3385
d,3392
space,3401
a,3405
t,3410
space,3414
8,3427
9,3434
space,3442
c,3446
o,3451
s,3455
n,3456
backspace,3480
backspace,3483
n,3495
s,3501
t,3506
e,3514
l,3524
l,3528
a,3539
t,3541
i,3543
o,3551
n,3554
s,3560
space,3573
t,3576
h,3580
e,3586
y,3590
space,3596
h,3600
a,3604
d,3610
space,3615
m,3621
a,3624
p,3631
p,3635
e,3641
d,3647
space,3650
a,3655
n,3664
d,3669
space,3674
t,3680
h,3683
e,3687
space,3692
3,3706
4,3711
5,3715
space,3729
g,3736
l,3741
i,3746
m,3752
e,3761
backspace,3786
m,3796
e,3800
r,3803
i,3807
n,3813
g,3820
space,3822
l,3825
i,3831
g,3834
h,3838
t,3843
s,3851
space,3856
o,3858
f,3863
space,3866
q,3872
space,3878
backspace,3898
backspace,3902
a,3923
space,3931
d,3936
i,3942
s,3943
t,3950
a,3957
n,3962
t,3966
space,3972
v,3982
i,3996
l,4003
l,4007
a,4011
g,4016
e,4022
period,4042
space,4050
s,4054
u,4059
r,4062
r,4107
o,4117
u,4121
n,4126
d,4131
e,4138
d,4143
space,4156
b,4162
y,4164
space,4172
t,4177
h,4185
e,4187
space,4193
b,4206
r,4214
i,4221
l,4228
l,4233
i,4241
c,4245
a,4254
n,4257
c,4260
e,4266
backspace,4276
backspace,4280
backspace,4300
backspace,4316
backspace,4321
a,4342
n,4347
c,4348
e,4355
space,4361
o,4366
f,4372
space,4377
6,4392
7,4404
8,4411
space,4419
c,4426
e,4431
l,4445
e,4450
s,4458
t,4464
i,4468
a,4474
l,4479
space,4487
b,4493
o,4497
d,4501
i,4511
e,4515
s,4523
comma,4533
space,4541
t,4543
h,4548
e,4553
y,4559
space,4565
f,4568
e,4576
l,4581
t,4585
space,4594
t,4598
h,4602
e,4607
space,4611
s,4613
e,4620
a,4627
m,4632
l,4641
e,4646
s,4651
w,4657
space,4663
backspace,4691
backspace,4698
w,4716
space,4722
c,4726
o,4733
n,4739
backspace,4752
backspace,4757
backspace,4761
backspace,4767
backspace,4771
w,4792
space,4796
backspace,4815
backspace,4821
backspace,4825
s,4843
space,4853
c,4862
o,4869
n,4874
n,4880
e,4882
backspace,4923
backspace,4930
backspace,4933
backspace,4950
backspace,4953
backspace,4973
s,4988
space,4993
c,5002
o,5007
n,5015
n,5018
e,5020
c,5026
t,5033
i,5035
o,5040
n,5044
space,5051
b,5056
e,5063
t,5068
w,5092
e,5099
e,5105
n,5112
space,5119
t,5120
h,5126
e,5130
space,5133
i,5140
n,5145
f,5150
i,5154
t,5159
i,5161
backspace,5195
backspace,5198
n,5219
i,5221
t,5225
e,5231
space,5237
l,5250
e,5254
t,5261
t,5265
e,5276
r,5278
s,5283
space,5291
backspace,5302
comma,5326
space,5333
n,5336
u,5340
m,5347
b,5351
e,5361
r,5366
space,5369
backspace,5390
s,5401
space,5405
backspace,5426
comma,5446
space,5449
a,5453
n,5456
d,5461
space,5464
t,5468
h,5472
e,5478
space,5481
w,5489
o,5493
r,5498
n,5504
d,5508
e,5514
backspace,5523
backspace,5529
backspace,5534
backspace,5552
n,5564
d,5568
e,5576
r,5578
s,5584
space,5591
o,5596
f,5600
space,5602
t,5612
h,5616
e,5621
space,5625
c,5629
o,5635
s,5639
m,5653
o,5658
s,5663
period,5684
space,5689
