Key,Frame
d,89
e,96
a,104
r,108
space,113
t,118
e,124
a,131
m,135
comma,151
space,157
i,162
space,166
h,170
o,175
p,188
e,199
space,205
y,211
o,218
u,223
space,226
a,231
l,236
l,240
space,245
h,251
a,256
d,262
space,269
a,280
space,284
f,292
a,297
n,301
s,326
t,332
a,338
s,360
t,366
i,371
c,377
space,385
t,388
i,392
m,397
e,401
space,406
o,413
u,418
r,424
space,427
r,431
e,438
c,447
e,454
n,459
t,463
space,471
3,482
m,488
p,492
l,498
o,504
backspace,514
backspace,518
backspace,523
backspace,527
backspace,532
e,555
m,559
p,569
l,576
o,584
y,593
e,599
e,605
space,611
a,619
r,625
backspace,636
l,657
l,661
r,665
e,672
backspace,684
backspace,690
backspace,692
backspace,698
p,730
p,734
r,740
e,750
c,770
i,775
a,779
t,783
i,786
o,791
n,794
space,801
v,809
e,813
backspace,822
backspace,827
e,850
v,855
e,860
n,866
t,869
period,891
space,895
i,897
t,903
space,906
w,912
a,919
s,924
space,931
t,939
r,945
y,951
backspace,976
u,986
l,993
y,999
space,1006
a,1014
space,1019
p,1025
l,1038
e,1054
a,1060
s,1068
u,1077
r,1082
e,1087
space,1095
t,1099
o,1103
space,1108
s,1112
e,1118
e,1123
space,1127
e,1135
e,1138
v,1143
e,1146
r,1150
backspace,1164
backspace,1170
backspace,1174
backspace,1180
v,1199
e,1207
r,1211
y,1215
o,1223
n,1228
e,1234
space,1238
c,1242
o,1244
m,1249
e,1255
space,1260
t,1263
o,1268
g,1300
e,1307
t,1312
h,1316
e,1321
r,1324
space,1330
a,1337
n,1341
d,1344
space,1349
e,1353
n,1356
u,1362
backspace,1386
j,1394
o,1399
y,1405
space,1413
t,1416
h,1420
e,1425
space,1429
f,1449
e,1453
s,1459
t,1464
i,1469
v,1474
i,1477
t,1498
i,1503
e,1505
s,1514
period,1528
space,1532
y,1538
o,1543
u,1550
space,1560
backspace,1588
r,1603
space,1608
e,1620
n,1625
t,1630
h,1633
u,1639
s,1645
i,1649
s,1654
a,1660
backspace,1679
backspace,1707
a,1723
s,1727
n,1733
backspace,1764
m,1775
space,1781
a,1785
n,1789
d,1793
space,1796
p,1807
o,1817
s,1825
i,1830
t,1839
i,1844
v,1849
e,1871
space,1876
e,1882
n,1885
e,1892
r,1895
g,1902
y,1906
space,1914
m,1918
d,1924
e,1932
space,1936
t,1941
h,1944
backspace,1959
backspace,1964
backspace,1968
backspace,1973
backspace,1986
a,2001
d,2007
e,2013
space,2017
t,2021
h,2026
e,2029
space,2032
e,2037
v,2061
e,2067
n,2072
t,2075
space,2083
a,2088
space,2094
r,2101
e,2106
s,2112
o,2117
u,2122
n,2128
d,2132
i,2135
n,2141
g,2147
space,2154
s,2159
u,2168
c,2173
c,2178
e,2188
s,2195
s,2199
period,2223
space,2228
w,2232
e,2240
space,2245
w,2249
a,2257
n,2262
t,2265
e,2270
d,2276
space,2286
t,2290
o,2295
space,2300
t,2306
a,2312
k,2316
e,2322
space,2327
a,2332
space,2337
m,2341
o,2346
m,2351
e,2356
n,2360
t,2364
space,2370
t,2373
o,2377
space,2384
e,2401
x,2410
t,2418
e,2425
n,2431
d,2434
space,2441
o,2446
u,2452
r,2457
space,2460
h,2476
e,2481
a,2488
r,2492
g,2501
backspace,2522
t,2532
f,2550
e,2568
l,2573
t,2576
space,2587
g,2594
r,2600
a,2611
t,2625
i,2629
t,2637
i,2642
d,2659
backspace,2667
backspace,2672
u,2699
d,2703
e,2708
space,2712
t,2717
o,2721
space,2724
e,2729
a,2735
c,2740
h,2745
space,2753
o,2755
f,2762
space,2767
y,2770
o,2774
u,2779
r,2785
space,2790
h,2798
a,2802
r,2808
d,2814
space,2823
w,2853
o,2856
r,2860
k,2863
space,2877
a,2884
n,2889
d,2894
space,2899
d,2909
e,2914
d,2929
i,2935
c,2940
a,2945
t,2950
i,2953
o,2956
n,2962
period,2982
space,2987
f,2993
e,3000
t,3006
backspace,3014
backspace,3019
backspace,3024
e,3043
v,3049
e,3055
n,3060
t,3063
s,3069
space,3072
l,3077
i,3082
k,3088
e,3093
space,3096
t,3102
t,3108
backspace,3142
h,3152
e,3156
s,3162
e,3168
space,3175
a,3189
r,3194
e,3201
space,3206
q,3213
space,3219
backspace,3243
backspace,3246
backspace,3251
space,3271
a,3277
space,3289
s,3293
a,3300
backspace,3320
m,3330
a,3334
l,3340
l,3345
space,3354
t,3359
a,3365
backspace,3386
o,3401
k,3406
e,3412
n,3418
space,3422
t,3427
backspace,3439
o,3451
f,3456
space,3479
a,3485
p,3506
p,3509
r,3514
e,3538
c,3547
i,3552
a,3556
t,3560
i,3564
o,3566
n,3571
space,3576
f,3581
o,3584
r,3594
space,3599
t,3604
h,3607
e,3611
space,3616
i,3624
n,3629
c,3638
r,3648
e,3653
d,3662
i,3674
b,3686
l,3691
e,3698
space,3704
e,3708
f,3712
e,3719
backspace,3744
f,3753
o,3758
r,3761
t,3766
space,3772
y,3780
o,3786
u,3790
space,3796
p,3815
u,3821
t,3826
space,3831
i,3839
n,3846
t,3853
o,3858
space,3862
y,3887
o,3893
u,3898
r,3908
space,3910
r,3914
o,3917
o,3922
backspace,3951
l,3961
e,3965
s,3971
space,3976
e,3981
v,3985
e,3990
r,4012
y,4018
space,4024
d,4028
a,4033
y,4039
backspace,4050
backspace,4055
backspace,4058
backspace,4062
d,4078
a,4084
y,4089
period,4104
space,4110
a,4116
s,4121
space,4126
e,4136
2,4140
backspace,4160
backspace,4164
w,4178
e,4190
space,4196
m,4199
o,4203
v,4207
e,4211
space,4222
f,4229
o,4233
r,4236
w,4243
a,4252
r,4259
d,4264
comma,4272
space,4278
o,4286
e,4291
t,4301
backspace,4314
backspace,4319
backspace,4324
l,4346
e,4350
t,4353
s,4360
space,4366
c,4373
a,4387
r,4393
r,4399
y,4403
space,4409
f,4416
o,4419
r,4423
w,4430
a,4452
r,4459
d,4466
space,4474
t,4478
h,4483
i,4488
s,4493
space,4497
s,4502
p,4515
i,4532
r,4550
i,4552
t,4557
space,4564
o,4572
f,4578
space,4580
c,4609
a,4615
m,4628
a,4634
r,4654
a,4655
d,4666
e,4685
r,4690
i,4695
e,4706
space,4720
a,4729
n,4737
d,4743
space,4750
t,4755
e,4762
a,4767
m,4772
2,4780
o,4785
r,4790
k,4794
backspace,4810
backspace,4812
backspace,4818
backspace,4822
w,4836
o,4841
r,4845
k,4850
period,4872
space,4877
y,4883
o,4889
u,4894
space,4903
backspace,4929
r,4941
space,4947
c,4951
o,4957
n,4962
t,4965
r,4971
i,4976
b,4981
u,4987
t,4992
i,4997
o,5003
n,5008
s,5014
space,5020
a,5026
s,5033
backspace,5047
r,5067
e,5073
space,5078
i,5087
v,5092
backspace,5114
n,5125
v,5131
a,5138
l,5144
u,5150
a,5156
b,5166
l,5176
e,5181
space,5186
t,5192
o,5197
space,5201
9,5206
backspace,5231
o,5241
u,5247
r,5253
space,5260
c,5264
o,5267
m,5273
a,5276
p,5280
backspace,5304
backspace,5308
p,5330
a,5334
n,5338
y,5344
space,5352
s,5358
u,5362
c,5364
c,5369
e,5378
s,5383
s,5389
comma,5396
space,5403
a,5408
n,5411
d,5416
space,5432
w,5457
e,5465
space,5472
l,5483
o,5490
o,5496
k,5504
space,5510
f,5519
o,5523
r,5526
w,5536
w,5562
backspace,5584
a,5596
r,5601
d,5608
space,5616
t,5621
o,5624
space,5629
a,5634
c,5639
h,5647
i,5652
e,5678
v,5682
i,5687
n,5691
backspace,5712
backspace,5717
e,5727
i,5732
n,5739
g,5743
space,5746
e,5752
g,5758
e,5763
n,5775
backspace,5783
backspace,5787
backspace,5793
v,5813
e,5815
n,5821
space,5826
g,5831
r,5838
a,5845
backspace,5857
