Key,Frame
i,62
n,68
space,76
2,86
0,98
2,107
4,120
space,130
backspace,142
comma,151
space,157
8,168
6,189
5,221
4,233
3,252
2,256
space,265
r,276
e,282
s,290
e,297
a,335
r,346
c,359
h,364
e,369
r,374
s,391
space,397
c,404
o,410
l,416
l,422
a,435
b,443
o,449
r,453
a,458
t,462
e,471
d,475
space,481
o,494
n,499
space,506
6,529
2,541
3,576
4,581
8,613
7,619
space,628
p,644
r,650
o,653
j,659
e,663
c,669
t,676
s,683
space,690
f,694
r,704
o,707
m,712
backspace,727
backspace,733
backspace,754
o,778
r,785
space,789
7,803
8,810
9,832
0,860
1,873
2,885
3,890
space,899
m,906
o,911
n,916
t,922
h,926
s,932
comma,944
space,951
c,957
o,964
n,971
d,975
u,1000
c,1006
t,1012
i,1015
n,1021
g,1028
space,1038
3,1057
1,1071
backspace,1090
backspace,1094
2,1110
1,1117
3,1126
4,1146
5,1154
6,1163
space,1173
t,1184
e,1192
s,1198
t,1203
s,1208
space,1217
d,1223
a,1228
i,1234
l,1242
y,1256
space,1266
a,1277
c,1286
r,1294
o,1302
s,1306
s,1311
space,1321
1,1326
8,1350
2,1362
2,1367
3,1379
3,1384
space,1396
l,1407
a,1408
b,1414
o,1441
r,1458
a,1465
t,1468
o,1477
r,1482
i,1487
e,1507
s,1515
space,1530
w,1538
i,1543
t,1548
h,1553
space,1562
6,1572
0,1586
0,1591
space,1602
c,1613
backspace,1635
backspace,1640
0,1667
space,1678
c,1683
o,1691
m,1698
p,1723
u,1727
t,1732
e,1740
r,1749
r,1752
s,1766
backspace,1781
backspace,1781
w,1810
space,1817
q,1823
n,1827
backspace,1838
backspace,1843
backspace,1848
backspace,1851
s,1865
space,1874
a,1878
n,1884
d,1889
space,1895
3,1914
5,1921
0,1932
space,1940
m,1948
a,1952
c,1958
h,1961
i,1964
n,1971
e,1973
s,1980
comma,1990
space,1993
e,1998
a,2006
c,2009
h,2016
i,2020
backspace,2040
space,2048
p,2054
r,2070
o,2076
c,2086
e,2097
s,2104
s,2110
i,2113
n,2118
g,2125
space,2130
9,2142
backspace,2168
8,2181
9,2191
1,2202
2,2210
3,2218
4,2223
space,2237
d,2244
a,2251
t,2253
a,2258
s,2276
e,2281
t,2286
s,2292
period,2309
space,2313
o,2318
v,2323
e,2331
r,2336
space,2341
7,2356
3,2364
2,2391
1,2398
3,2421
0,2433
space,2440
o,2450
r,2456
backspace,2482
backspace,2485
p,2506
r,2511
o,2514
t,2520
o,2523
t,2541
y,2545
p,2554
e,2558
s,2564
space,2570
w,2586
e,2593
r,2600
e,2606
space,2613
d,2618
e,2623
v,2628
e,2631
l,2639
o,2646
p,2653
e,2658
d,2665
comma,2683
space,2689
5,2698
2,2709
3,2717
1,2731
1,2736
0,2763
e,2778
e,2785
backspace,2804
backspace,2808
space,2819
e,2827
r,2833
r,2837
o,2845
r,2849
s,2859
space,2869
w,2874
e,2884
space,2890
backspace,2916
r,2925
e,2932
space,2936
c,2943
o,2954
r,2955
r,2961
e,2970
c,2976
t,2983
e,2990
d,2996
comma,3012
space,3017
a,3021
d,3031
backspace,3052
n,3060
d,3065
space,3069
1,3085
4,3094
5,3098
space,3108
e,3113
q,3119
u,3125
a,3132
t,3137
i,3140
o,3148
n,3151
s,3156
space,3184
w,3190
e,3200
e,3207
backspace,3227
r,3236
e,3242
space,3246
s,3253
o,3260
l,3265
v,3272
e,3279
d,3285
period,3304
space,3307
b,3312
y,3317
space,3323
d,3325
a,3332
y,3339
space,3346
4,3355
1,3363
0,3384
0,3390
0,3395
space,3410
backspace,3428
comma,3441
space,3446
h,3464
backspace,3476
t,3484
h,3488
e,3492
y,3497
space,3502
e,3506
l,3510
i,3516
m,3522
i,3527
t,3533
e,3539
backspace,3556
backspace,3560
a,3576
t,3581
e,3587
d,3593
backspace,3606
backspace,3610
backspace,3615
backspace,3634
n,3644
a,3648
t,3656
e,3660
d,3667
space,3676
1,3682
2,3691
space,3697
c,3706
r,3714
i,3719
t,3726
i,3728
c,3735
a,3741
l,3751
space,3758
c,3762
h,3771
a,3796
l,3807
o,3811
backspace,3842
l,3855
e,3860
n,3866
g,3869
e,3874
w,3880
comma,3896
space,3903
backspace,3912
backspace,3917
s,3930
backspace,3951
backspace,3954
s,3973
comma,3984
space,3991
c,3994
a,3998
backspace,4019
backspace,4022
backspace,4026
space,4048
s,4060
c,4067
a,4073
l,4079
i,4084
n,4090
g,4095
space,4121
t,4126
h,4131
e,4135
space,4139
i,4143
n,4149
i,4154
t,4158
i,4161
a,4171
t,4176
i,4179
v,4183
e,4189
space,4201
t,4207
o,4213
space,4220
b,4228
e,4234
n,4239
e,4242
r,4245
g,4253
backspace,4265
backspace,4280
f,4291
i,4294
t,4299
space,4304
8,4330
0,4341
1,4362
2,4369
0,4380
space,4386
c,4397
i,4400
t,4404
i,4407
e,4411
s,4418
space,4423
u,4428
s,4432
i,4435
n,4440
g,4444
space,4448
6,4467
1,4474
2,4482
space,4489
f,4502
o,4509
r,4513
m,4534
u,4540
l,4547
a,4556
s,4565
space,4572
a,4581
s,4583
n,4592
backspace,4604
backspace,4608
n,4621
d,4625
space,4632
1,4640
0,4651
5,4684
2,4692
3,4701
backspace,4718
backspace,4722
3,4739
2,4746
space,4752
r,4765
e,4775
a,4786
c,4791
t,4797
i,4803
r,4807
s,4819
backspace,4829
backspace,4834
backspace,4844
backspace,4866
o,4876
r,4880
s,4893
backspace,4902
backspace,4907
