Key,Frame
i,72
n,75
space,83
t,85
h,89
e,93
space,96
h,106
e,110
a,116
r,122
t,158
space,167
o,171
f,176
space,179
a,189
space,196
m,201
y,211
s,212
t,217
i,228
a,237
backspace,265
c,273
a,277
l,281
space,288
v,292
a,297
l,303
l,307
e,318
y,322
comma,333
space,341
t,349
space,353
e,364
backspace,375
backspace,381
backspace,386
5,397
space,408
e,424
x,431
p,450
l,458
o,463
e,473
r,479
e,484
backspace,494
backspace,499
backspace,503
r,522
e,527
r,530
3,530
w,539
backspace,552
backspace,557
s,569
space,574
u,587
n,595
c,608
o,614
v,618
e,626
r,630
e,636
d,642
space,647
a,652
space,659
h,664
i,669
d,671
d,674
e,682
n,686
space,692
r,698
e,706
a,711
l,722
m,738
space,745
w,751
h,755
e,758
r,762
e,766
space,781
t,785
h,788
e,794
space,798
a,809
l,811
p,819
h,824
a,829
b,839
e,846
t,854
space,861
g,865
r,870
o,872
m,878
space,885
backspace,897
backspace,901
backspace,907
backspace,913
backspace,919
f,936
r,942
o,944
m,950
space,955
q,959
space,963
t,967
o,972
space,975
backspace,986
backspace,990
backspace,995
backspace,999
backspace,1004
a,1021
space,1029
t,1034
o,1040
space,1053
z,1059
space,1082
a,1096
d,1107
r,1114
o,1118
n,1124
e,1127
backspace,1136
backspace,1141
backspace,1146
backspace,1151
o,1164
r,1169
n,1176
e,1180
d,1186
space,1193
a,1208
n,1217
c,1222
i,1233
e,1237
n,1241
t,1247
space,1251
w,1257
t,1268
o,1272
backspace,1282
backspace,1287
backspace,1293
s,1315
t,1321
o,1325
n,1334
e,1341
space,1346
c,1354
a,1362
r,1364
v,1370
i,1375
n,1380
g,1384
s,1393
period,1411
space,1419
a,1439
space,1447
q,1450
u,1456
i,1461
c,1467
k,1474
space,1479
b,1485
r,1492
w,1500
backspace,1518
o,1533
w,1539
n,1544
space,1551
f,1554
o,1560
x,1566
space,1571
s,1579
p,1601
r,1624
i,1625
n,1630
t,1634
e,1642
d,1650
space,1658
p,1667
a,1677
s,1693
t,1705
space,1713
7,1719
space,1724
g,1736
l,1742
i,1748
t,1757
t,1762
e,1771
r,1773
i,1790
n,1794
g,1802
space,1805
w,1816
a,1825
t,1829
e,1848
e,1865
r,1871
backspace,1889
backspace,1895
r,1904
f,1930
a,1936
l,1946
l,1951
s,1971
comma,1979
space,1989
w,1990
h,1998
i,2003
l,2023
e,2030
space,2035
6,2081
space,2091
f,2099
r,2106
o,2113
g,2121
s,2123
space,2127
p,2136
e,2145
r,2149
c,2162
h,2167
e,2172
d,2176
space,2195
o,2201
n,2206
space,2212
o,2216
i,2221
k,2229
backspace,2242
backspace,2247
backspace,2280
l,2292
i,2298
l,2309
y,2332
space,2342
p,2350
a,2356
d,2363
s,2371
space,2377
i,2381
n,2388
space,2394
a,2399
space,2421
p,2426
o,2434
n,2441
d,2448
space,2456
s,2461
h,2466
i,2471
m,2478
m,2483
e,2486
r,2493
i,2496
g,2506
n,2512
space,2518
backspace,2531
backspace,2535
backspace,2540
n,2561
g,2565
space,2568
a,2589
t,2596
space,2598
0,2611
space,2622
d,2634
e,2644
g,2656
r,2666
e,2668
e,2671
s,2686
period,2697
space,2706
o,2709
v,2715
e,2722
r,2728
h,2745
e,2749
a,2755
d,2762
comma,2784
space,2789
9,2795
space,2815
l,2824
u,2832
m,2846
n,2863
o,2876
backspace,2894
backspace,2918
i,2935
i,2943
backspace,2974
n,2982
o,2987
u,2993
s,3000
space,3006
d,3017
i,3026
backspace,3041
backspace,3046
b,3067
r,3074
i,3082
d,3087
backspace,3100
backspace,3104
backspace,3109
i,3127
r,3131
d,3144
s,3161
space,3166
w,3171
backspace,3199
s,3215
o,3228
a,3235
r,3242
e,3252
d,3263
space,3273
backspace,3298
comma,3314
space,3321
t,3326
h,3329
e,3336
r,3341
i,3346
space,3356
backspace,3368
backspace,3372
backspace,3376
i,3395
r,3399
space,3407
w,3412
i,3415
n,3421
g,3424
s,3429
space,3436
f,3442
backspace,3460
r,3476
e,3482
f,3503
l,3509
e,3510
c,3518
t,3528
i,3533
n,3539
g,3545
space,3547
t,3552
h,3556
e,3563
space,3567
k,3573
i,3579
g,3585
4,3586
backspace,3597
backspace,3603
backspace,3608
backspace,3615
l,3642
i,3651
g,3656
h,3660
t,3664
space,3676
o,3679
f,3685
space,3690
2,3705
backspace,3731
1,3743
2,3749
space,3758
g,3766
a,3772
r,3777
d,3785
backspace,3799
backspace,3804
backspace,3808
o,3828
l,3833
d,3836
e,3843
n,3847
space,3857
o,3862
r,3871
b,3880
s,3887
period,3909
space,3915
a,3920
m,3927
o,3932
n,3938
g,3944
space,3954
t,3959
h,3962
e,3984
space,3992
l,4002
u,4006
s,4009
h,4016
space,4022
g,4029
r,4044
e,4051
e,4056
n,4063
e,4067
r,4073
y,4078
comma,4093
space,4099
8,4108
9,4112
space,4121
b,4128
l,4137
o,4143
o,4147
m,4159
i,4164
n,4169
g,4178
space,4184
o,4193
r,4198
c,4219
i,4228
backspace,4255
h,4268
i,4271
d,4275
space,4286
s,4292
t,4297
backspace,4310
backspace,4318
backspace,4326
w,4346
space,4353
s,4356
t,4362
r,4368
backspace,4379
backspace,4383
backspace,4388
backspace,4392
backspace,4397
s,4417
space,4423
s,4435
t,4441
r,4447
e,4459
t,4467
c,4474
h,4481
e,4484
d,4494
space,4499
s,4511
k,4519
y,4528
w,4540
a,4550
r,4555
d,4563
comma,4584
space,4590
a,4594
n,4602
d,4605
space,4610
3,4637
4,4644
5,4650
space,4664
f,4672
i,4675
r,4678
e,4686
f,4706
l,4711
i,4717
e,4719
s,4727
space,4732
d,4741
a,4747
n,4754
c,4757
e,4763
d,4769
space,4776
i,4779
n,4786
space,4791
p,4810
e,4819
r,4824
f,4830
e,4837
c,4846
t,4850
space,4857
u,4864
n,4873
i,4876
s,4880
o,4889
n,4894
period,4904
space,4917
b,4927
e,4934
n,4943
e,4957
a,4964
t,4967
h,4975
