Key,Frame
i,86
n,92
space,102
2,116
0,130
2,135
4,143
backspace,157
5,165
comma,173
space,178
9,204
3,225
4,236
7,251
3,277
backspace,296
2,299
6,323
space,332
r,341
e,345
s,357
e,364
a,373
r,395
c,404
h,408
e,413
r,416
s,422
space,428
l,436
a,443
u,445
n,452
c,468
h,471
e,478
d,482
space,488
7,496
4,509
9,558
backspace,600
5,628
9,642
backspace,655
9,666
8,697
2,716
space,730
w,734
t,740
u,745
d,749
backspace,764
backspace,769
backspace,773
s,791
backspace,802
backspace,808
s,822
t,829
u,831
d,836
i,842
e,845
s,854
space,857
o,865
v,868
e,874
r,882
space,887
8,904
0,916
3,944
2,950
1,958
5,992
6,998
space,1005
m,1012
o,1017
n,1022
t,1028
h,1031
s,1037
comma,1049
space,1056
c,1060
o,1063
n,1091
d,1096
u,1100
c,1104
t,1112
i,1113
n,1118
g,1123
space,1132
1,1146
7,1152
4,1182
2,1188
1,1209
3,1229
space,1237
e,1245
x,1254
o,1275
e,1279
r,1282
backspace,1302
backspace,1305
backspace,1310
p,1331
e,1338
r,1343
m,1349
backspace,1373
i,1381
m,1386
e,1392
n,1395
t,1398
s,1403
space,1409
d,1412
a,1419
i,1424
l,1433
y,1441
space,1450
a,1464
c,1468
r,1480
o,1492
s,1498
s,1502
space,1509
1,1515
9,1539
2,1568
6,1580
3,1605
4,1615
space,1621
l,1632
a,1634
b,1639
o,1643
s,1645
backspace,1665
backspace,1669
s,1683
space,1689
w,1694
i,1704
t,1704
h,1709
space,1714
5,1728
4,1734
0,1750
0,1755
space,1760
c,1770
o,1777
m,1782
p,1788
u,1792
t,1796
e,1819
r,1826
s,1831
space,1838
q,1844
n,1849
d,1852
space,1857
backspace,1872
backspace,1875
backspace,1880
backspace,1910
a,1920
n,1922
d,1928
space,1931
4,1942
2,1949
0,1962
space,1967
m,1971
a,1980
c,1986
h,1991
i,1994
n,1998
e,2000
s,2011
space,2018
backspace,2044
comma,2057
space,2060
e,2064
a,2071
c,2077
h,2081
space,2087
p,2091
r,2098
o,2120
c,2133
e,2140
s,2146
s,2149
i,2165
n,2167
g,2175
space,2178
8,2187
9,2194
space,2200
backspace,2221
2,2230
7,2237
4,2261
3,2271
space,2278
d,2287
a,2292
t,2294
a,2301
s,2323
e,2332
t,2334
s,2342
period,2361
space,2367
o,2371
v,2374
e,2380
r,2387
space,2393
7,2398
4,2406
8,2439
1,2451
1,2462
2,2478
space,2487
o,2496
r,2499
backspace,2522
backspace,2527
p,2547
r,2552
o,2557
t,2563
o,2567
t,2588
y,2589
p,2599
e,2603
s,2609
space,2617
w,2623
e,2627
r,2632
e,2637
space,2660
c,2666
r,2673
e,2676
a,2685
t,2690
e,2697
d,2703
comma,2724
space,2729
6,2742
3,2756
1,2775
2,2782
1,2802
0,2814
space,2819
i,2833
s,2836
s,2841
u,2845
e,2849
s,2856
space,2862
w,2868
e,2872
3,2875
r,2877
e,2882
backspace,2902
backspace,2905
backspace,2910
backspace,2922
e,2941
r,2947
e,2953
space,2980
d,2985
backspace,2999
a,3011
d,3016
d,3021
r,3027
e,3030
s,3039
s,3044
e,3050
d,3056
space,3062
backspace,3079
comma,3098
space,3103
a,3107
n,3114
d,3116
space,3121
1,3130
8,3154
0,3166
space,3176
3,3186
q,3201
u,3205
backspace,3215
backspace,3220
backspace,3226
e,3236
q,3242
u,3247
a,3256
t,3263
i,3265
o,3270
n,3275
s,3281
space,3286
w,3291
e,3296
r,3300
e,3305
space,3319
r,3326
e,3329
s,3337
o,3343
l,3349
v,3356
e,3362
d,3369
period,3390
space,3394
b,3399
y,3403
space,3409
d,3414
a,3420
y,3427
space,3436
4,3442
2,3452
1,3473
6,3484
7,3493
space,3502
backspace,3511
comma,3527
space,3529
t,3535
h,3536
e,3543
y,3547
space,3555
e,3559
l,3563
i,3570
m,3575
i,3580
a,3591
t,3596
e,3602
d,3608
backspace,3616
backspace,3622
backspace,3627
backspace,3631
n,3650
a,3656
t,3659
e,3666
d,3673
space,3680
1,3686
4,3693
space,3699
m,3704
a,3710
j,3714
o,3720
r,3726
space,3739
c,3745
h,3750
a,3755
l,3761
l,3766
e,3771
n,3775
g,3781
e,3786
s,3792
comma,3809
space,3811
c,3817
backspace,3830
w,3844
s,3846
backspace,3864
backspace,3869
w,3884
c,3886
a,3892
l,3897
backspace,3909
backspace,3914
backspace,3922
backspace,3931
s,3953
c,3980
a,3984
l,3992
i,3995
n,4001
g,4008
space,4014
t,4016
h,4022
e,4028
space,4031
p,4036
r,4041
o,4047
j,4051
e,4053
c,4059
t,4067
space,4072
t,4079
o,4084
