Key,Frame
i,152
n,158
space,165
2,172
0,184
2,193
6,207
backspace,230
6,242
comma,258
space,265
9,272
8,309
7,315
6,348
3,358
4,365
space,385
i,394
n,400
n,407
o,430
v,446
a,451
t,456
i,462
o,467
n,471
backspace,480
backspace,486
o,496
backspace,509
backspace,515
o,540
r,545
s,552
space,567
e,573
m,578
b,583
a,590
r,596
k,603
e,607
d,613
space,620
o,626
n,630
space,638
8,655
5,669
4,707
2,714
3,737
7,749
space,759
p,768
r,774
o,780
j,809
e,813
c,819
t,825
s,832
space,839
o,844
v,848
e,855
r,862
space,869
9,897
1,906
2,916
3,943
4,949
5,972
6,982
space,994
m,1000
o,1005
n,1010
t,1016
h,1019
s,1025
comma,1035
space,1041
c,1045
o,1051
n,1055
d,1061
u,1066
c,1071
backspace,1075
backspace,1080
u,1109
c,1114
t,1120
i,1125
n,1130
g,1133
space,1140
1,1150
8,1172
5,1229
6,1236
7,1246
0,1262
space,1272
e,1281
x,1289
p,1306
e,1314
r,1320
e,1324
backspace,1355
i,1366
m,1378
e,1382
n,1389
t,1394
s,1399
space,1403
d,1416
a,1422
i,1425
l,1431
y,1439
space,1449
a,1458
c,1464
r,1476
o,1483
s,1488
s,1494
space,1501
2,1508
0,1521
3,1551
7,1559
8,1597
9,1605
space,1615
l,1625
a,1631
b,1681
o,1685
r,1691
a,1697
t,1702
o,1716
r,1723
i,1729
e,1747
s,1753
space,1759
backspace,1767
comma,1780
space,1787
q,1794
backspace,1826
e,1850
q,1854
u,1860
i,1867
b,1874
backspace,1884
p,1898
p,1924
e,1930
d,1937
space,1943
w,1950
i,1954
t,1960
h,1964
space,1970
5,1977
6,1992
0,2015
0,2022
space,2029
c,2034
o,2041
p,2053
backspace,2080
m,2092
p,2099
u,2109
t,2114
e,2121
r,2125
s,2134
space,2141
q,2147
n,2151
d,2157
space,2162
4,2168
4,2172
backspace,2186
backspace,2190
backspace,2195
backspace,2199
backspace,2203
backspace,2208
q,2232
n,2239
d,2246
space,2248
backspace,2258
backspace,2269
backspace,2270
backspace,2283
a,2307
a,2315
backspace,2322
n,2346
d,2350
space,2356
4,2362
4,2366
0,2383
space,2389
m,2403
a,2407
c,2413
h,2418
i,2424
n,2428
e,2434
w,2437
comma,2450
space,2457
e,2461
backspace,2470
backspace,2476
backspace,2479
backspace,2483
s,2514
comma,2522
space,2528
e,2535
a,2568
c,2576
h,2580
space,2587
p,2598
r,2605
o,2611
d,2616
c,2622
backspace,2648
backspace,2669
c,2679
e,2685
s,2690
s,2696
i,2699
n,2705
g,2710
space,2716
9,2745
1,2754
2,2782
3,2789
4,2798
5,2819
space,2826
d,2832
a,2839
t,2843
a,2848
s,2853
e,2859
t,2863
s,2869
period,2887
space,2894
o,2900
v,2907
e,2913
r,2918
space,2926
8,2946
3,2968
2,2974
1,2997
2,3005
2,3011
space,3025
p,3035
r,3041
o,3044
t,3051
o,3055
t,3108
y,3112
p,3135
e,3139
s,3146
space,3152
w,3156
e,3161
r,3166
e,3173
space,3185
d,3190
e,3195
v,3201
e,3206
l,3212
o,3217
p,3224
e,3228
d,3234
space,3243
backspace,3256
comma,3272
space,3277
7,3284
space,3290
