Key,Frame
j,121
e,122
n,126
i,141
backspace,161
n,171
i,176
f,182
e,191
r,193
space,203
backspace,211
comma,222
space,226
t,233
h,237
a,239
n,243
k,248
s,252
space,259
f,264
o,267
r,270
space,274
s,278
h,282
o,286
backspace,296
backspace,300
backspace,305
backspace,309
space,328
h,338
o,343
s,345
t,350
i,352
n,355
g,360
space,364
t,366
h,372
e,376
space,380
m,384
e,389
e,394
t,399
i,403
n,409
g,415
space,418
y,424
e,427
s,431
t,436
e,442
r,444
d,453
a,457
y,462
period,481
space,486
s,489
o,495
r,498
r,501
y,506
space,513
i,517
space,523
h,527
a,529
d,536
space,541
t,548
o,552
space,556
l,559
e,567
a,593
v,598
e,604
space,608
b,616
u,620
t,626
space,629
i,645
space,648
h,653
a,658
d,665
space,670
t,683
o,686
space,693
m,700
e,705
e,710
t,716
space,721
w,728
i,732
t,735
h,740
space,748
b,754
e,760
t,765
h,769
space,781
p,788
e,808
a,811
r,819
l,831
m,842
a,845
n,848
period,865
space,873
i,883
space,887
b,891
e,897
l,901
e,905
i,910
v,917
backspace,927
backspace,931
backspace,935
i,944
e,952
v,957
e,962
space,968
t,974
h,979
e,982
space,987
backspace,1002
r,1013
e,1019
space,1021
w,1042
a,1050
s,1053
space,1060
a,1065
l,1073
9,1078
backspace,1097
backspace,1098
backspace,1102
space,1116
backspace,1127
a,1143
space,1147
l,1154
o,1159
t,1165
space,1167
o,1171
f,1176
space,1180
g,1187
o,1190
o,1194
d,1200
space,1205
i,1212
n,1217
f,1223
o,1228
r,1245
m,1261
a,1264
t,1270
i,1272
o,1277
n,1280
space,1288
e,1294
x,1303
c,1321
h,1342
a,1346
n,1351
g,1356
e,1362
d,1367
space,1373
q,1376
d,1383
n,1388
space,1394
backspace,1400
backspace,1404
backspace,1408
backspace,1433
a,1448
n,1453
d,1458
space,1460
t,1463
h,1466
a,1473
t,1477
space,1482
i,1488
s,1493
space,1498
w,1501
h,1516
y,1521
space,1530
w,1552
e,1558
space,1563
r,1573
q,1578
n,1584
space,1588
backspace,1602
backspace,1607
backspace,1612
a,1623
n,1630
space,1634
s,1639
o,1644
space,1650
l,1653
a,1663
t,1664
e,1674
period,1688
space,1692
i,1697
space,1701
r,1706
e,1708
c,1717
e,1723
backspace,1731
backspace,1736
backspace,1740
backspace,1744
c,1757
e,1764
r,1770
t,1779
a,1782
i,1788
n,1793
