Key,Frame
a,129
s,138
space,146
t,150
h,155
e,159
space,163
s,167
u,172
n,177
s,182
e,190
t,195
space,199
backspace,219
backspace,219
backspace,224
backspace,237
space,252
s,256
e,264
t,267
space,279
o,282
v,287
e,293
n,298
space,301
backspace,315
backspace,319
r,340
space,344
h,350
backspace,360
t,375
h,381
e,384
space,389
h,392
i,397
l,402
l,408
space,411
s,420
backspace,427
backspace,432
s,442
comma,447
space,453
4,465
backspace,475
5,492
space,498
h,503
i,509
k,514
e,520
r,525
s,530
space,536
g,544
a,549
t,555
h,560
e,562
r,568
e,573
d,579
space,586
a,591
r,596
o,601
u,604
n,609
d,614
space,623
a,628
space,633
c,639
a,642
m,647
p,652
f,676
i,678
r,684
e,690
space,697
backspace,717
comma,728
space,733
t,738
h,743
i,750
backspace,766
e,787
i,792
r,795
space,800
b,805
a,810
c,817
k,822
p,836
a,842
c,847
k,851
s,857
space,864
e,883
m,889
b,894
r,902
o,907
i,914
d,930
e,936
r,946
e,951
d,957
space,963
w,968
i,971
t,975
h,979
space,984
l,989
e,992
t,999
t,1007
e,1017
r,1021
s,1045
space,1051
f,1056
r,1061
o,1064
m,1069
space,1077
a,1084
space,1088
t,1093
o,1099
space,1102
z,1111
period,1126
space,1133
a,1138
p,1143
backspace,1179
space,1193
q,1209
u,1223
i,1229
c,1234
k,1237
b,1260
r,1266
o,1272
w,1277
n,1281
backspace,1289
backspace,1293
backspace,1298
backspace,1302
backspace,1321
space,1334
b,1343
r,1349
o,1354
w,1363
n,1367
space,1375
f,1381
o,1384
x,1389
space,1394
d,1403
a,1410
r,1415
t,1421
e,1427
d,1433
space,1440
p,1450
a,1460
s,1482
o,1485
backspace,1498
backspace,1503
s,1526
t,1531
space,1536
7,1548
space,1554
c,1557
h,1562
i,1567
r,1572
o,1576
i,1583
n,1589
g,1595
space,1599
backspace,1604
backspace,1609
backspace,1614
backspace,1618
backspace,1634
p,1656
i,1660
n,1666
g,1673
space,1677
c,1685
r,1691
i,1694
k,1701
e,1709
t,1714
s,1720
backspace,1729
backspace,1733
backspace,1738
backspace,1742
c,1764
k,1769
e,1773
t,1778
s,1782
space,1788
a,1794
d,1800
n,1804
d,1809
space,1814
backspace,1830
backspace,1836
backspace,1847
backspace,1847
backspace,1874
a,1895
n,1899
d,1903
space,1908
6,1917
space,1925
f,1933
r,1937
o,1945
g,1949
s,1953
space,1959
l,1970
e,1975
a,1982
r,1987
n,1991
i,1996
backspace,2006
backspace,2011
backspace,2015
p,2038
i,2043
n,2049
g,2055
space,2059
n,2068
e,2073
a,2081
r,2086
space,2094
t,2100
h,2104
e,2108
space,2113
0,2124
space,2133
d,2140
e,2147
g,2156
r,2159
e,2164
e,2169
space,2175
l,2183
a,2188
k,2194
e,2197
period,2207
space,2213
o,2218
v,2225
e,2230
r,2236
space,2240
h,2246
backspace,2258
backspace,2263
h,2285
e,2288
a,2294
d,2299
comma,2311
9,2331
space,2337
b,2344
a,2352
t,2356
backspace,2366
backspace,2371
backspace,2375
backspace,2379
backspace,2395
space,2415
9,2429
space,2440
b,2448
a,2454
t,2458
s,2464
space,2472
f,2478
o,2488
i,2494
t,2500
t,2505
backspace,2516
backspace,2521
backspace,2524
backspace,2530
l,2547
i,2553
t,2560
t,2563
e,2569
d,2577
space,2584
t,2593
h,2598
r,2603
o,2625
u,2631
g,2634
h,2639
space,2647
t,2651
h,2655
e,2660
space,2664
t,2670
w,2675
l,2697
i,2702
k,2708
backspace,2728
backspace,2731
backspace,2735
i,2759
l,2764
i,2769
g,2775
h,2778
t,2783
space,2788
backspace,2803
comma,2830
space,2835
w,2840
h,2845
i,2848
l,2853
e,2859
space,2865
1,2875
2,2881
space,2888
f,2904
i,2909
r,2914
e,2918
f,2925
l,2931
i,2936
e,2941
s,2948
space,2959
b,2967
