Key,Frame
shift,39
o,44
shift,54
n,62
space,68
a,87
space,93
b,99
r,130
e,135
x,165
backspace,179
e,183
z,205
y,212
space,227
s,239
u,242
m,249
m,254
e,260
r,266
space,276
a,284
f,289
t,296
e,306
r,313
m,352
backspace,365
n,376
o,381
o,386
n,393
comma,410
space,417
5,436
space,444
a,452
d,460
v,473
e,479
n,485
t,488
u,493
r,498
e,504
s,513
space,530
t,538
r,545
e,561
k,571
k,576
e,582
d,591
space,605
h,619
backspace,631
t,637
h,642
r,649
u,666
backspace,680
o,713
u,719
g,726
h,733
space,747
a,753
space,758
b,771
backspace,781
v,787
i,792
b,799
r,823
a,854
n,860
t,865
space,873
m,895
e,900
a,906
d,927
o,933
w,937
comma,975
space,980
t,985
h,991
e,998
i,1001
s,1010
backspace,1021
r,1049
space,1068
b,1077
a,1087
c,1096
k,1102
p,1132
a,1137
c,1146
k,1153
s,1162
space,1172
l,1183
a,1188
b,1198
e,1221
l,1227
e,1234
d,1242
space,1251
f,1278
o,1284
r,1287
backspace,1299
backspace,1304
r,1310
o,1315
m,1339
space,1349
shift,1386
a,1391
shift,1397
space,1402
t,1409
o,1415
space,1420
shift,1430
z,1448
shift,1456
period,1485
space,1491
shift,1496
a,1502
shift,1509
space,1511
q,1516
u,1518
i,1527
c,1532
k,1538
space,1545
b,1569
o,1580
equal,1592
r,1598
backspace,1606
backspace,1619
backspace,1628
o,1642
backspace,1658
r,1664
o,1670
w,1695
m,1701
backspace,1737
m,1752
backspace,1775
n,1790
space,1796
f,1801
o,1805
x,1813
space,1817
d,1841
a,1848
s,1853
h,1859
e,1862
d,1868
space,1884
p,1909
a,1914
s,1918
t,1926
space,1933
7,1964
space,1973
g,1993
r,1999
a,2006
x,2015
i,2030
n,2037
backspace,2046
backspace,2050
backspace,2056
z,2073
i,2075
n,2088
g,2093
space,2097
d,2117
e,2124
e,2129
r,2135
comma,2166
space,2170
w,2177
h,2180
i,2188
l,2196
e,2199
space,2209
6,2244
space,2252
f,2275
r,2281
o,2284
g,2288
s,2297
space,2301
h,2323
o,2331
p,2337
p,2342
e,2346
d,2352
space,2359
n,2374
e,2387
a,2393
r,2399
space,2408
a,2420
space,2425
g,2443
l,2454
i,2460
comma,2485
backspace,2506
m,2515
m,2520
e,2530
r,2537
space,2544
i,2549
backspace,2558
backspace,2562
i,2574
n,2594
g,2598
space,2647
s,2654
t,2659
r,2665
w,2671
backspace,2685
e,2689
a,2694
m,2709
period,2743
space,2750
shift,2755
o,2759
shift,2762
v,2796
e,2804
r,2809
h,2815
e,2819
a,2834
d,2842
space,2881
backspace,2901
comma,2909
space,2918
9,2925
space,2932
b,2956
i,2963
r,2966
d,2978
s,2996
space,3001
c,3022
i,3029
r,3035
c,3050
l,3053
e,3057
s,3070
space,3082
t,3088
h,3092
e,3097
space,3100
s,3107
k,3110
y,3117
space,3124
backspace,3136
comma,3144
space,3149
a,3152
n,3156
d,3162
space,3164
1,3178
2,3184
space,3191
f,3238
backspace,3250
d,3255
r,3260
a,3266
g,3293
o,3298
o,3349
backspace,3361
n,3372
f,3399
l,3404
i,3411
e,3413
s,3420
space,3444
d,3451
a,3457
n,3468
c,3472
e,3478
s,3493
backspace,3510
d,3516
space,3523
a,3532
b,3540
o,3547
v,3562
e,3568
space,3577
9,3601
backspace,3613
0,3621
space,3628
r,3655
i,3664
p,3671
p,3675
l,3713
e,3718
s,3726
space,3736
i,3742
n,3751
space,3755
t,3762
h,3765
e,3772
space,3775
w,3827
w,3832
backspace,3848
a,3854
t,3862
e,3870
r,3874
period,3906
space,3912
shift,3918
n,3921
shift,3924
e,3931
s,3944
r,3950
b,3959
backspace,3967
backspace,3973
backspace,3980
a,3987
r,4003
b,4009
t,4015
backspace,4030
y,4046
comma,4073
space,4079
3,4086
4,4092
5,4098
space,4118
f,4129
l,4135
o,4140
w,4165
e,4171
r,4176
s,4201
space,4213
b,4235
l,4251
o,4256
o,4261
m,4270
e,4276
d,4282
space,4289
i,4325
n,4332
space,4338
r,4359
a,4368
d,4376
i,4380
a,4385
n,4390
t,4394
space,4421
t,4440
h,4444
e,4449
backspace,4461
backspace,4466
backspace,4483
c,4497
o,4499
l,4508
o,4516
r,4522
s,4539
comma,4561
space,4568
a,4570
t,4578
t,4582
r,4590
a,4597
c,4619
i,4624
t,4632
backspace,4642
backspace,4647
t,4667
i,4671
n,4678
g,4683
space,4689
8,4706
9,4711
space,4719
b,4742
u,4748
x,4757
backspace,4769
z,4781
z,4786
i,4789
n,4797
g,4799
space,4805
b,4832
e,4836
s,4844
s,4850
backspace,4860
backspace,4866
e,4871
s,4878
period,4902
space,4908
shift,4912
a,4922
shift,4934
s,4943
space,4950
d,4977
u,4982
s,4990
k,4993
space,5000
f,5023
e,5028
l,5039
l,5044
comma,5052
space,5068
t,5075
h,5078
e,5083
space,5086
g,5114
o,5123
backspace,5157
r,5195
o,5199
u,5203
p,5211
space,5219
g,5244
a,5252
z,5267
e,5278
d,5315
space,5323
a,5330
t,5337
space,5343
6,5368
7,5375
8,5382
space,5416
s,5422
t,5430
a,5437
r,5443
s,5451
space,5465
l,5473
i,5481
backspace,5498
i,5513
g,5520
h,5525
t,5531
e,5546
i,5555
backspace,5565
backspace,5571
i,5580
n,5587
g,5591
space,5598
u,5610
p,5618
space,5625
t,5645
h,5648
e,5653
space,5655
h,5661
e,5664
a,5670
v,5689
e,5695
n,5699
space,5704
backslash,5723
backspace,5745
backspace,5751
s,5758
comma,5770
space,5809
a,5833
r,5840
backspace,5855
backspace,5860
a,5876
backspace,5888
m,5897
a,5899
r,5905
b,5939
backspace,5953
v,5957
e,5963
l,5970
i,5975
n,5983
h,5985
backspace,6008
g,6023
space,6031
a,6035
t,6041
space,6044
t,6048
h,6050
e,6055
space,6059
b,6072
e,6077
a,6084
u,6088
t,6093
y,6099
space,6115
o,6123
f,6128
space,6135
m,6146
backspace,6158
n,6171
a,6176
t,6182
u,6186
r,6194
e,6199
space,6205
backspace,6238
semicolon,6281
backspace,6306
apostrophe,6317
s,6336
space,6342
e,6364
n,6370
l,6386
e,6394
s,6406
s,6420
space,6434
e,6438
backspace,6451
p,6484
a,6492
t,6501
t,6506
e,6513
r,6519
n,6525
space,6531
backspace,6569
s,6590
space,6595
a,6600
n,6604
space,6609
t,6614
h,6618
e,6623
space,6627
h,6635
a,6638
r,6644
m,6657
o,6664
n,6673
y,6683
space,6697
b,6708
e,6711
t,6718
w,6726
w,6731
backspace,6747
e,6751
e,6755
n,6765
space,6776
t,6781
h,6784
e,6788
space,6792
a,6801
l,6811
p,6823
h,6833
a,6838
b,6858
e,6862
t,6868
space,6877
a,6885
n,6889
d,6913
space,6917
t,6939
h,6942
e,6950
space,6960
backspace,6972
backspace,6976
backspace,6982
backspace,6993
n,7001
u,7007
m,7014
b,7019
e,7026
r,7031
s,7040
space,7046
i,7065
n,7072
space,7075
t,7080
h,7083
e,7089
i,7093
r,7104
space,7128
j,7141
u,7146
backspace,7159
o,7171
u,7188
t,7195
backspace,7229
r,7248
n,7253
e,7258
y,7261
period,7295
space,7304
