Key,Frame
shift,38
a,48
shift,56
m,71
i,76
d,84
space,115
t,120
h,123
e,128
space,134
v,148
i,154
b,161
r,167
a,173
n,178
t,181
space,187
f,195
e,200
s,206
t,213
i,218
v,249
a,255
l,262
space,269
o,284
n,291
space,295
j,300
u,304
n,310
e,315
backspace,324
backspace,329
backspace,333
backspace,344
shift,352
j,356
shift,360
u,362
n,370
e,373
space,384
5,408
t,415
h,420
comma,455
space,461
2,467
0,473
2,480
4,485
comma,504
space,536
7,547
space,551
l,559
i,565
v,575
e,581
s,588
backspace,618
l,635
y,642
space,647
u,678
s,683
i,691
backspace,704
backspace,709
backspace,719
m,734
u,743
s,749
i,766
c,775
i,784
a,792
n,799
s,804
space,812
p,846
l,855
a,859
y,874
e,877
d,884
space,899
t,909
u,911
n,918
e,921
s,930
space,943
f,956
r,963
o,967
m,976
space,982
shift,997
a,1007
shift,1013
t,1022
o,1028
backspace,1042
backspace,1047
space,1055
t,1061
o,1067
space,1072
shift,1080
shift,1096
z,1111
shift,1124
backspace,1138
shift,1154
shift,1179
z,1188
shift,1196
shift,1199
space,1213
backspace,1230
period,1238
space,1247
shift,1267
c,1292
shift,1299
r,1306
w,1313
backspace,1333
backspace,1339
backspace,1364
c,1379
shift,1389
r,1400
o,1407
w,1452
d,1465
s,1472
space,1486
c,1492
h,1496
e,1499
e,1505
r,1510
e,1536
d,1542
space,1560
a,1565
s,1569
space,1584
8,1594
space,1601
z,1637
e,1644
b,1652
r,1688
a,1701
s,1705
space,1719
d,1728
a,1734
s,1740
h,1746
e,1752
d,1758
space,1792
p,1803
a,1807
s,1814
t,1824
space,1830
9,1852
space,1860
g,1881
l,1886
o,1892
w,1902
i,1906
n,1913
g,1918
space,1932
l,1943
a,1947
n,1952
t,1958
e,1965
r,2006
n,2031
s,2036
comma,2078
space,2083
w,2090
h,2113
i,2119
l,2128
e,2132
space,2141
3,2163
4,2169
5,2174
space,2190
b,2204
a,2209
l,2215
l,2219
o,2226
n,2236
backspace,2257
o,2269
n,2276
s,2283
space,2308
f,2318
l,2323
o,2330
a,2336
t,2372
e,2381
d,2387
space,2413
a,2422
b,2431
o,2437
v,2449
e,2451
space,2478
t,2484
h,2488
e,2491
space,2496
s,2504
c,2515
e,2532
n,2540
e,2589
period,2623
period,2628
backspace,2647
space,2656
shift,2661
t,2666
shift,2675
h,2678
e,2695
space,2703
q,2712
u,2717
i,2725
c,2732
k,2736
space,2742
f,2769
o,2773
x,2782
space,2797
