Key,Frame
shift,51
a,64
shift,71
d,78
space,93
t,99
backspace,110
backspace,115
backspace,120
s,129
space,138
t,144
h,147
e,152
space,156
s,163
u,163
n,171
space,184
s,190
e,205
t,211
space,220
o,226
v,232
e,238
r,243
space,248
t,268
h,271
e,276
space,279
h,285
i,290
l,298
l,303
s,308
comma,332
space,337
5,349
space,354
h,361
i,367
k,377
e,378
e,381
r,387
backspace,397
backspace,402
r,409
s,418
space,429
g,440
a,446
t,452
h,457
e,461
r,466
e,473
d,481
space,539
a,551
r,562
o,568
u,572
n,578
d,597
space,604
a,621
space,626
c,632
a,637
m,645
p,670
f,686
i,691
r,695
e,702
s,711
backspace,738
comma,758
space,764
t,768
h,772
e,775
i,779
r,787
r,789
backspace,809
space,819
b,837
a,842
c,852
k,856
p,865
a,868
c,880
k,886
s,892
space,914
e,930
m,937
b,975
r,981
o,990
i,994
d,1028
e,1047
r,1088
e,1119
d,1128
space,1136
w,1158
i,1164
t,1172
h,1179
space,1187
l,1199
e,1204
t,1210
t,1217
e,1223
s,1233
backspace,1256
r,1262
s,1275
space,1280
f,1287
r,1294
o,1299
m,1308
space,1313
shift,1320
a,1329
space,1338
shift,1344
t,1356
o,1362
shift,1371
space,1377
z,1397
shift,1404
space,1411
backspace,1422
period,1435
space,1441
shift,1447
a,1455
shift,1462
space,1465
q,1479
u,1484
c,1490
i,1492
backspace,1503
backspace,1508
i,1516
c,1520
k,1526
space,1534
b,1546
r,1552
o,1569
w,1574
n,1581
space,1600
f,1609
o,1614
x,1620
space,1639
d,1655
a,1663
r,1670
t,1675
e,1682
d,1691
space,1699
p,1709
a,1713
s,1730
t,1737
space,1745
7,1765
space,1773
c,1785
h,1788
i,1792
r,1800
p,1839
i,1844
n,1851
g,1855
space,1862
c,1878
r,1890
i,1895
c,1903
k,1909
e,1914
r,1918
s,1940
backspace,1953
backspace,1958
t,1964
s,1973
space,2010
a,2018
n,2024
d,2028
space,2033
6,2065
space,2070
f,2085
r,2094
o,2097
g,2114
s,2118
space,2140
l,2153
e,2156
a,2162
p,2166
o,2181
m,2189
h,2196
space,2200
backspace,2214
backspace,2219
backspace,2222
backspace,2234
i,2257
n,2264
g,2270
space,2277
n,2291
e,2306
a,2313
r,2318
space,2327
t,2336
h,2339
e,2344
space,2348
9,2361
backspace,2373
0,2380
space,2388
d,2397
r,2403
backspace,2413
e,2418
g,2433
r,2439
e,2444
e,2450
space,2474
l,2483
a,2486
k,2490
e,2494
period,2503
space,2511
shift,2516
o,2521
shift,2538
v,2547
e,2553
r,2558
h,2564
e,2567
a,2574
d,2583
comma,2610
space,2616
9,2623
space,2629
b,2636
a,2658
t,2664
s,2673
space,2689
f,2707
l,2713
i,2719
t,2724
t,2729
e,2736
d,2746
space,2763
t,2771
h,2776
r,2781
o,2802
u,2808
g,2817
h,2824
space,2830
t,2836
h,2840
e,2844
space,2849
t,2858
w,2867
i,2872
l,2902
i,2910
g,2952
h,2960
t,2965
comma,2999
space,3005
w,3010
h,3013
i,3017
l,3026
e,3029
space,3039
1,3060
2,3066
space,3084
f,3096
r,3102
backspace,3118
i,3127
r,3130
e,3136
f,3163
l,3173
i,3179
e,3193
s,3204
space,3220
b,3234
l,3243
i,3250
n,3273
k,3280
e,3312
d,3319
space,3324
i,3329
n,3338
space,3344
r,3359
h,3403
y,3409
t,3418
h,3421
m,3434
space,3450
a,3456
m,3466
o,3472
n,3482
g,3488
space,3495
t,3550
h,3555
e,3559
space,3564
t,3573
r,3579
e,3585
e,3589
s,3601
period,3626
space,3633
shift,3638
t,3646
shift,3654
h,3659
r,3664
backspace,3680
e,3694
space,3701
h,3710
i,3716
k,3725
e,3729
r,3734
s,3750
space,3762
s,3777
h,3783
a,3790
r,3796
e,3803
space,3824
s,3835
t,3841
o,3846
r,3850
i,3862
e,3869
s,3950
f,3955
e,3956
w,3956
backspace,3973
backspace,3988
backspace,3995
space,4004
o,4012
f,4019
space,4025
t,4037
h,4041
e,4047
i,4052
r,4056
space,4066
9,4087
backspace,4098
8,4105
9,4112
space,4120
m,4163
i,4169
l,4176
e,4185
space,4192
j,4208
o,4215
u,4218
n,4228
backspace,4253
r,4271
n,4278
e,4282
y,4286
comma,4311
space,4316
m,4325
a,4329
r,4355
b,4362
v,4376
e,4382
backspace,4389
backspace,4394
backspace,4401
v,4422
e,4427
l,4433
i,4461
n,4468
g,4492
space,4498
a,4503
t,4512
space,4522
t,4533
h,4536
e,4540
space,4544
b,4552
e,4566
a,4572
u,4578
t,4582
y,4587
space,4602
o,4609
f,4614
space,4619
t,4624
h,4627
e,4631
space,4636
3,4652
4,4658
5,4664
space,4672
w,4692
i,4698
l,4715
d,4725
f,4773
l,4782
o,4789
w,4810
e,4815
r,4821
s,4830
space,4865
b,4879
l,4886
o,4891
o,4895
m,4904
i,4909
n,4915
g,4921
space,4932
i,4938
n,4946
space,4951
t,4957
h,4960
e,4967
space,4969
v,4977
a,4985
l,4994
l,4999
e,5007
y,5013
period,5036
space,5042
shift,5047
u,5050
shift,5055
n,5058
d,5066
e,5072
r,5076
space,5098
t,5104
h,5108
e,5111
space,5116
g,5146
l,5153
o,5158
w,5164
space,5186
o,5194
f,5199
space,5202
6,5213
8,5226
backspace,5236
8,5246
backspace,5259
7,5267
8,5272
space,5280
s,5301
t,5309
a,5316
r,5322
s,5330
comma,5346
space,5350
t,5355
h,5357
e,5361
y,5364
space,5375
l,5384
a,5389
u,5393
g,5405
h,5411
e,5417
d,5424
space,5428
a,5437
n,5441
d,5450
space,5454
a,5459
backspace,5473
e,5478
m,5484
b,5506
r,5513
a,5535
c,5544
e,5552
d,5571
space,5588
t,5593
h,5597
e,5600
space,5605
h,5663
a,5666
r,5671
m,5677
o,5683
n,5690
y,5696
space,5704
o,5721
f,5726
space,5732
l,5739
o,5744
e,5747
backspace,5764
backspace,5771
e,5780
t,5784
t,5789
e,5797
d,5804
backspace,5816
r,5819
s,5827
comma,5860
space,5866
n,5874
u,5879
m,5886
b,5905
e,5914
r,5920
s,5928
comma,5939
space,5946
a,5952
n,5956
d,5960
space,5969
n,5985
a,5989
t,6023
u,6028
r,6055
e,6061
s,6069
space,6076
w,6097
o,6101
n,6110
d,6128
e,6136
r,6142
s,6153
period,6166
space,6175
