Key,Frame
shift,54
u,60
shift,64
n,70
d,83
e,90
r,96
space,103
t,120
h,125
e,129
space,135
w,143
a,171
r,176
m,186
space,192
g,217
l,222
o,228
w,233
space,247
o,272
f,277
space,282
6,319
7,325
8,332
space,342
s,352
t,360
a,368
r,374
s,381
comma,410
space,416
5,431
space,439
t,465
r,471
a,478
v,487
e,494
l,501
e,506
r,543
s,552
space,561
v,573
e,580
n,585
t,588
u,593
r,596
e,604
d,616
space,643
t,655
h,660
r,671
o,685
u,689
g,696
h,703
space,710
a,717
space,721
l,728
i,735
v,740
e,745
l,754
y,761
space,777
m,788
a,792
r,799
t,804
backspace,825
k,839
e,843
t,854
p,881
l,915
a,923
c,928
e,933
space,962
f,968
i,973
l,980
l,985
e,989
d,996
space,1013
w,1024
i,1027
t,1033
h,1038
space,1044
s,1063
i,1066
g,1077
n,1086
s,1091
space,1100
f,1108
o,1119
backspace,1132
r,1136
o,1141
m,1177
space,1183
shift,1190
a,1199
shift,1205
space,1211
t,1216
o,1222
space,1227
shift,1233
z,1252
period,1271
space,1294
a,1306
shift,1315
space,1320
q,1328
u,1331
c,1339
backspace,1351
i,1363
c,1368
k,1372
space,1381
b,1401
r,1407
o,1411
w,1428
n,1435
space,1446
f,1466
o,1472
x,1479
space,1488
d,1521
a,1527
r,1533
t,1539
e,1547
d,1553
space,1567
p,1589
a,1591
s,1613
t,1619
space,1630
7,1671
space,1677
n,1692
backspace,1707
b,1719
u,1725
s,1730
t,1737
i,1740
backspace,1760
l,1779
i,1784
n,1793
g,1801
space,1807
space,1812
backspace,1828
s,1842
s,1844
t,1850
a,1858
backspace,1879
backspace,1883
backspace,1888
t,1900
a,1907
l,1914
l,1919
s,1934
space,1942
s,1949
e,1954
i,1959
backspace,2000
l,2014
l,2019
i,2026
n,2034
g,2041
space,2062
e,2069
v,2079
e,2087
r,2092
y,2099
t,2135
h,2138
n,2148
backspace,2168
i,2182
n,2188
g,2192
space,2213
f,2218
r,2225
o,2228
m,2237
space,2248
1,2264
2,2271
space,2278
j,2295
a,2300
r,2305
s,2314
space,2325
o,2335
f,2341
space,2345
h,2351
o,2359
n,2375
e,2382
y,2388
space,2405
t,2415
o,2420
space,2427
8,2486
9,2493
space,2503
v,2523
i,2526
b,2535
r,2549
a,2556
n,2560
t,2565
space,2588
s,2605
c,2612
r,2619
a,2626
backspace,2675
backspace,2684
a,2694
r,2713
v,2721
e,2728
s,2734
period,2764
space,2770
shift,2774
n,2778
shift,2781
e,2788
a,2796
r,2819
b,2826
y,2831
comma,2855
space,2860
6,2883
space,2888
f,2901
o,2905
backspace,2924
r,2940
o,2945
g,2950
s,2957
space,2979
c,2994
r,2999
o,3010
a,3017
k,3037
e,3043
d,3049
space,3067
i,3075
n,3082
space,3086
h,3091
a,3094
r,3101
m,3108
o,3113
n,3120
e,3125
y,3131
backspace,3144
backspace,3149
y,3181
space,3200
b,3208
e,3213
i,3236
backspace,3259
s,3266
i,3271
d,3283
e,3289
space,3304
a,3309
space,3314
f,3339
o,3346
u,3350
n,3358
t,3363
i,3374
a,3375
n,3395
backspace,3403
backspace,3408
backspace,3424
a,3429
i,3433
n,3441
space,3450
a,3459
t,3468
space,3476
0,3497
space,3504
d,3520
e,3526
g,3534
r,3542
e,3549
e,3556
space,3581
backspace,3590
comma,3603
space,3609
i,3615
t,3622
s,3759
space,3780
s,3788
w,3801
a,3810
backspace,3826
backspace,3831
backspace,3835
w,3854
a,3875
t,3883
e,3892
r,3896
s,3904
space,3913
s,3929
p,3943
a,3948
r,3969
k,3979
l,4008
i,4013
n,4022
g,4028
space,4034
i,4040
n,4047
space,4051
t,4059
h,4063
e,4068
space,4073
m,4083
o,4093
o,4098
n,4113
l,4133
i,4140
g,4149
h,4155
t,4161
comma,4200
backspace,4218
period,4233
space,4240
shift,4243
c,4248
shift,4254
h,4271
i,4277
l,4287
d,4328
r,4337
e,4343
n,4348
space,4366
l,4373
o,4379
backspace,4391
a,4395
u,4402
g,4409
h,4414
e,4444
d,4451
space,4456
a,4462
s,4466
space,4471
t,4478
h,4483
e,4486
y,4495
space,4503
c,4514
o,4518
u,4522
n,4532
t,4539
e,4547
d,4554
space,4603
3,4619
4,4625
5,4632
space,4640
l,4656
a,4661
n,4666
t,4673
e,4680
r,4699
n,4713
s,4719
space,4732
l,4739
i,4746
g,4752
h,4758
t,4763
i,4766
n,4772
g,4776
space,4782
u,4800
p,4808
space,4815
t,4826
h,4830
e,4836
space,4839
s,4851
q,4860
u,4874
a,4890
r,4896
e,4903
comma,4943
space,4950
w,4972
h,4984
i,4989
l,4997
e,5001
space,5009
9,5029
space,5036
m,5045
i,5052
backspace,5068
u,5078
s,5084
i,5091
c,5096
c,5100
i,5108
backspace,5117
backspace,5122
i,5134
a,5138
n,5144
s,5156
space,5168
p,5181
a,5194
backspace,5209
l,5224
a,5228
y,5255
e,5259
d,5264
space,5285
a,5291
space,5295
c,5301
h,5305
e,5307
e,5312
r,5319
f,5338
u,5343
l,5353
space,5370
t,5380
u,5382
n,5389
e,5392
period,5413
space,5421
shift,5428
t,5435
shift,5444
h,5457
e,5464
space,5475
o,5531
backspace,5544
n,5556
i,5562
g,5567
h,5573
t,5581
space,5588
b,5604
u,5609
s,5613
backspace,5626
z,5648
z,5654
e,5663
d,5670
space,5678
w,5689
i,5695
t,5718
h,5721
space,5727
e,5745
n,5751
e,5756
r,5761
g,5772
y,5777
comma,5808
space,5813
a,5816
space,5824
p,5832
e,5859
r,5866
f,5884
e,5889
c,5896
t,5902
space,5922
b,5933
l,5942
e,5945
n,5950
d,5955
space,5969
o,5977
f,5986
space,5993
n,6002
u,6007
m,6015
b,6020
r,6032
backspace,6042
e,6046
r,6051
space,6056
backspace,6073
comma,6080
space,6086
l,6093
e,6097
t,6100
t,6106
e,6114
r,6136
s,6144
comma,6160
space,6175
a,6180
n,6185
space,6194
backspace,6205
d,6216
space,6219
t,6224
h,6227
e,6232
space,6238
b,6259
o,6265
u,6269
n,6297
d,6302
l,6309
e,6312
s,6319
s,6324
space,6331
o,6336
backspace,6347
j,6355
o,6365
y,6371
space,6378
o,6385
f,6412
space,6418
l,6424
i,6432
b,6440
backspace,6458
f,6484
e,6489
comma,6496
space,6505
backspace,6516
backspace,6522
period,6568
