Key,Frame
shift,164
t,211
shift,223
h,229
e,234
space,241
q,270
u,274
i,281
c,297
k,306
space,314
b,331
r,335
o,341
w,346
n,370
space,379
o,389
backspace,404
f,411
o,427
r,474
space,483
j,501
u,505
m,524
p,531
s,537
space,545
o,577
v,582
e,588
r,593
space,600
1,618
2,623
3,629
space,637
a,652
backspace,685
l,699
a,703
y,706
backspace,740
z,757
y,769
space,789
d,806
o,813
g,820
s,829
space,837
f,851
i,858
v,863
e,870
space,873
t,878
i,881
m,888
e,890
s,912
period,923
space,932
shift,938
o,942
shift,946
n,960
space,966
j,977
backspace,987
shift,994
j,1000
shift,1003
shift,1015
shift,1030
a,1040
n,1056
u,1063
a,1067
r,1079
y,1092
space,1127
1,1138
s,1149
t,1154
comma,1179
space,1207
2,1218
0,1229
2,1239
5,1255
comma,1288
space,1309
7,1331
space,1338
z,1366
e,1372
b,1397
r,1403
a,1412
s,1416
space,1445
d,1457
a,1464
n,1470
c,1475
e,1483
d,1489
space,1514
g,1534
r,1540
a,1547
c,1578
e,1585
f,1601
u,1604
l,1613
l,1619
y,1643
comma,1680
space,1688
e,1693
a,1701
t,1706
i,1712
n,1719
g,1724
space,1743
8,1774
9,1780
space,1788
p,1807
i,1813
z,1820
z,1825
a,1834
s,1867
space,1894
u,1899
n,1906
d,1911
e,1918
r,1922
space,1929
6,1964
space,1998
b,2014
r,2020
i,2026
g,2032
h,2038
t,2054
space,2072
l,2082
a,2084
m,2090
p,2098
s,2104
period,2143
space,2150
shift,2156
c,2163
shift,2170
u,2174
r,2179
i,2216
o,2222
u,2226
s,2230
space,2242
o,2252
e,2262
backspace,2274
w,2280
l,2299
a,2302
backspace,2323
s,2337
space,2363
backspace,2372
comma,2383
space,2390
4,2398
space,2404
t,2410
o,2414
a,2418
t,2429
backspace,2437
backspace,2442
t,2445
a,2454
l,2458
comma,2482
space,2499
o,2508
b,2517
s,2542
e,2549
r,2556
v,2577
e,2583
d,2588
space,2636
a,2655
s,2676
s,2682
backspace,2693
space,2703
3,2727
space,2736
f,2768
r,2774
o,2798
g,2805
s,2812
space,2839
c,2847
r,2853
o,2867
a,2897
k,2913
e,2918
d,2924
space,2950
n,2957
e,2963
a,2973
r,2980
space,2985
t,2999
h,3004
e,3010
space,3015
0,3026
space,3033
d,3038
e,3044
g,3049
r,3055
e,3061
e,3067
space,3076
p,3102
o,3107
n,3114
d,3120
period,3145
space,3152
shift,3161
b,3195
shift,3204
e,3219
e,3224
s,3234
space,3257
b,3267
u,3273
z,3283
z,3310
e,3340
d,3346
space,3368
1,3379
2,3388
space,3395
t,3398
i,3401
m,3409
e,3413
s,3425
space,3439
b,3457
e,3460
f,3467
o,3473
r,3475
e,3481
space,3488
a,3521
p,3526
o,3532
backspace,3540
backspace,3545
backspace,3550
s,3564
p,3574
o,3585
t,3598
t,3604
i,3613
n,3624
g,3631
space,3652
2,3661
3,3667
space,3677
f,3699
l,3706
o,3712
w,3733
e,3739
r,3744
s,3762
space,3772
g,3794
r,3800
o,3806
w,3812
i,3830
n,3837
g,3845
space,3854
i,3859
n,3865
space,3869
a,3875
space,3882
h,3891
a,3895
backspace,3904
backspace,3910
v,3944
i,3950
b,3980
r,4000
a,4007
n,4012
t,4016
space,4038
shift,4057
a,4065
shift,4070
t,4077
backspace,4097
space,4105
t,4107
o,4114
space,4120
shift,4128
z,4153
shift,4158
space,4165
r,4168
a,4175
i,4178
n,4184
b,4199
o,4206
w,4210
period,4254
space,4260
shift,4264
x,4275
shift,4290
y,4295
l,4329
o,4334
p,4341
h,4411
o,4423
e,4430
backspace,4449
n,4460
e,4463
s,4472
comma,4511
space,4517
s,4520
a,4526
i,4530
d,4544
space,4551
t,4579
h,4584
e,4590
space,4596
q,4620
u,4626
i,4654
r,4674
k,4692
y,4716
space,4722
p,4742
a,4746
r,4752
r,4758
o,4764
t,4769
s,4778
comma,4795
space,4800
m,4807
a,4811
k,4814
e,4819
space,4824
a,4831
space,4838
j,4866
o,4873
u,4877
backspace,4888
y,4920
f,4935
u,4940
l,4948
space,4957
s,4966
o,4971
u,4975
n,4982
d,4994
space,4999
w,5006
backspace,5019
e,5027
v,5034
e,5040
r,5047
y,5058
space,5064
5,5100
space,5104
t,5108
o,5112
9,5119
backspace,5133
space,5140
9,5143
space,5153
s,5162
e,5178
c,5198
o,5201
n,5208
d,5211
s,5218
period,5245
space,5253
shift,5259
m,5264
shift,5267
e,5273
a,5287
n,5293
w,5314
w,5319
backspace,5336
h,5347
i,5353
l,5362
e,5364
space,5381
backspace,5393
comma,5401
space,5407
3,5422
4,5428
5,5433
space,5449
s,5460
a,5467
i,5472
l,5480
o,5487
r,5489
s,5500
space,5518
s,5533
a,5539
n,5544
g,5551
space,5556
s,5570
e,5575
a,5581
space,5593
s,5606
h,5629
a,5636
n,5644
t,5655
i,5660
e,5667
s,5675
space,5686
b,5696
e,5701
n,5708
e,5718
a,5725
t,5731
h,5737
space,5752
6,5769
7,5777
8,5782
space,5800
t,5820
w,5830
i,5885
n,5892
k,5900
l,5911
i,5917
n,5923
g,5928
space,5933
s,6041
t,6045
a,6073
r,6079
s,6091
comma,6111
space,6116
t,6120
h,6125
e,6130
i,6132
s,6141
backspace,6156
r,6170
space,6188
v,6203
o,6210
i,6213
c,6219
e,6224
s,6232
space,6241
e,6248
c,6256
h,6258
o,6266
i,6270
n,6277
g,6283
space,6289
7,6308
backspace,6321
8,6326
9,6335
0,6343
space,6353
c,6371
h,6376
o,6383
r,6389
d,6412
s,6421
space,6432
i,6438
n,6446
t,6456
o,6458
space,6466
t,6471
h,6475
e,6479
space,6505
v,6511
a,6519
s,6538
t,6544
space,6557
a,6580
b,6593
y,6611
s,6616
s,6621
period,6653
