Key,Frame
shift,155
i,160
n,167
shift,171
backspace,188
n,240
space,273
2,284
0,301
2,306
3,310
comma,333
space,339
7,393
5,428
8,449
9,458
2,486
5,503
space,514
s,583
c,592
i,598
e,604
n,626
t,641
i,646
s,652
t,666
s,675
space,688
w,696
o,700
r,717
e,739
d,746
backspace,757
backspace,762
k,774
e,777
d,783
space,795
o,813
n,821
space,826
5,851
1,884
2,894
3,915
5,941
5,947
space,975
e,985
x,994
p,1026
e,1032
r,1038
i,1042
n,1048
backspace,1063
m,1079
e,1085
n,1089
t,1095
s,1105
space,1114
f,1139
o,1142
r,1145
space,1150
6,1191
5,1200
1,1216
5,1228
1,1258
3,1282
5,1290
space,1309
m,1317
o,1323
n,1335
t,1340
h,1347
e,1353
s,1369
backspace,1374
backspace,1380
s,1387
comma,1410
space,1415
r,1423
u,1425
n,1432
i,1438
n,1444
backspace,1456
backspace,1461
n,1474
i,1479
n,1486
g,1491
space,1508
1,1528
4,1540
backspace,1560
5,1575
1,1605
8,1617
0,1624
8,1646
space,1669
t,1675
e,1683
s,1699
t,1705
s,1715
space,1737
d,1751
a,1757
i,1759
l,1768
y,1774
space,1784
a,1806
c,1812
r,1820
o,1824
s,1830
s,1835
space,1845
1,1853
6,1873
6,1879
4,1927
3,1936
7,1964
space,1973
l,1985
a,1990
b,2002
s,2008
space,2018
w,2041
i,2046
t,2060
h,2065
space,2073
1,2094
backspace,2128
4,2145
9,2151
0,2156
0,2161
space,2176
c,2184
o,2187
m,2216
p,2239
u,2251
r,2257
t,2263
e,2270
backspace,2290
backspace,2296
backspace,2307
t,2315
u,2318
e,2326
r,2331
s,2364
space,2370
a,2376
n,2380
d,2393
space,2415
3,2434
0,2439
0,2444
space,2454
m,2461
a,2466
c,2473
c,2486
backspace,2504
h,2525
i,2531
n,2538
e,2542
s,2551
space,2558
e,2576
a,2586
c,2593
h,2598
space,2603
p,2635
r,2640
o,2646
c,2656
e,2661
e,2666
backspace,2681
e,2693
backspace,2705
s,2710
i,2716
i,2720
n,2727
g,2732
backspace,2740
backspace,2744
backspace,2748
backspace,2752
s,2771
i,2774
n,2779
g,2783
space,2788
7,2852
6,2861
9,2896
3,2912
1,2929
0,2937
space,2951
d,2987
a,2993
t,3000
a,3009
s,3035
e,3042
t,3086
s,3102
period,3131
space,3137
shift,3141
o,3145
shift,3158
v,3166
e,3173
r,3178
space,3204
5,3221
6,3226
3,3263
3,3276
backspace,3298
2,3305
0,3312
space,3321
backspace,3340
backspace,3353
9,3373
backspace,3385
6,3409
0,3414
space,3434
p,3444
r,3448
o,3453
t,3476
o,3484
t,3511
y,3516
p,3526
e,3530
s,3540
space,3560
w,3566
e,3579
r,3585
e,3591
space,3600
d,3615
e,3621
v,3628
e,3633
l,3640
p,3648
backspace,3675
o,3684
p,3690
e,3697
d,3706
comma,3735
space,3747
4,3754
3,3763
backspace,3786
2,3802
1,3809
2,3818
3,3856
0,3862
space,3886
e,3893
r,3904
r,3910
o,3919
r,3925
s,3938
space,3951
w,3970
e,3984
r,3990
e,3997
space,4005
d,4025
backspace,4038
f,4055
i,4059
x,4065
e,4071
d,4077
space,4099
backspace,4109
a,4113
backspace,4125
comma,4142
space,4149
a,4154
n,4164
d,4175
space,4184
1,4197
0,4201
0,4206
space,4226
e,4266
q,4282
u,4287
a,4305
t,4313
i,4319
o,4328
n,4335
s,4341
space,4348
w,4357
e,4365
r,4371
e,4377
space,4388
s,4402
o,4407
l,4415
v,4423
e,4428
d,4444
period,4478
space,4484
shift,4489
b,4494
shift,4496
y,4501
space,4509
d,4521
d,4524
a,4529
y,4536
space,4542
backspace,4553
backspace,4558
backspace,4562
backspace,4576
a,4590
y,4593
space,4602
3,4641
5,4659
6,4709
8,4713
0,4720
comma,4746
space,4751
t,4755
e,4763
backspace,4782
h,4791
e,4797
y,4798
space,4814
r,4827
e,4834
d,4842
u,4847
c,4876
t,4891
backspace,4916
e,4925
d,4932
space,4946
9,4960
space,4966
m,4975
a,4982
j,5071
o,5077
r,5081
space,5116
p,5135
r,5140
o,5146
b,5168
l,5176
e,5180
m,5197
s,5207
space,5234
t,5250
o,5256
space,5261
0,5271
space,5282
backspace,5299
comma,5305
space,5312
s,5315
c,5322
a,5327
l,5392
i,5397
space,5403
g,5408
space,5422
t,5428
h,5431
e,5435
backspace,5443
backspace,5448
backspace,5452
backspace,5460
backspace,5464
backspace,5470
n,5482
g,5487
space,5490
t,5496
h,5497
e,5504
space,5509
p,5537
r,5543
o,5549
j,5567
e,5572
c,5578
t,5585
space,5605
t,5611
o,5616
space,5620
i,5625
m,5633
p,5644
a,5651
c,5657
t,5663
space,5671
7,5703
5,5718
7,5729
7,5735
0,5750
c,5777
i,5780
t,5783
i,5788
t,5788
e,5796
backspace,5819
backspace,5823
backspace,5827
backspace,5837
backspace,5843
backspace,5860
space,5868
c,5873
i,5886
t,5891
i,5906
e,5914
s,5920
space,5945
u,5958
s,5964
i,5966
n,5972
g,5979
space,5985
5,6003
3,6017
7,6028
space,6039
f,6053
o,6059
r,6062
m,6072
u,6091
a,6102
l,6107
backspace,6130
backspace,6135
l,6149
a,6154
s,6159
space,6172
a,6177
n,6181
d,6187
space,6205
9,6235
6,6255
8,6276
9,6285
space,6307
r,6322
e,6329
a,6338
c,6375
t,6395
o,6400
r,6406
s,6417
period,6438
space,6445
shift,6451
t,6456
shift,6465
h,6468
e,6477
i,6480
space,6492
9,6511
6,6552
3,6566
2,6598
4,6605
4,6611
9,6637
space,6644
b,6651
u,6657
g,6667
backspace,6681
d,6710
g,6717
e,6721
t,6727
s,6739
backspace,6751
space,6761
s,6766
u,6771
p,6779
p,6784
o,6794
r,6800
t,6807
e,6816
d,6823
space,6830
1,6855
0,6862
space,6877
t,6892
e,6901
a,6908
m,6915
s,6919
space,6927
a,6948
c,6955
r,6961
o,6968
s,6974
s,6979
space,6990
4,7007
4,7012
6,7031
backspace,7046
backspace,7052
6,7088
7,7105
0,7115
space,7123
l,7130
o,7138
c,7160
a,7166
t,7172
i,7177
o,7182
n,7190
s,7196
comma,7222
space,7228
b,7234
e,7238
n,7243
i,7248
backspace,7261
e,7267
f,7286
i,7291
t,7297
i,7301
n,7309
g,7311
space,7320
1,7350
1,7355
6,7410
8,7434
9,7441
5,7486
space,7495
h,7504
o,7510
m,7518
e,7521
s,7530
space,7542
w,7551
i,7554
t,7561
h,7566
space,7573
r,7592
e,7600
n,7607
e,7641
w,7647
a,7655
b,7673
l,7677
e,7680
space,7694
e,7706
n,7712
e,7717
r,7739
g,7747
y,7751
space,7768
i,7776
n,7784
space,7788
u,7798
n,7805
d,7811
d,7823
e,7828
backspace,7839
backspace,7844
e,7852
r,7856
space,7864
2,7878
2,7879
backspace,7929
6,7936
3,7989
5,7997
6,8003
space,8018
m,8028
o,8035
n,8046
t,8052
h,8055
s,8067
comma,8078
space,8083
w,8089
h,8091
i,8097
l,8104
e,8108
space,8118
c,8136
o,8139
l,8173
l,8180
e,8188
c,8195
t,8201
i,8203
n,8210
g,8215
space,8218
o,8225
v,8229
e,8235
r,8240
space,8245
5,8301
2,8315
6,8339
3,8430
6,8469
3,8476
2,8485
space,8512
d,8517
a,8522
t,8528
a,8548
space,8552
p,8562
o,8568
i,8574
n,8582
t,8599
s,8614
period,8649
