Key,Frame
u,45
n,51
d,59
e,66
r,71
space,76
t,86
h,92
e,97
space,102
w,108
a,116
r,123
m,140
space,146
g,163
l,167
o,171
w,177
space,183
o,188
f,194
space,199
6,224
7,231
8,239
space,247
s,259
t,264
a,271
r,276
s,283
space,290
backspace,311
comma,322
space,328
5,354
space,359
t,371
q,378
backspace,409
r,417
a,422
v,431
e,435
l,440
e,450
r,454
s,460
space,468
v,482
e,488
n,493
t,496
r,502
e,504
backspace,533
backspace,538
u,558
r,562
e,565
d,570
space,577
t,590
h,594
r,597
o,601
g,605
h,607
backspace,633
backspace,638
u,663
t,678
h,681
space,687
backspace,727
backspace,732
backspace,749
g,760
h,763
space,770
a,774
space,780
l,790
i,795
v,799
e,803
l,827
y,831
space,841
m,853
a,857
r,863
k,867
e,873
t,877
e,881
d,887
space,895
backspace,916
backspace,921
backspace,926
p,952
l,958
a,963
c,968
e,974
space,982
f,998
i,1004
l,1009
l,1014
e,1019
d,1025
space,1034
w,1044
i,1047
t,1051
h,1055
space,1061
w,1067
i,1072
g,1077
h,1078
backspace,1120
backspace,1126
backspace,1130
backspace,1146
s,1159
i,1165
g,1170
n,1175
space,1188
backspace,1208
s,1214
space,1216
f,1223
r,1229
o,1232
m,1238
space,1244
a,1271
space,1277
t,1284
o,1287
space,1294
z,1325
space,1333
backspace,1356
period,1369
space,1375
a,1401
space,1406
q,1439
u,1443
i,1447
c,1452
k,1457
space,1465
b,1478
f,1483
backspace,1507
r,1514
o,1519
w,1523
n,1529
space,1538
f,1547
o,1551
x,1556
space,1562
d,1573
a,1579
r,1583
t,1599
e,1605
d,1610
space,1615
p,1637
a,1666
s,1671
t,1678
space,1686
7,1703
space,1706
b,1717
u,1722
s,1725
t,1730
i,1735
n,1740
g,1745
backspace,1777
backspace,1782
backspace,1787
l,1832
i,1837
n,1844
g,1850
space,1858
s,1866
t,1872
a,1879
l,1884
l,1889
s,1896
space,1901
s,1915
t,1920
backspace,1936
e,1956
l,1962
l,1967
i,1973
n,1978
g,1984
space,1989
e,1995
v,2001
e,2008
r,2010
y,2014
space,2020
t,2024
h,2028
i,2031
n,2035
backspace,2053
backspace,2058
backspace,2062
backspace,2066
backspace,2075
t,2092
h,2095
i,2100
n,2104
g,2108
space,2112
f,2116
r,2122
o,2126
m,2130
space,2140
1,2164
2,2170
space,2175
j,2183
a,2188
r,2194
s,2201
space,2208
i,2226
f,2231
space,2235
h,2239
a,2244
n,2247
y,2252
backspace,2275
backspace,2280
backspace,2285
backspace,2307
backspace,2312
backspace,2318
backspace,2322
o,2347
f,2351
space,2357
h,2361
o,2367
n,2371
e,2377
y,2381
space,2387
t,2402
o,2404
space,2409
8,2431
9,2436
space,2440
v,2456
i,2469
b,2485
r,2491
a,2496
n,2501
t,2506
space,2512
s,2551
c,2557
a,2599
r,2608
v,2617
e,2621
d,2629
backspace,2664
s,2670
period,2711
space,2717
n,2785
e,2792
a,2797
r,2803
b,2810
y,2824
space,2832
backspace,2845
comma,2855
space,2862
6,2872
space,2879
f,2892
r,2901
o,2906
g,2910
s,2916
space,2923
c,2945
r,2952
o,2959
a,2970
e,2980
d,2986
backspace,3014
backspace,3020
k,3048
e,3051
d,3056
space,3061
i,3083
n,3088
space,3093
h,3099
a,3104
r,3110
m,3114
o,3120
n,3126
y,3156
space,3163
b,3180
e,3185
s,3191
i,3196
d,3200
e,3205
space,3228
a,3236
space,3244
f,3249
o,3254
u,3258
n,3265
t,3270
backspace,3317
t,3365
a,3369
i,3373
n,3378
space,3386
a,3401
t,3405
space,3411
0,3440
space,3447
d,3453
e,3460
g,3464
r,3471
e,3475
e,3479
space,3493
backspace,3506
s,3513
comma,3522
space,3527
i,3532
t,3536
s,3543
space,3548
w,3554
a,3564
t,3569
e,3596
r,3601
s,3609
space,3617
s,3623
s,3626
o,3633
backspace,3656
backspace,3660
backspace,3665
s,3688
p,3694
a,3700
r,3708
k,3717
l,3753
i,3757
n,3762
g,3767
space,3770
i,3777
n,3782
space,3787
t,3791
h,3796
e,3801
space,3803
m,3807
o,3812
o,3815
n,3820
space,3829
backspace,3851
l,3860
i,3866
g,3873
h,3878
t,3882
period,3907
space,3912
c,3936
h,3941
i,3946
l,3952
d,3957
r,3962
e,3967
n,3973
space,4000
l,4007
a,4011
u,4015
g,4020
h,4023
e,4049
d,4054
space,4060
a,4075
s,4080
space,4084
t,4092
h,4099
e,4103
y,4109
space,4116
c,4127
o,4131
u,4156
n,4162
t,4166
e,4170
d,4175
space,4182
3,4229
4,4235
5,4240
space,4249
l,4261
a,4265
n,4270
t,4274
e,4281
r,4285
n,4292
s,4321
space,4328
l,4344
i,4351
g,4356
h,4358
t,4362
i,4390
n,4397
g,4401
space,4443
u,4454
p,4459
space,4465
t,4473
h,4477
e,4483
space,4487
s,4499
q,4508
u,4536
a,4539
r,4544
e,4548
space,4553
backspace,4569
comma,4580
space,4586
w,4590
h,4593
i,4598
l,4603
e,4609
space,4617
9,4654
space,4664
m,4676
u,4682
s,4688
i,4710
c,4715
a,4720
i,4723
n,4729
backspace,4770
backspace,4774
backspace,4779
i,4802
a,4805
n,4809
space,4816
o,4832
backspace,4863
p,4877
l,4891
a,4897
y,4902
e,4907
d,4914
space,4918
backspace,4940
backspace,4945
backspace,4949
backspace,4953
backspace,4958
backspace,4961
backspace,4977
backspace,4983
s,5002
space,5026
p,5033
l,5071
a,5077
y,5083
e,5088
d,5093
space,5098
a,5117
space,5122
c,5145
h,5149
e,5154
e,5160
r,5163
f,5210
u,5214
l,5221
space,5228
t,5236
u,5243
m,5250
e,5254
backspace,5327
backspace,5331
n,5356
e,5361
period,5365
space,5373
t,5407
h,5411
e,5415
space,5431
n,5443
i,5449
g,5453
h,5456
t,5460
space,5472
b,5484
u,5495
z,5515
s,5520
e,5549
d,5556
space,5565
backspace,5596
backspace,5601
backspace,5606
backspace,5610
a,5629
e,5638
d,5643
space,5649
backspace,5668
backspace,5673
backspace,5677
backspace,5695
z,5714
e,5722
d,5728
space,5735
w,5753
i,5756
t,5760
h,5763
space,5768
backspace,5769
period,5773
space,5773
backspace,5803
backspace,5807
backspace,5811
space,5828
backspace,5836
h,5848
space,5854
e,5866
n,5869
e,5874
r,5879
y,5885
backspace,5916
backspace,5921
r,5961
g,5968
y,5976
space,5982
backspace,6007
comma,6018
space,6023
a,6029
space,6037
p,6056
e,6061
r,6066
r,6087
g,6093
backspace,6111
f,6133
e,6137
backspace,6150
backspace,6155
backspace,6161
f,6180
e,6185
c,6190
t,6196
space,6205
b,6218
l,6224
e,6227
n,6231
d,6236
space,6241
i,6247
backspace,6294
o,6308
f,6313
space,6319
n,6323
u,6327
m,6333
b,6338
e,6345
r,6350
s,6377
space,6391
backspace,6409
comma,6418
space,6425
l,6430
e,6434
t,6438
t,6451
e,6458
r,6461
s,6469
space,6475
backspace,6490
comma,6499
space,6505
a,6510
n,6514
d,6520
space,6523
t,6529
h,6533
e,6536
space,6542
b,6566
o,6572
u,6576
n,6582
d,6585
l,6598
e,6603
s,6607
s,6612
space,6619
j,6633
o,6640
y,6645
space,6662
o,6671
f,6677
space,6683
l,6687
i,6692
f,6698
e,6704
comma,6737
space,6753
backspace,6775
backspace,6780
period,6811
