Key,Frame
shift,58
a,59
s,67
space,73
t,78
h,81
e,85
space,89
s,95
u,98
n,101
s,114
e,120
t,125
space,131
o,154
v,158
e,172
r,174
backspace,184
backspace,188
backspace,193
backspace,196
backspace,200
backspace,204
backspace,212
backspace,219
space,227
s,228
e,236
t,241
space,245
o,250
v,252
e,259
r,262
space,264
t,267
h,271
e,276
space,280
h,285
i,287
l,292
l,295
s,299
comma,307
space,311
5,327
space,336
h,343
i,345
k,350
e,362
r,365
s,371
space,377
g,393
a,398
t,402
h,408
e,412
r,414
e,417
d,423
space,428
a,438
r,449
o,455
u,458
n,464
d,469
space,472
a,477
space,482
c,490
a,496
m,500
p,505
f,531
i,534
r,536
e,539
space,555
backspace,562
comma,569
space,574
t,576
h,580
i,584
e,590
backspace,596
backspace,601
e,606
i,608
r,614
space,620
p,627
a,631
backspace,641
backspace,646
b,648
a,651
c,657
k,663
p,677
a,679
c,685
k,690
s,695
space,702
e,713
m,720
b,730
r,737
o,746
i,749
d,754
e,762
d,768
backspace,778
backspace,782
e,787
r,790
e,792
d,800
space,806
w,812
i,815
t,818
h,822
space,826
l,830
e,832
t,837
t,842
e,848
r,850
s,856
space,865
f,871
r,876
o,882
m,885
space,891
a,903
shift,903
space,908
t,912
o,915
space,919
shift,928
z,928
period,944
space,952
shift,980
a,982
space,1002
q,1020
u,1023
i,1027
c,1030
k,1035
b,1052
o,1062
backspace,1077
r,1081
o,1086
w,1091
n,1097
space,1110
f,1115
o,1120
x,1124
space,1129
d,1150
a,1157
r,1160
t,1169
e,1174
d,1182
space,1186
a,1194
s,1196
space,1202
backspace,1206
backspace,1210
backspace,1213
backspace,1217
p,1225
backspace,1234
space,1239
p,1242
a,1248
s,1250
t,1258
space,1261
7,1278
space,1285
c,1304
h,1308
i,1313
r,1318
p,1325
i,1329
n,1336
g,1339
space,1342
c,1350
r,1355
i,1358
c,1363
k,1386
e,1390
t,1394
e,1399
s,1409
backspace,1417
backspace,1423
s,1426
space,1431
a,1434
n,1438
d,1441
space,1445
6,1469
space,1484
f,1491
i,1497
r,1502
backspace,1508
backspace,1512
r,1516
o,1519
g,1524
s,1529
space,1533
l,1544
e,1549
a,1553
p,1555
i,1559
n,1565
g,1569
space,1572
n,1581
e,1587
a,1590
r,1594
space,1597
t,1601
h,1604
e,1608
space,1612
0,1628
space,1639
d,1644
e,1649
g,1654
r,1661
e,1666
e,1671
space,1676
l,1682
a,1685
k,1690
e,1693
period,1704
space,1710
shift,1718
o,1720
v,1725
e,1732
r,1736
h,1744
e,1748
a,1754
d,1761
comma,1781
space,1785
0,1803
backspace,1829
9,1835
space,1845
b,1853
a,1859
t,1862
s,1868
space,1874
f,1885
l,1893
i,1899
t,1902
t,1908
e,1913
d,1921
space,1926
t,1967
h,1972
o,1981
r,1984
u,1987
g,1992
h,1995
backspace,2005
backspace,2010
backspace,2014
backspace,2018
backspace,2024
r,2035
o,2040
u,2041
g,2047
h,2050
space,2072
t,2078
h,2080
e,2083
space,2087
t,2096
w,2100
e,2109
backspace,2120
i,2125
l,2133
i,2140
g,2146
h,2149
t,2153
comma,2164
space,2171
w,2175
h,2177
i,2181
l,2189
e,2193
space,2198
1,2206
2,2211
space,2217
f,2223
i,2226
r,2230
e,2234
f,2252
l,2262
i,2266
e,2269
s,2274
space,2280
b,2313
l,2319
i,2324
n,2330
e,2334
d,2341
space,2345
backspace,2374
backspace,2377
backspace,2381
n,2398
backspace,2409
k,2416
e,2419
d,2425
space,2429
w,2438
backspace,2449
i,2454
n,2459
space,2463
r,2473
h,2489
y,2499
t,2523
h,2529
m,2535
space,2549
a,2564
m,2569
o,2571
n,2576
g,2579
space,2581
t,2584
h,2586
e,2589
space,2592
t,2597
r,2604
e,2607
e,2610
s,2616
period,2624
space,2628
t,2636
shift,2636
h,2643
e,2647
space,2651
h,2656
i,2659
k,2672
d,2677
e,2686
r,2691
backspace,2701
backspace,2706
backspace,2710
e,2720
r,2724
space,2728
backspace,2734
s,2737
space,2742
s,2759
h,2763
a,2770
r,2777
e,2779
d,2787
space,2793
s,2809
t,2815
o,2819
r,2824
e,2826
i,2834
backspace,2841
backspace,2845
i,2850
e,2853
s,2859
space,2865
o,2879
f,2882
space,2885
t,2895
h,2898
i,2910
backspace,2919
e,2923
i,2925
r,2930
space,2940
9,2957
backspace,2975
8,2981
9,2987
space,2997
m,3017
i,3020
l,3027
e,3028
space,3039
j,3059
o,3061
r,3065
backspace,3082
u,3086
r,3091
n,3098
e,3103
y,3107
comma,3127
space,3132
m,3136
a,3141
r,3145
v,3153
e,3159
l,3165
l,3179
i,3184
g,3195
space,3197
a,3208
t,3212
space,3214
t,3218
h,3220
e,3225
space,3230
b,3238
e,3247
a,3251
t,3254
y,3284
space,3290
o,3293
f,3296
space,3298
t,3302
h,3307
e,3314
space,3319
3,3344
4,3353
5,3363
space,3369
f,3376
backspace,3389
w,3393
i,3396
l,3402
d,3405
f,3419
l,3423
o,3429
w,3432
e,3440
r,3443
s,3452
space,3459
b,3472
l,3478
o,3483
o,3488
m,3497
i,3501
n,3507
g,3510
space,3514
i,3514
n,3520
space,3523
t,3526
h,3527
e,3532
space,3535
v,3540
a,3544
l,3546
l,3552
e,3558
y,3564
period,3590
space,3595
shift,3601
u,3602
n,3608
d,3619
e,3627
r,3630
space,3633
t,3636
h,3640
e,3643
space,3647
g,3651
l,3654
o,3659
w,3663
space,3668
o,3672
f,3677
space,3680
5,3712
backspace,3730
6,3734
8,3740
backspace,3755
7,3760
9,3776
space,3786
backspace,3795
backspace,3800
9,3807
space,3818
backspace,3823
backspace,3829
8,3837
space,3856
s,3859
t,3862
a,3866
r,3868
s,3877
space,3882
backspace,3893
space,3905
h,3912
t,3914
e,3925
backspace,3930
backspace,3935
backspace,3939
t,3950
h,3953
e,3959
y,3964
space,3971
backspace,3977
backspace,3982
backspace,3989
backspace,3995
backspace,4004
backspace,4011
comma,4021
space,4027
t,4029
h,4032
e,4036
y,4040
space,4046
l,4052
a,4055
u,4060
g,4063
h,4068
e,4088
d,4092
space,4097
a,4114
n,4125
d,4129
space,4132
e,4138
m,4145
b,4162
r,4170
e,4172
c,4181
backspace,4192
backspace,4197
a,4200
c,4205
e,4210
d,4217
space,4223
t,4225
h,4228
e,4230
space,4233
h,4240
a,4245
r,4248
m,4255
o,4265
n,4269
e,4274
y,4277
space,4286
o,4291
f,4295
space,4297
l,4301
e,4304
t,4311
t,4314
e,4320
r,4322
s,4328
space,4330
n,4342
u,4348
m,4354
b,4358
e,4364
r,4367
s,4372
space,4378
backspace,4393
comma,4401
space,4408
a,4409
n,4415
d,4419
space,4424
n,4431
a,4436
t,4439
u,4440
r,4444
e,4448
space,4452
backspace,4473
s,4476
space,4480
w,4486
o,4491
n,4495
d,4497
e,4507
r,4510
s,4516
period,4531
