Key,Frame
u,54
shift,55
n,62
d,65
e,72
r,75
space,79
t,83
h,86
e,89
space,92
w,96
a,103
m,109
r,115
backspace,120
backspace,126
r,129
m,134
space,140
g,153
l,155
o,161
w,165
space,171
o,178
f,184
space,186
5,210
backspace,219
6,228
7,254
8,308
space,319
s,325
t,329
a,335
r,338
s,345
space,352
backspace,362
comma,369
space,372
5,381
space,394
t,401
r,408
a,411
v,417
l,423
e,425
l,432
backspace,439
backspace,444
e,450
backspace,462
backspace,467
e,470
l,474
e,480
r,483
s,496
space,502
r,513
backspace,522
v,524
e,529
n,537
t,540
r,549
u,554
backspace,560
backspace,565
u,569
r,572
e,576
space,581
backspace,589
e,591
d,598
space,600
t,606
backspace,610
backspace,615
backspace,618
backspace,623
r,639
e,642
d,648
space,651
t,654
h,657
r,661
o,665
g,671
u,675
h,681
backspace,689
backspace,692
backspace,696
u,700
g,704
h,708
space,717
a,722
n,729
backspace,745
space,752
l,755
i,759
v,761
e,765
l,771
y,776
space,784
m,794
a,798
r,801
k,806
e,812
t,813
p,826
l,829
a,833
c,837
e,843
d,849
backspace,859
space,866
f,874
i,877
l,883
l,888
e,890
d,898
space,902
w,918
i,921
t,926
h,928
space,935
s,945
i,950
g,956
h,961
backspace,975
n,981
s,990
space,995
f,999
o,1003
r,1007
m,1011
space,1015
backspace,1028
backspace,1032
backspace,1035
backspace,1039
r,1044
o,1049
m,1053
space,1067
a,1076
shift,1077
space,1084
t,1089
o,1094
space,1100
z,1119
shift,1120
period,1131
space,1135
shift,1145
a,1145
space,1152
q,1161
u,1165
i,1169
c,1173
k,1176
space,1183
b,1205
r,1212
o,1218
w,1222
space,1232
backspace,1239
n,1244
space,1251
f,1252
l,1257
o,1262
backspace,1271
backspace,1275
o,1282
x,1284
space,1290
d,1305
a,1311
r,1318
t,1324
e,1328
d,1334
space,1338
p,1349
a,1353
s,1354
t,1360
space,1362
7,1388
space,1398
b,1410
u,1415
s,1418
t,1423
l,1434
i,1439
n,1445
g,1450
space,1454
s,1467
t,1474
a,1477
l,1481
l,1487
space,1492
backspace,1503
s,1506
space,1510
s,1516
e,1524
l,1530
l,1535
i,1539
n,1544
g,1549
space,1552
e,1555
v,1560
e,1571
r,1575
y,1581
t,1591
h,1595
i,1596
n,1602
g,1604
f,1611
space,1615
backspace,1623
space,1632
backspace,1635
backspace,1640
space,1649
f,1651
r,1656
o,1664
m,1675
space,1682
1,1688
2,1692
space,1697
j,1701
a,1706
r,1709
s,1714
space,1719
o,1724
f,1728
space,1731
h,1733
a,1740
backspace,1751
o,1756
n,1760
e,1764
space,1780
t,1786
o,1789
space,1792
backspace,1805
backspace,1810
backspace,1815
backspace,1825
y,1829
space,1835
t,1838
o,1842
space,1847
8,1896
9,1904
space,1916
v,1931
i,1934
b,1940
r,1948
a,1960
n,1964
t,1968
space,1971
c,1976
backspace,1986
s,1987
c,1993
a,2012
r,2019
e,2031
backspace,2042
v,2044
e,2047
s,2050
space,2059
backspace,2072
period,2082
space,2084
shift,2089
n,2091
e,2099
r,2102
a,2112
backspace,2119
backspace,2124
a,2127
r,2129
b,2144
y,2152
comma,2163
space,2168
5,2178
backspace,2190
6,2195
space,2207
f,2214
r,2219
o,2224
g,2228
s,2238
space,2246
c,2268
r,2278
o,2284
a,2302
k,2308
e,2310
d,2316
space,2320
i,2326
n,2332
space,2336
h,2344
a,2348
r,2355
m,2361
o,2369
n,2375
y,2382
space,2390
b,2427
e,2433
s,2446
i,2451
d,2455
e,2462
space,2468
a,2477
space,2483
f,2486
o,2488
u,2492
n,2499
t,2503
a,2507
i,2512
n,2516
space,2523
a,2540
t,2544
space,2547
0,2565
space,2572
d,2579
e,2583
g,2590
r,2595
e,2600
e,2604
s,2611
space,2619
backspace,2625
comma,2630
space,2635
i,2640
t,2643
s,2650
space,2656
w,2663
a,2668
t,2673
e,2681
r,2685
s,2694
space,2700
a,2706
backspace,2718
s,2721
p,2726
a,2732
r,2757
k,2761
i,2766
backspace,2781
l,2787
i,2791
n,2797
g,2801
space,2806
t,2815
i,2820
backspace,2826
backspace,2829
i,2832
n,2838
space,2848
t,2849
h,2853
e,2857
space,2860
m,2870
o,2874
o,2880
n,2883
space,2888
backspace,2901
l,2907
i,2911
g,2916
h,2919
t,2927
space,2927
backspace,2950
period,2958
space,2963
shift,2970
c,2972
h,2978
i,2981
l,2988
d,2991
r,3000
e,3004
n,3014
space,3020
l,3035
a,3039
u,3042
g,3049
h,3051
e,3064
d,3069
space,3074
a,3080
s,3095
space,3101
t,3107
h,3111
e,3116
y,3120
space,3127
c,3150
o,3156
u,3158
n,3161
t,3165
e,3166
d,3174
space,3178
3,3196
5,3209
backspace,3229
4,3234
5,3242
space,3251
l,3268
a,3270
n,3277
t,3282
a,3290
r,3295
backspace,3307
backspace,3313
e,3316
r,3317
