Key,Frame
i,50
shift,52
n,56
space,61
2,86
0,91
2,103
3,112
space,120
backspace,150
comma,159
space,165
6,188
backspace,204
7,229
4,272
backspace,289
5,296
9,339
backspace,353
8,362
9,368
space,378
backspace,386
2,397
3,402
space,409
backspace,417
backspace,422
5,429
space,439
s,455
c,479
i,492
e,497
n,500
backspace,509
backspace,514
n,547
t,555
backspace,566
backspace,570
e,572
n,576
t,582
i,586
s,591
e,602
backspace,608
t,610
s,614
space,619
w,623
o,626
r,630
k,632
e,642
d,648
space,652
o,655
n,659
space,664
5,677
1,706
2,730
3,735
5,754
5,769
space,779
e,789
x,803
p,814
e,821
r,827
i,831
m,843
e,844
n,847
t,851
space,868
backspace,878
f,888
space,891
backspace,900
backspace,905
s,907
space,912
f,915
o,918
r,922
space,925
6,949
5,975
1,1005
5,1016
space,1032
backspace,1041
1,1051
2,1064
backspace,1076
3,1080
5,1090
space,1104
m,1111
o,1116
u,1121
backspace,1133
n,1138
t,1142
h,1145
s,1151
space,1157
backspace,1165
comma,1170
space,1174
r,1179
u,1182
n,1195
n,1201
i,1207
n,1211
g,1217
space,1221
1,1233
6,1257
backspace,1272
5,1277
1,1295
9,1325
backspace,1336
8,1344
minus,1381
backspace,1395
0,1410
9,1430
backspace,1441
8,1450
space,1482
t,1488
e,1491
s,1496
t,1501
s,1508
space,1513
d,1518
a,1523
i,1532
l,1540
y,1546
space,1553
a,1561
c,1567
r,1575
o,1582
o,1587
s,1594
backspace,1602
backspace,1607
s,1611
s,1616
space,1622
1,1641
6,1660
6,1671
4,1719
2,1754
backspace,1769
3,1774
4,1783
backspace,1791
7,1797
space,1807
l,1833
a,1836
b,1841
l,1844
backspace,1859
s,1861
space,1868
w,1880
i,1881
t,1887
h,1892
space,1897
4,1915
9,1945
0,1980
0,1986
space,1997
c,2008
o,2010
m,2015
p,2020
u,2023
t,2028
e,2042
r,2045
s,2052
space,2058
a,2069
n,2073
d,2077
space,2081
3,2088
0,2124
0,2130
space,2141
m,2161
a,2164
c,2175
h,2181
i,2185
n,2190
e,2195
s,2201
space,2209
e,2218
a,2223
c,2238
h,2241
space,2246
p,2250
r,2255
o,2260
c,2272
e,2279
s,2284
s,2288
i,2291
n,2297
g,2301
space,2304
6,2338
backspace,2357
7,2367
space,2384
backspace,2394
5,2402
backspace,2418
6,2422
9,2477
0,2503
backspace,2519
2,2545
backspace,2557
3,2560
1,2577
minus,2583
backspace,2597
0,2612
space,2637
d,2650
a,2654
t,2657
a,2659
s,2673
e,2679
t,2683
s,2708
period,2718
space,2721
shift,2728
o,2729
v,2733
e,2742
r,2746
space,2750
5,2765
5,2837
backspace,2852
6,2857
2,2893
backspace,2908
3,2911
2,2915
6,2974
0,3004
space,3024
p,3043
r,3047
o,3050
t,3060
o,3066
t,3098
y,3102
p,3108
e,3109
s,3115
space,3121
w,3134
e,3139
r,3142
e,3144
space,3154
d,3168
e,3173
v,3180
e,3184
l,3190
o,3212
p,3221
e,3227
d,3236
space,3240
backspace,3265
comma,3271
space,3277
4,3298
2,3340
1,3363
2,3419
3,3428
0,3444
backspace,3456
minus,3472
backspace,3487
0,3498
space,3509
e,3519
r,3524
r,3529
o,3534
r,3536
s,3551
space,3557
w,3577
e,3579
r,3583
e,3586
space,3602
f,3616
i,3619
e,3622
backspace,3638
x,3642
e,3648
d,3655
space,3660
a,3678
n,3681
d,3684
space,3689
1,3711
0,3731
0,3741
0,3746
backspace,3763
space,3770
e,3779
q,3787
u,3790
a,3805
t,3810
i,3812
o,3815
n,3819
s,3830
space,3833
w,3838
e,3841
r,3846
e,3848
space,3852
s,3857
h,3861
o,3865
l,3871
backspace,3877
backspace,3886
backspace,3898
o,3905
l,3911
f,3916
e,3920
backspace,3928
backspace,3934
v,3936
e,3939
d,3945
space,3948
backspace,3961
period,3970
space,3974
shift,3988
b,3988
y,3996
space,4003
d,4006
a,4012
y,4017
space,4026
3,4036
5,4053
6,4102
8,4168
0,4181
comma,4211
space,4216
t,4219
h,4222
e,4226
y,4242
space,4248
r,4255
e,4257
c,4265
backspace,4273
d,4275
u,4279
c,4281
e,4286
space,4299
backspace,4321
d,4326
space,4330
9,4354
space,4366
m,4383
a,4385
j,4394
o,4399
r,4406
space,4412
p,4421
o,4430
r,4435
backspace,4445
backspace,4450
r,4454
o,4456
b,4486
l,4489
e,4492
m,4496
space,4501
backspace,4517
s,4518
space,4523
t,4529
o,4533
space,4537
0,4553
space,4562
backspace,4568
comma,4577
space,4583
s,4588
c,4594
h,4599
backspace,4613
a,4616
l,4621
i,4628
n,4634
g,4639
space,4643
t,4652
h,4654
e,4658
space,4662
p,4667
r,4671
o,4676
j,4683
e,4692
c,4699
t,4708
space,4711
i,4714
m,4721
p,4725
a,4731
c,4736
t,4744
space,4749
6,4794
backspace,4809
7,4814
5,4852
7,4873
7,4879
0,4899
space,4911
c,4916
i,4918
t,4924
i,4928
e,4932
s,4940
space,4947
backspace,4959
space,4967
u,4970
s,4973
i,4974
n,4979
g,4984
space,4987
5,5014
3,5056
space,5068
backspace,5078
7,5085
space,5094
f,5122
o,5124
r,5129
m,5132
u,5144
l,5151
a,5156
s,5180
space,5185
a,5187
n,5192
d,5198
space,5203
9,5226
6,5270
8,5360
9,5442
space,5452
r,5492
