Key,Frame
o,60
shift,61
n,66
space,72
a,78
space,85
s,90
c,96
backspace,106
backspace,111
c,113
backspace,127
s,131
backspace,139
c,144
r,154
i,162
p,168
s,174
backspace,187
backspace,192
s,195
p,201
space,208
shift,216
o,216
c,222
u,227
t,230
backspace,237
backspace,240
t,242
o,246
b,250
e,260
r,263
space,267
e,276
n,284
backspace,294
v,298
e,302
n,306
i,311
n,317
g,325
comma,339
space,344
5,350
space,356
d,365
e,373
a,379
backspace,392
backspace,397
a,400
r,405
i,409
n,415
g,419
space,422
a,431
d,436
v,444
e,450
n,454
t,458
r,462
u,463
r,467
e,468
backspace,479
backspace,483
backspace,488
backspace,494
u,498
r,504
e,507
r,525
s,532
space,538
s,544
e,551
t,554
space,557
o,561
u,565
t,568
space,571
t,577
o,581
space,584
e,596
x,604
p,609
l,618
o,624
r,629
space,634
backspace,644
e,648
space,651
t,653
h,656
e,659
space,662
f,668
o,673
r,676
e,686
s,691
t,697
comma,714
space,718
c,721
a,726
r,732
r,738
y,743
i,749
n,755
g,760
space,763
m,769
a,773
p,777
s,780
space,786
m,801
a,804
r,807
k,810
e,812
d,820
space,823
f,838
r,844
o,848
m,853
space,857
a,870
shift,871
space,875
t,880
o,885
space,888
z,902
shift,903
period,913
space,917
shift,925
t,925
h,932
e,937
y,943
space,950
d,969
i,974
c,981
backspace,994
s,996
c,1001
o,1005
v,1016
e,1025
r,1027
e,1029
space,1042
backspace,1052
d,1056
space,1063
1,1093
2,1098
space,1106
h,1121
i,1124
d,1128
d,1133
e,1139
n,1144
t,1150
space,1155
c,1166
a,1182
v,1188
e,1192
s,1200
space,1206
backspace,1215
comma,1222
space,1231
8,1272
space,1283
s,1309
p,1314
a,1325
r,1332
l,1342
k,1355
i,1360
backspace,1368
backspace,1372
backspace,1377
backspace,1380
r,1397
k,1399
i,1404
n,1408
backspace,1419
backspace,1424
l,1431
i,1434
n,1438
g,1443
space,1449
s,1459
t,1465
r,1473
e,1477
a,1483
m,1489
s,1501
space,1506
a,1509
backspace,1518
backspace,1522
comma,1530
space,1533
a,1536
n,1539
d,1556
space,1562
9,1587
space,1596
f,1610
backspace,1623
g,1627
l,1628
o,1633
w,1638
i,1641
n,1645
g,1651
space,1654
f,1662
i,1668
r,1671
e,1673
f,1706
l,1710
i,1715
e,1727
s,1733
space,1753
t,1757
a,1763
h,1767
backspace,1775
backspace,1780
h,1785
a,1789
t,1793
t,1797
space,1799
l,1808
backspace,1815
backspace,1820
l,1832
i,1838
t,1842
space,1845
t,1848
backspace,1860
u,1865
p,1873
space,1879
t,1883
h,1885
e,1890
space,1895
n,1902
i,1906
g,1910
i,1925
backspace,1934
h,1939
t,1943
period,1968
space,1974
shift,1978
t,1978
h,1984
e,1988
space,1992
q,2000
u,2004
i,2008
c,2011
k,2017
space,2023
b,2029
r,2036
o,2042
w,2044
n,2050
space,2066
f,2070
o,2073
x,2079
space,2086
d,2094
a,2103
s,2108
h,2113
e,2116
d,2124
space,2129
p,2165
a,2168
s,2171
t,2178
space,2184
7,2205
space,2215
l,2245
a,2246
z,2255
y,2259
space,2267
s,2274
q,2289
u,2294
i,2296
r,2303
e,2308
backspace,2342
r,2347
e,2352
l,2358
s,2372
space,2378
backspace,2389
comma,2397
space,2403
w,2406
h,2411
i,2413
l,2418
e,2423
space,2427
3,2440
space,2449
o,2459
w,2461
l,2468
s,2472
space,2479
h,2490
o,2496
o,2500
t,2505
e,2507
d,2526
space,2531
l,2541
o,2546
u,2550
l,2554
d,2560
backspace,2579
backspace,2584
d,2587
l,2592
y,2597
space,2604
f,2607
r,2612
o,2618
m,2623
space,2626
5,2635
space,2647
f,2657
backspace,2665
t,2669
o,2673
w,2677
r,2682
backspace,2693
e,2696
r,2700
i,2701
n,2707
g,2711
space,2714
t,2726
r,2732
e,2734
e,2740
s,2747
period,2769
space,2775
shift,2794
n,2795
e,2802
a,2815
r,2819
b,2836
y,2841
comma,2850
space,2856
a,2860
space,2868
r,2879
backspace,2887
g,2892
r,2897
o,2902
u,2906
p,2911
space,2916
o,2920
f,2926
space,2929
5,2953
backspace,2968
6,2980
space,2989
f,2993
r,3001
o,3016
g,3021
s,3027
space,3034
l,3056
a,3061
p,3065
backspace,3076
backspace,3080
e,3085
a,3090
p,3092
e,3094
d,3100
space,3105
o,3122
v,3125
e,3136
r,3139
space,3145
0,3165
space,3175
r,3183
o,3187
c,3192
k,3193
e,3199
s,3205
backspace,3212
backspace,3218
s,3222
space,3226
i,3237
n,3244
t,3249
o,3254
space,3260
a,3272
p,3282
space,3289
backspace,3294
backspace,3300
space,3307
p,3312
o,3327
n,3332
d,3341
space,3348
t,3351
h,3354
a,3357
t,3360
space,3364
s,3369
h,3376
i,3379
m,3385
m,3390
e,3397
r,3399
e,3402
d,3409
space,3414
l,3424
i,3428
k,3433
e,3438
space,3442
s,3444
i,3450
l,3455
e,3467
backspace,3478
v,3480
e,3489
r,3493
space,3497
u,3506
n,3512
d,3515
e,3524
r,3526
space,3528
t,3533
h,3535
e,3537
space,3540
m,3547
o,3554
o,3559
n,3564
l,3570
i,3575
g,3580
h,3582
t,3588
period,3610
space,3616
shift,3648
a,3650
backspace,3666
a,3681
shift,3682
s,3696
space,3702
t,3707
h,3710
e,3715
y,3720
space,3727
c,3732
a,3739
m,3743
p,3748
e,3750
d,3757
space,3762
backspace,3767
space,3781
backspace,3789
comma,3796
space,3802
3,3809
4,3818
5,3827
space,3835
s,3845
t,3851
a,3857
r,3861
s,3870
space,3872
w,3885
backspace,3894
t,3906
w,3910
i,3940
n,3945
k,3958
l,3982
e,3984
d,3989
space,3996
a,4008
v,4013
o,4020
v,4022
e,4030
backspace,4036
backspace,4040
backspace,4045
backspace,4049
b,4059
o,4064
e,4067
v,4075
backspace,4080
backspace,4086
v,4089
e,4096
space,4102
backspace,4108
comma,4115
space,4122
a,4125
d,4131
n,4136
backspace,4144
backspace,4149
n,4156
d,4160
space,4165
t,4168
h,4171
e,4175
y,4180
space,4187
c,4192
o,4195
u,4199
n,4206
t,4209
e,4212
d,4223
space,4230
5,4282
backspace,4295
6,4299
7,4310
8,4328
space,4337
f,4365
i,4371
r,4373
e,4376
f,4385
l,4389
i,4395
e,4399
w,4403
s,4410
backspace,4418
backspace,4423
backspace,4427
s,4433
space,4439
backspace,4447
backspace,4451
e,4453
s,4460
space,4466
t,4478
backspace,4487
c,4491
i,4503
r,4508
c,4523
l,4528
i,4532
n,4537
g,4542
space,4547
a,4554
r,4559
o,4564
u,4566
n,4573
d,4576
space,4582
backspace,4595
comma,4603
space,4609
m,4623
a,4626
r,4630
k,4635
backspace,4647
v,4651
e,4656
l,4661
l,4667
i,4672
n,4678
g,4683
space,4686
a,4689
t,4695
space,4709
t,4713
h,4716
e,4721
space,4725
m,4730
a,4733
r,4738
backspace,4747
g,4750
i,4755
c,4759
a,4770
l,4774
space,4782
b,4793
e,4799
a,4805
t,4807
y,4814
space,4819
o,4830
f,4835
space,4839
n,4844
u,4848
m,4855
b,4857
e,4865
r,4866
s,4872
space,4877
a,4881
n,4886
d,4889
space,4893
n,4896
a,4915
t,4919
r,4926
u,4930
e,4934
backspace,4938
backspace,4942
backspace,4947
u,4961
r,4964
e,4966
space,4969
e,4983
n,4986
t,4990
w,5020
i,5026
n,5032
e,5035
d,5042
period,5069
