Key,Frame
i,112
shift,114
n,118
space,121
t,125
h,134
e,140
space,146
b,163
u,167
s,173
t,179
l,189
i,194
n,200
g,203
space,206
t,210
o,213
w,216
n,222
space,233
s,239
q,252
u,257
r,261
i,262
backspace,272
backspace,276
a,287
r,291
e,293
comma,323
space,326
5,341
space,347
j,352
u,356
g,361
g,366
l,373
e,377
r,394
s,401
space,408
p,429
e,432
r,435
f,443
o,448
r,452
m,457
e,476
d,484
space,488
t,491
r,496
i,506
c,513
k,517
s,535
space,546
w,549
i,552
t,556
h,559
space,561
g,567
l,570
o,576
w,581
i,590
n,597
g,600
space,603
b,619
a,622
l,627
l,632
s,643
space,650
m,658
a,660
r,663
k,668
e,669
d,676
space,681
a,711
shift,714
space,719
t,724
o,727
space,731
z,741
shift,741
comma,751
space,755
d,776
a,781
z,796
z,802
l,816
i,831
n,837
g,841
space,845
a,863
space,869
c,880
r,888
w,896
backspace,907
o,915
w,918
d,923
space,928
o,933
f,937
space,940
3,965
4,980
5,987
space,995
c,1019
h,1022
e,1029
e,1036
r,1040
i,1044
n,1051
g,1054
space,1057
o,1066
n,1072
l,1079
o,1085
o,1089
k,1094
e,1101
r,1104
s,1114
space,1121
backspace,1137
period,1148
space,1152
shift,1159
a,1160
space,1169
q,1175
u,1179
i,1183
c,1185
k,1197
space,1209
b,1220
r,1228
o,1233
w,1235
n,1239
space,1249
f,1251
o,1254
x,1259
space,1263
d,1273
a,1279
r,1284
t,1290
e,1294
d,1304
space,1309
b,1314
e,1326
t,1332
w,1343
e,1347
e,1352
n,1362
space,1369
7,1413
space,1424
c,1454
o,1457
l,1462
o,1466
r,1472
f,1485
u,1488
l,1494
l,1498
backspace,1518
space,1528
s,1529
t,1534
a,1539
l,1544
l,1549
s,1555
comma,1570
space,1575
w,1577
h,1582
i,1585
l,1592
e,1594
space,1599
5,1608
backspace,1622
5,1647
backspace,1668
6,1682
space,1692
f,1753
r,1759
g,1769
o,1774
backspace,1783
backspace,1787
o,1792
g,1795
s,1808
space,1814
c,1825
r,1830
o,1835
k,1841
e,1846
d,1852
backspace,1861
backspace,1866
backspace,1870
a,1881
k,1887
e,1891
d,1899
space,1906
m,1921
e,1925
d,1932
backspace,1942
l,1948
o,1953
d,1976
i,1980
o,1990
u,1992
s,1996
l,2000
y,2006
space,2015
b,2027
y,2032
space,2037
a,2042
space,2045
0,2061
space,2070
d,2075
e,2081
g,2087
r,2096
e,2099
e,2105
f,2168
o,2170
u,2172
n,2180
t,2182
backspace,2190
backspace,2194
backspace,2197
backspace,2201
backspace,2207
space,2223
f,2230
o,2236
u,2241
n,2248
t,2262
a,2266
i,2268
n,2272
comma,2280
backspace,2289
period,2297
space,2302
shift,2306
n,2308
e,2315
r,2318
backspace,2330
