Key,Frame
shift,92
t,93
j,98
backspace,112
h,148
e,154
space,160
q,173
u,177
i,182
c,186
k,192
space,198
b,205
r,212
o,220
w,222
n,227
space,234
f,239
o,245
x,249
space,255
j,275
u,280
m,293
p,301
s,306
space,313
o,322
v,327
e,335
r,340
space,343
1,355
2,360
3,376
space,383
l,398
a,400
z,410
y,416
space,427
d,438
o,443
g,448
s,453
space,458
f,472
i,475
v,481
e,487
space,491
t,498
i,510
m,524
e,528
s,546
period,555
space,561
o,601
shift,602
n,607
space,611
shift,620
j,620
a,627
n,629
u,637
r,645
backspace,658
a,662
r,665
y,671
space,678
1,686
s,700
t,706
space,710
backspace,735
comma,743
space,749
2,751
0,759
2,762
5,773
space,781
backspace,790
comma,800
space,806
7,829
space,839
a,867
backspace,881
z,895
e,908
b,916
b,919
r,928
backspace,938
backspace,942
r,953
a,955
s,978
space,985
d,993
a,999
n,1004
c,1006
e,1012
d,1019
space,1024
g,1033
r,1038
a,1040
c,1045
space,1056
backspace,1067
e,1071
space,1074
f,1077
backspace,1085
backspace,1090
f,1095
u,1099
l,1105
l,1110
y,1117
comma,1128
space,1134
e,1139
a,1141
t,1150
i,1151
n,1159
g,1164
space,1167
8,1215
0,1254
backspace,1272
0,1306
backspace,1319
9,1345
space,1358
p,1392
i,1397
z,1401
a,1406
a,1410
backspace,1422
backspace,1426
z,1430
a,1437
s,1457
space,1466
u,1470
n,1477
d,1485
e,1494
r,1496
space,1500
5,1544
backspace,1568
6,1580
space,1592
b,1662
r,1670
i,1671
g,1677
h,1682
t,1686
l,1695
i,1701
backspace,1711
backspace,1716
space,1723
l,1726
m,1731
g,1736
a,1740
backspace,1748
backspace,1752
backspace,1758
a,1772
m,1776
p,1795
s,1820
period,1832
space,1838
shift,1851
c,1853
u,1856
r,1866
i,1875
s,1882
o,1885
u,1889
s,1911
space,1918
o,1930
w,1936
l,1940
s,1949
comma,1978
space,1988
4,1996
space,2001
t,2006
o,2009
t,2013
a,2019
l,2030
comma,2038
space,2044
o,2050
b,2065
e,2072
s,2077
backspace,2085
backspace,2090
s,2096
e,2104
r,2106
v,2113
e,2123
d,2133
space,2138
a,2144
s,2149
space,2153
3,2160
space,2185
g,2191
backspace,2212
f,2220
r,2225
o,2229
g,2234
s,2239
space,2244
c,2298
r,2305
o,2312
a,2320
backspace,2326
backspace,2331
o,2355
a,2359
k,2376
e,2378
d,2385
space,2390
n,2404
e,2410
a,2411
r,2415
space,2419
t,2425
h,2428
e,2432
space,2435
0,2445
space,2455
d,2464
e,2470
g,2475
r,2483
e,2485
e,2490
space,2500
p,2510
o,2517
i,2520
n,2526
backspace,2533
backspace,2538
n,2543
d,2550
space,2556
backspace,2564
period,2573
space,2579
shift,2586
b,2587
e,2597
e,2605
s,2613
space,2624
b,2634
u,2637
z,2643
z,2648
e,2670
d,2680
space,2685
1,2709
2,2715
space,2727
t,2750
i,2752
m,2759
e,2761
s,2769
space,2774
b,2777
e,2784
f,2803
o,2808
r,2813
e,2817
space,2826
s,2841
p,2847
o,2852
t,2863
t,2869
i,2870
n,2874
g,2878
space,2882
2,2893
3,2901
space,2908
f,2915
l,2922
o,2928
w,2934
e,2941
r,2944
s,2952
space,2966
g,2970
r,2976
o,2980
w,2985
i,2990
backspace,3002
i,3011
n,3016
g,3021
space,3024
a,3027
backspace,3038
i,3044
n,3049
space,3056
a,3061
space,3069
v,3074
r,3082
i,3087
backspace,3093
backspace,3096
i,3103
r,3105
b,3113
backspace,3122
backspace,3127
b,3141
r,3149
a,3161
n,3167
t,3172
space,3177
shift,3196
a,3196
space,3202
t,3205
o,3209
space,3214
shift,3223
z,3223
space,3233
r,3247
a,3251
i,3255
n,3261
b,3269
o,3279
w,3281
period,3309
space,3315
shift,3322
x,3322
y,3329
l,3339
o,3344
g,3348
backspace,3360
p,3369
h,3374
o,3378
n,3391
e,3396
s,3403
comma,3415
space,3419
s,3421
a,3434
i,3436
d,3441
space,3446
t,3452
h,3453
e,3458
space,3461
q,3467
u,3472
i,3475
r,3483
l,3495
backspace,3509
k,3522
y,3540
space,3544
p,3559
a,3569
r,3578
r,3584
o,3588
t,3592
s,3601
space,3606
backspace,3615
comma,3622
space,3628
a,3631
m,3637
k,3641
backspace,3649
backspace,3655
backspace,3659
m,3673
a,3676
k,3679
e,3685
space,3691
b,3713
u,3741
z,3750
z,3760
e,3770
d,3776
space,3781
1,3789
2,3795
space,3804
t,3808
i,3811
m,3817
e,3820
s,3827
space,3832
b,3841
e,3846
f,3852
o,3857
r,3862
e,3866
space,3870
s,3897
p,3902
o,3908
t,3913
t,3918
i,3921
n,3928
g,3933
space,3936
2,3942
3,3950
space,3958
f,3965
l,3969
o,3975
w,3978
e,3986
r,3989
s,3996
space,4002
g,4020
r,4025
o,4029
w,4039
i,4042
n,4048
g,4053
space,4057
i,4065
n,4070
space,4075
a,4081
space,4088
b,4113
backspace,4126
v,4134
i,4138
b,4148
r,4156
a,4160
n,4164
t,4171
space,4175
shift,4205
a,4206
space,4215
t,4222
o,4226
space,4231
z,4239
shift,4239
space,4246
r,4271
a,4274
i,4277
n,4283
b,4290
o,4307
w,4310
period,4335
space,4340
x,4346
shift,4347
y,4353
l,4359
o,4363
p,4382
h,4386
o,4390
n,4402
e,4406
s,4412
space,4419
backspace,4434
comma,4442
space,4448
s,4452
a,4456
i,4460
d,4470
space,4473
t,4481
h,4483
e,4489
space,4493
q,4515
u,4520
i,4524
r,4529
k,4536
y,4548
space,4557
p,4573
a,4578
r,4585
r,4590
o,4593
t,4598
s,4607
backspace,4652
s,4667
comma,4673
space,4681
m,4696
a,4699
k,4703
e,4707
space,4711
a,4720
space,4728
j,4735
o,4741
y,4746
f,4767
u,4775
l,4780
space,4788
s,4792
o,4797
u,4800
n,4807
d,4811
space,4815
e,4823
v,4829
e,4837
r,4842
space,4846
backspace,4860
y,4866
space,4873
5,4898
space,4905
t,4915
o,4924
space,4927
9,4937
space,4945
s,4979
e,4983
c,4991
o,4995
n,4998
d,5000
s,5006
period,5016
space,5022
shift,5048
m,5048
e,5057
a,5062
n,5065
space,5086
backspace,5111
w,5154
h,5157
i,5159
l,5164
e,5167
space,5173
comma,5188
space,5199
backspace,5210
backspace,5215
backspace,5219
comma,5228
space,5234
2,5253
3,5261
backspace,5270
backspace,5275
3,5286
4,5290
5,5298
space,5304
s,5324
a,5328
i,5332
l,5338
o,5357
r,5361
s,5368
space,5373
s,5385
a,5387
n,5390
g,5395
space,5398
s,5403
e,5408
a,5412
space,5425
s,5441
a,5450
backspace,5459
h,5465
a,5468
n,5473
t,5500
i,5504
e,5508
s,5514
space,5523
b,5547
e,5551
n,5566
e,5570
a,5578
t,5583
h,5588
space,5596
3,5617
backspace,5630
5,5639
backspace,5652
7,5661
backspace,5678
4,5685
backspace,5703
5,5720
backspace,5737
6,5758
space,5771
backspace,5782
8,5808
backspace,5820
7,5826
8,5833
space,5846
t,5866
w,5873
i,5879
n,5905
k,5915
i,5919
l,5926
i,5931
n,5936
g,5943
space,5947
backspace,5981
backspace,5985
backspace,5989
backspace,5994
backspace,5999
i,6012
backspace,6021
backspace,6026
l,6033
i,6037
n,6043
g,6049
space,6057
s,6061
t,6067
a,6072
r,6074
t,6080
s,6085
comma,6094
space,6100
t,6108
h,6112
i,6118
e,6127
backspace,6134
backspace,6138
e,6154
i,6158
r,6162
space,6172
v,6177
o,6182
i,6186
c,6187
e,6194
s,6199
space,6205
e,6232
c,6238
h,6245
o,6254
i,6256
n,6262
g,6267
space,6271
c,6286
h,6288
o,6295
r,6299
s,6305
space,6311
backspace,6317
backspace,6322
d,6326
s,6329
space,6332
i,6339
n,6344
t,6351
o,6356
space,6366
t,6375
h,6386
e,6391
space,6397
v,6403
a,6409
s,6412
t,6419
space,6422
e,6429
b,6439
backspace,6448
backspace,6453
a,6456
b,6461
y,6472
s,6476
s,6482
period,6513
