Key,Frame
o,81
n,86
space,92
a,117
space,124
b,136
r,142
e,147
a,159
z,164
i,174
backspace,193
backspace,197
backspace,202
e,229
z,240
i,247
n,251
g,256
space,259
backspace,296
backspace,302
backspace,306
backspace,311
y,336
space,341
n,344
backspace,376
s,383
u,387
m,393
m,397
e,401
r,404
space,411
a,419
f,425
t,432
e,437
r,441
n,451
o,456
o,461
n,474
space,484
5,495
space,500
backspace,519
backspace,526
backspace,545
comma,566
space,572
5,587
space,594
a,607
d,616
v,641
e,647
n,650
t,654
r,658
u,660
e,665
s,679
backspace,711
backspace,715
backspace,720
backspace,725
u,746
r,749
e,753
s,773
backspace,799
r,804
e,809
backspace,823
s,830
space,838
t,852
r,857
e,868
k,874
k,878
e,883
d,890
space,904
t,912
h,915
r,919
o,923
u,926
g,929
h,935
t,939
space,957
backspace,970
backspace,976
space,996
a,1004
space,1010
v,1018
i,1023
b,1029
r,1036
a,1042
n,1045
t,1049
space,1055
m,1081
e,1085
a,1090
d,1103
o,1111
w,1112
comma,1138
space,1141
t,1146
h,1149
e,1155
i,1168
backspace,1187
e,1195
i,1199
r,1204
space,1212
backspace,1235
backspace,1239
backspace,1244
backspace,1248
i,1268
r,1272
space,1278
b,1287
a,1292
c,1298
k,1302
p,1317
a,1323
c,1327
k,1331
s,1362
space,1368
l,1382
a,1386
b,1390
e,1424
l,1429
e,1446
d,1451
space,1461
f,1473
r,1479
o,1482
m,1488
space,1491
a,1556
space,1562
t,1570
o,1574
space,1579
z,1601
space,1610
backspace,1636
period,1647
space,1656
q,1680
backspace,1717
a,1743
space,1750
q,1772
u,1777
i,1782
c,1785
k,1789
space,1795
b,1807
r,1813
o,1817
w,1823
n,1827
space,1836
f,1843
o,1847
x,1853
space,1857
d,1881
a,1888
s,1893
h,1897
w,1902
e,1909
d,1915
backspace,1932
backspace,1937
backspace,1942
e,1953
d,1959
space,1964
a,1968
backspace,1994
o,2004
a,2014
backspace,2027
backspace,2032
p,2043
a,2048
s,2051
t,2058
space,2063
7,2090
space,2095
g,2117
r,2123
a,2126
z,2134
i,2138
n,2144
g,2149
space,2154
d,2170
e,2177
e,2182
r,2188
comma,2217
space,2222
2,2226
h,2229
i,2233
l,2239
e,2245
backspace,2257
backspace,2262
backspace,2272
backspace,2277
backspace,2282
w,2297
h,2303
i,2308
l,2318
e,2322
space,2332
6,2357
space,2365
f,2373
o,2376
r,2379
g,2384
s,2392
backspace,2420
backspace,2425
backspace,2430
backspace,2434
r,2453
o,2458
g,2461
h,2464
s,2468
backspace,2483
backspace,2488
s,2504
space,2509
h,2522
o,2529
o,2534
o,2539
backspace,2553
backspace,2571
p,2585
e,2596
d,2602
backspace,2620
backspace,2625
backspace,2628
p,2651
p,2655
e,2660
d,2664
space,2668
n,2695
e,2699
a,2704
r,2709
space,2717
a,2737
space,2742
g,2749
l,2754
i,2758
m,2763
e,2770
r,2774
backspace,2803
backspace,2826
m,2851
e,2857
r,2860
i,2863
n,2867
g,2871
space,2878
s,2898
t,2904
r,2911
e,2925
a,2930
m,2936
period,2974
space,3004
o,3036
v,3042
e,3049
r,3052
h,3079
e,3087
a,3093
d,3100
comma,3125
space,3130
9,3184
space,3192
b,3199
i,3205
r,3207
g,3213
d,3223
backspace,3245
backspace,3249
backspace,3255
d,3267
backspace,3294
r,3298
d,3305
s,3314
space,3324
c,3340
i,3344
r,3348
b,3354
backspace,3384
c,3389
l,3395
e,3397
d,3416
space,3422
t,3426
h,3430
e,3435
space,3438
s,3448
k,3456
y,3471
backspace,3472
y,3515
comma,3526
space,3532
a,3537
n,3540
d,3545
space,3549
1,3569
2,3575
space,3583
d,3603
r,3616
a,3649
g,3656
o,3664
n,3668
f,3675
l,3680
i,3686
e,3690
s,3696
space,3704
e,3737
a,3743
n,3747
c,3750
backspace,3769
backspace,3774
backspace,3778
backspace,3783
backspace,3787
d,3806
a,3813
n,3828
c,3836
e,3842
d,3848
space,3854
backspace,3872
backspace,3876
backspace,3881
backspace,3885
backspace,3888
backspace,3893
backspace,3897
space,3916
d,3925
a,3931
n,3935
c,3938
e,3942
c,3948
backspace,3981
d,3993
space,4000
a,4011
b,4026
o,4030
v,4033
e,4038
space,4042
t,4078
backspace,4099
0,4109
space,4116
r,4123
e,4124
backspace,4155
i,4166
p,4173
p,4178
l,4184
e,4191
s,4207
space,4214
i,4219
n,4224
space,4227
t,4230
h,4235
e,4240
space,4243
w,4247
a,4253
t,4269
e,4278
r,4280
period,4310
space,4318
n,4344
e,4350
a,4355
r,4359
b,4377
y,4385
space,4394
backspace,4414
comma,4424
space,4430
3,4436
4,4443
5,4451
space,4459
f,4470
l,4473
o,4478
w,4483
e,4492
r,4496
s,4503
space,4509
b,4522
l,4534
o,4539
o,4545
m,4551
e,4556
d,4563
space,4569
i,4581
n,4586
space,4593
r,4598
a,4603
d,4646
i,4650
a,4654
n,4658
t,4663
space,4670
c,4680
o,4689
l,4694
o,4699
r,4704
s,4731
space,4737
backspace,4754
comma,4764
space,4769
a,4774
t,4781
t,4786
r,4811
a,4816
c,4824
t,4835
i,4843
n,4848
g,4855
space,4860
8,4877
9,4881
space,4892
b,4904
u,4911
z,4917
z,4921
i,4925
n,4930
g,4935
space,4942
b,4952
e,4958
e,4963
w,4972
backspace,5031
s,5039
comma,5048
backspace,5082
period,5092
space,5100
q,5126
s,5130
space,5142
backspace,5163
backspace,5168
backspace,5172
a,5214
s,5242
space,5250
d,5260
u,5268
s,5272
k,5308
space,5312
f,5318
e,5323
e,5327
backspace,5342
l,5354
l,5358
comma,5389
space,5394
t,5399
h,5403
e,5406
space,5408
g,5413
r,5419
o,5422
u,5427
p,5432
space,5440
o,5455
backspace,5466
g,5485
a,5492
z,5504
e,5517
d,5522
space,5529
a,5549
t,5555
space,5560
6,5594
7,5600
8,5607
space,5614
s,5642
t,5647
a,5653
r,5658
s,5663
space,5671
l,5682
i,5688
g,5691
h,5694
t,5698
i,5700
n,5704
g,5709
space,5714
u,5743
p,5748
space,5756
t,5772
h,5776
e,5780
space,5783
h,5797
e,5799
a,5805
v,5810
e,5814
n,5819
space,5824
backspace,5852
s,5859
space,5862
comma,5887
space,5893
m,5913
backspace,5949
backspace,5954
backspace,5959
backspace,5964
comma,5984
space,5990
m,5994
a,6000
r,6004
v,6009
e,6015
l,6018
i,6024
n,6028
g,6034
space,6041
a,6055
t,6061
space,6065
t,6070
h,6075
e,6079
space,6084
b,6106
e,6112
a,6117
t,6123
backspace,6168
u,6180
t,6183
y,6188
space,6192
o,6218
f,6222
space,6224
n,6230
a,6234
t,6240
r,6246
backspace,6265
u,6275
r,6278
e,6282
s,6304
space,6311
e,6317
n,6322
d,6326
l,6331
e,6333
s,6339
s,6344
space,6358
p,6380
a,6385
t,6389
t,6396
e,6404
r,6407
n,6424
s,6434
space,6443
a,6453
n,6461
d,6464
space,6468
t,6471
h,6475
e,6481
space,6486
w,6502
backspace,6527
backspace,6530
backspace,6535
backspace,6539
backspace,6544
backspace,6548
space,6570
i,6579
n,6584
space,6588
t,6592
backspace,6638
backspace,6643
backspace,6647
backspace,6652
backspace,6672
backspace,6677
d,6706
space,6712
t,6717
h,6721
e,6725
space,6731
h,6738
a,6742
r,6747
m,6749
o,6757
n,6761
e,6768
y,6772
space,6784
backspace,6802
backspace,6807
backspace,6837
y,6848
space,6853
b,6858
e,6865
t,6868
w,6873
e,6880
e,6884
n,6895
space,6902
t,6908
h,6912
e,6917
space,6920
a,6931
l,6935
p,6957
h,6968
a,6973
b,6981
e,6990
t,6993
space,7017
q,7021
d,7029
space,7034
backspace,7058
backspace,7063
backspace,7068
a,7105
