Key,Frame
h,68
backspace,100
h,125
e,143
l,168
l,174
o,179
space,189
j,199
o,207
h,213
n,220
space,228
backspace,251
comma,263
space,268
t,274
h,279
a,284
n,287
k,292
space,298
y,303
o,311
u,316
space,324
f,357
o,363
r,366
space,372
s,378
h,383
o,396
p,405
p,410
i,418
n,424
g,429
space,433
a,444
t,451
space,457
o,463
u,469
r,473
space,478
w,514
e,521
b,528
s,536
i,547
t,553
e,558
space,566
backspace,582
period,597
space,603
w,608
e,615
space,620
g,640
i,657
backspace,675
u,686
a,693
backspace,760
a,790
r,796
a,802
n,808
t,811
e,817
e,822
space,848
y,854
o,861
u,866
r,874
space,878
s,897
t,902
backspace,924
a,933
t,939
i,947
s,953
f,964
u,971
backspace,984
a,1000
c,1006
t,1013
i,1021
o,1027
n,1031
space,1056
w,1063
i,1067
t,1072
h,1076
space,1088
o,1097
u,1102
r,1108
space,1111
h,1122
i,1128
g,1135
h,1141
space,1152
q,1163
u,1169
a,1193
l,1207
i,1212
t,1218
y,1224
space,1231
p,1253
r,1263
o,1270
d,1278
u,1283
c,1287
t,1293
space,1303
backspace,1316
s,1324
space,1329
n,1335
a,1343
backspace,1367
backspace,1372
a,1394
n,1398
d,1403
space,1407
c,1427
u,1433
s,1436
t,1442
o,1446
m,1451
e,1458
r,1464
space,1470
s,1478
u,1484
p,1493
p,1499
o,1508
r,1514
t,1519
space,1528
backspace,1551
period,1593
space,1599
s,1606
i,1614
n,1620
c,1625
e,1631
space,1634
y,1659
o,1665
u,1670
r,1679
space,1690
e,1701
x,1709
p,1722
e,1728
r,1732
t,1739
i,1743
e,1748
s,1753
space,1762
backspace,1786
backspace,1792
backspace,1797
s,1816
e,1823
space,1827
w,1833
i,1837
t,1843
h,1848
space,1855
t,1869
h,1875
e,1880
space,1883
o,1905
r,1914
d,1920
e,1928
r,1932
space,1957
d,1964
i,1969
d,1975
space,1988
n,1995
o,2001
t,2006
space,2014
l,2035
i,2040
v,2045
e,2051
space,2077
u,2084
p,2098
space,2105
t,2113
o,2117
space,2123
o,2148
u,2155
r,2161
space,2190
h,2199
i,2204
g,2208
h,2213
space,2224
s,2231
t,2237
a,2251
n,2263
d,2269
a,2289
r,2298
d,2304
s,2338
space,2343
comma,2351
backspace,2377
backspace,2382
comma,2406
space,2412
w,2417
e,2428
space,2435
h,2486
a,2492
v,2496
e,2503
space,2508
i,2514
s,2519
s,2524
u,2527
e,2533
e,2559
backspace,2590
d,2601
space,2607
y,2630
o,2637
u,2642
space,2649
a,2656
space,2664
c,2671
r,2678
e,2682
d,2687
i,2693
t,2696
space,2719
i,2725
n,2731
space,2739
t,2748
h,2758
e,2764
space,2770
a,2780
m,2786
o,2791
u,2797
n,2803
t,2809
space,2818
o,2829
f,2834
space,2838
a,2845
space,2852
h,2872
u,2878
n,2884
d,2890
r,2897
e,2901
d,2909
l,2937
space,2943
backspace,2980
backspace,2984
period,3013
space,3019
p,3026
l,3032
e,3037
a,3044
e,3051
space,3059
backspace,3084
backspace,3088
backspace,3104
a,3125
s,3131
e,3139
space,3145
a,3150
l,3156
l,3162
o,3167
w,3173
space,3180
t,3192
h,3198
r,3208
e,3212
e,3217
space,3225
t,3230
o,3234
space,3240
f,3253
i,3260
v,3263
e,3269
space,3274
d,3281
a,3288
y,3296
s,3304
space,3319
f,3329
o,3333
r,3339
space,3342
b,3364
a,3372
n,3378
k,3382
space,3388
a,3398
backspace,3442
backspace,3446
backspace,3450
