Key,Frame
o,75
n,80
space,86
a,100
space,108
c,123
r,130
i,193
p,203
s,214
space,223
backspace,256
backspace,261
backspace,265
s,284
p,296
space,301
o,349
c,356
t,363
o,367
b,372
e,383
r,385
space,412
e,418
v,424
e,430
n,435
i,443
n,449
g,453
space,456
backspace,483
comma,493
backspace,516
period,527
space,536
5,545
space,553
backspace,599
backspace,603
backspace,608
backspace,637
comma,653
space,660
5,678
space,683
d,690
a,708
r,713
i,814
n,818
g,820
a,822
space,825
a,847
d,856
v,865
e,872
n,876
t,881
r,885
backspace,918
u,934
r,939
e,944
r,948
e,952
backspace,984
s,989
space,995
s,998
e,1008
t,1010
space,1018
t,1026
o,1030
backspace,1048
backspace,1053
o,1075
u,1080
t,1087
space,1091
t,1095
o,1098
space,1104
e,1109
x,1115
p,1138
l,1144
o,1149
r,1153
e,1157
space,1167
t,1183
h,1186
e,1192
space,1195
f,1199
o,1203
r,1205
e,1211
s,1220
t,1224
space,1230
backspace,1254
comma,1265
space,1270
c,1274
a,1281
r,1286
r,1295
y,1301
i,1308
n,1313
g,1319
space,1323
m,1339
a,1343
p,1347
s,1353
space,1361
m,1380
a,1384
r,1391
k,1399
e,1401
d,1407
space,1414
f,1434
r,1439
o,1441
m,1447
space,1477
a,1503
space,1510
t,1516
o,1520
space,1526
z,1547
space,1559
backspace,1586
period,1599
space,1608
t,1640
h,1644
e,1649
y,1653
space,1661
d,1669
i,1673
s,1678
c,1690
o,1706
v,1709
e,1718
r,1720
e,1746
d,1753
space,1757
1,1770
2,1777
space,1784
h,1796
i,1801
d,1803
d,1807
e,1813
n,1816
space,1826
c,1840
a,1845
v,1849
e,1854
s,1861
space,1865
backspace,1899
comma,1909
space,1914
8,1948
space,1957
s,1981
o,1987
a,2007
backspace,2022
backspace,2027
p,2051
a,2058
r,2063
k,2083
i,2088
n,2096
g,2101
backspace,2128
backspace,2132
backspace,2137
l,2157
i,2162
n,2168
g,2173
space,2181
s,2197
t,2204
r,2209
e,2219
a,2227
m,2231
s,2249
space,2254
backspace,2268
comma,2279
space,2284
a,2290
n,2294
d,2302
space,2308
9,2351
space,2362
g,2384
l,2388
o,2393
o,2398
w,2403
i,2406
n,2410
g,2415
backspace,2433
backspace,2438
backspace,2442
backspace,2450
backspace,2461
w,2479
