Key,Frame
i,85
n,88
space,93
t,99
h,102
e,107
space,110
b,132
u,137
s,140
t,146
i,148
n,153
g,158
space,163
backspace,186
backspace,192
backspace,196
backspace,235
l,275
i,279
n,284
g,288
space,296
t,308
o,313
w,316
n,321
space,353
s,364
p,381
a,389
r,393
e,397
d,403
space,413
backspace,446
backspace,451
backspace,455
backspace,460
backspace,464
backspace,468
q,489
u,504
a,510
r,515
e,520
d,527
space,533
backspace,550
comma,560
space,565
5,573
space,578
backspace,649
backspace,652
backspace,657
backspace,662
backspace,666
comma,693
space,699
5,708
space,714
j,740
u,744
g,750
g,755
l,759
e,763
r,783
s,789
space,795
p,811
e,839
r,844
f,851
o,856
r,859
e,863
m,868
e,873
d,880
space,884
backspace,905
backspace,910
backspace,915
backspace,919
backspace,923
backspace,926
backspace,931
r,961
backspace,987
o,996
r,1003
m,1007
space,1014
backspace,1036
e,1041
d,1047
space,1052
r,1061
i,1065
backspace,1097
backspace,1102
t,1125
r,1129
i,1133
c,1139
k,1152
e,1156
s,1173
backspace,1193
backspace,1198
s,1205
space,1213
w,1233
i,1236
h,1244
t,1247
space,1264
backspace,1275
backspace,1280
backspace,1285
t,1304
h,1307
space,1312
g,1318
l,1322
o,1327
w,1330
i,1338
n,1342
g,1348
space,1353
b,1365
a,1369
l,1374
l,1379
s,1382
space,1391
m,1404
a,1407
r,1414
k,1418
e,1420
d,1426
space,1431
a,1463
space,1469
t,1475
o,1479
space,1485
z,1504
space,1516
backspace,1558
comma,1570
space,1575
d,1608
a,1616
z,1624
z,1628
l,1635
i,1640
n,1646
g,1651
space,1658
a,1676
space,1681
c,1696
r,1705
o,1711
w,1714
d,1728
s,1737
space,1742
o,1746
f,1752
space,1756
3,1776
4,1783
5,1790
space,1798
backspace,1893
backspace,1898
backspace,1903
backspace,1907
backspace,1911
backspace,1915
backspace,1919
backspace,1923
backspace,1926
space,1945
o,1952
f,1957
space,1961
3,1970
3,1975
backspace,2000
4,2008
5,2014
space,2023
c,2046
h,2051
e,2058
r,2063
r,2068
i,2074
n,2079
backspace,2096
backspace,2101
backspace,2106
r,2145
e,2154
r,2158
backspace,2180
backspace,2184
backspace,2189
e,2208
backspace,2220
backspace,2225
e,2235
r,2239
i,2247
n,2252
g,2259
space,2262
o,2273
n,2280
space,2286
backspace,2304
l,2316
o,2321
o,2326
k,2334
e,2343
r,2345
s,2352
period,2378
space,2385
a,2414
space,2419
q,2432
u,2435
i,2440
c,2443
k,2448
space,2455
b,2466
r,2473
o,2479
w,2484
n,2506
space,2513
f,2520
o,2524
x,2529
space,2534
d,2547
a,2554
r,2564
t,2582
e,2587
d,2594
space,2600
b,2619
e,2626
t,2631
w,2638
e,2646
e,2651
n,2659
space,2665
