Key,Frame
t,51
h,56
e,60
space,65
f,70
i,75
v,78
e,84
space,88
b,104
o,110
x,115
i,118
n,124
g,129
space,132
w,145
i,149
z,164
a,185
r,193
d,199
s,210
space,219
j,228
u,233
m,239
p,244
space,255
q,268
u,273
c,281
i,285
backspace,304
backspace,309
i,316
c,320
k,323
l,333
y,338
comma,386
period,408
space,415
o,419
a,422
c,427
k,434
space,444
backspace,458
backspace,472
backspace,472
backspace,472
backspace,483
p,500
a,509
c,514
k,519
space,527
m,533
y,540
space,548
b,557
o,560
x,566
space,571
w,576
i,578
t,583
h,588
space,595
f,600
i,604
v,607
e,613
space,620
d,631
o,635
z,646
e,653
n,661
space,671
l,680
i,685
q,695
u,700
o,712
r,717
space,728
j,734
u,739
g,743
s,748
comma,773
period,780
space,788
g,801
o,806
space,812
l,819
a,820
z,828
y,836
space,845
f,858
a,863
t,868
space,881
v,898
i,903
x,917
e,923
n,929
space,938
b,956
e,963
space,966
s,973
h,978
r,989
e,993
w,1020
e,1025
d,1030
space,1036
j,1053
u,1058
m,1064
p,1073
space,1087
q,1099
u,1101
i,1106
c,1109
k,1114
l,1130
y,1136
space,1145
backspace,1161
comma,1170
period,1176
space,1184
w,1191
h,1194
e,1199
n,1203
space,1212
s,1229
o,1234
o,1239
n,1245
backspace,1263
backspace,1268
backspace,1272
backspace,1277
a,1290
backspace,1319
z,1329
o,1360
o,1365
m,1371
b,1399
i,1402
e,1406
s,1413
space,1419
a,1424
r,1429
r,1434
o,1442
v,1444
backspace,1464
backspace,1469
i,1487
v,1489
e,1494
s,1501
space,1506
backspace,1515
comma,1524
space,1530
q,1534
u,1538
i,1543
c,1548
k,1551
l,1571
y,1577
space,1587
f,1589
a,1606
z,1616
backspace,1639
s,1647
space,1655
backspace,1677
backspace,1680
backspace,1685
x,1697
backspace,1708
a,1713
x,1723
space,1734
j,1749
u,1755
d,1762
g,1767
e,1773
space,1779
o,1797
a,1801
t,1806
backspace,1829
backspace,1833
backspace,1838
p,1858
a,1868
t,1873
comma,1908
period,1915
space,1923
a,1928
m,1932
a,1937
n,1942
i,1948
backspace,1963
backspace,1969
backspace,1973
s,1980
i,1982
n,1987
backspace,2001
backspace,2005
backspace,2009
a,2024
s,2037
i,2045
n,2049
g,2054
backspace,2065
backspace,2069
backspace,2074
backspace,2096
a,2108
i,2111
n,2116
backspace,2132
backspace,2137
backspace,2141
z,2164
i,2172
n,2176
g,2181
l,2190
y,2195
space,2205
n,2216
backspace,2228
f,2236
e,2251
2,2255
space,2269
backspace,2290
backspace,2294
w,2307
space,2320
d,2334
i,2340
s,2344
c,2376
o,2382
t,2386
h,2390
e,2421
q,2427
u,2432
e,2436
s,2442
space,2450
o,2470
r,2479
i,2483
backspace,2501
backspace,2509
backspace,2518
o,2540
r,2545
i,2550
v,2556
backspace,2568
backspace,2573
backspace,2578
backspace,2581
p,2604
r,2614
o,2619
v,2622
i,2629
d,2633
e,2638
space,2645
j,2694
u,2699
k,2708
e,2715
space,2720
b,2753
o,2758
x,2763
e,2772
s,2777
space,2786
backspace,2805
comma,2815
period,2823
space,2832
p,2839
u,2844
z,2854
z,2859
l,2889
e,2893
d,2899
space,2904
w,2926
o,2930
m,2938
e,2942
n,2947
space,2955
b,2973
e,2978
q,3023
u,3028
e,3037
a,3047
t,3052
h,3058
a,3076
j,3098
e,3106
r,3113
k,3119
s,3128
backspace,3155
backspace,3160
backspace,3164
backspace,3168
backspace,3191
space,3200
j,3204
r,3213
e,3221
k,3232
backspace,3248
backspace,3253
backspace,3258
e,3271
r,3274
k,3292
s,3298
space,3307
v,3312
e,3318
r,3322
y,3327
space,3334
e,3350
x,3356
o,3359
t,3366
i,3371
c,3375
space,3397
g,3404
i,3408
f,3412
t,3420
s,3429
space,3435
backspace,3452
period,3461
space,3467
t,3486
h,3489
e,3494
space,3499
q,3521
u,3526
i,3531
c,3536
k,3540
space,3550
o,3560
x,3564
backspace,3585
n,3593
y,3600
x,3607
space,3620
g,3637
l,3640
o,3645
b,3651
backspace,3665
backspace,3670
backspace,3674
o,3686
b,3691
l,3693
i,3702
n,3736
space,3743
j,3751
u,3755
m,3762
o,3769
s,3780
space,3787
backspace,3798
backspace,3802
backspace,3807
p,3831
s,3836
space,3840
o,3847
v,3851
e,3857
r,3861
space,3865
t,3867
h,3871
e,3875
space,3881
l,3885
a,3890
z,3897
t,3904
space,3915
backspace,3954
backspace,3958
y,3985
space,3992
d,4002
w,4013
a,4020
r,4054
f,4061
space,4070
backspace,4079
period,4088
space,4095
b,4105
r,4110
a,4130
w,4139
n,4155
y,4162
space,4169
g,4176
o,4178
d,4184
s,4203
space,4210
j,4215
u,4220
s,4228
t,4232
space,4242
f,4256
l,4259
o,4264
c,4273
k,4278
e,4281
d,4287
space,4291
u,4300
p,4321
space,4327
t,4332
o,4339
space,4348
q,4360
u,4363
i,4369
z,4374
space,4382
a,4389
n,4393
d,4400
space,4403
v,4417
e,4422
s,4430
space,4434
h,4442
i,4446
backspace,4460
backspace,4464
backspace,4469
backspace,4489
x,4495
h,4499
i,4504
backspace,4519
backspace,4524
space,4534
h,4538
i,4542
m,4547
period,4565
space,4571
w,4574
a,4581
t,4584
c,4590
h,4594
space,4602
j,4614
e,4624
o,4643
o,4658
a,4661
r,4666
r,4669
backspace,4688
backspace,4693
backspace,4697
backspace,4702
p,4717
a,4722
r,4728
d,4735
i,4744
backspace,4763
y,4773
space,4781
backspace,4807
comma,4816
space,4821
a,4825
l,4827
e,4833
x,4840
space,4845
t,4866
r,4871
e,4876
b,4886
e,4897
k,4914
s,4922
space,4928
f,4937
u,4940
n,4947
space,4950
t,4954
v,4963
space,4970
q,4986
u,4991
i,4994
z,5002
space,5010
g,5019
a,5026
m,5030
e,5035
period,5061
space,5067
s,5070
i,5074
x,5080
space,5089
b,5108
i,5111
g,5118
space,5125
d,5167
v,5176
backspace,5199
e,5209
v,5216
e,5222
backspace,5238
i,5248
l,5254
e,5260
backspace,5283
s,5292
space,5299
f,5303
r,5309
o,5315
m,5322
space,5330
h,5339
a,5343
p,5351
a,5356
backspace,5368
backspace,5373
backspace,5377
backspace,5382
h,5403
backspace,5417
j,5425
a,5430
p,5436
a,5451
n,5463
space,5469
q,5483
u,5486
i,5499
c,5506
k,5509
l,5517
y,5523
space,5531
f,5542
o,5546
r,5549
g,5556
o,5564
t,5569
space,5574
t,5588
h,5593
backspace,5605
backspace,5611
h,5632
o,5637
w,5640
space,5645
t,5650
o,5653
space,5659
w,5673
a,5681
l,5689
t,5693
z,5702
period,5734
space,5740
f,5742
i,5747
v,5751
e,5757
space,5760
o,5767
r,5771
space,5778
s,5823
i,5826
x,5831
space,5840
b,5849
i,5852
g,5863
space,5876
d,5894
e,5898
v,5905
e,5911
backspace,5926
i,5946
l,5955
s,5964
space,5970
f,5974
r,5979
o,5983
m,5988
space,5994
j,6005
a,6007
p,6012
a,6018
n,6030
space,6037
q,6058
u,6061
i,6066
c,6069
k,6072
l,6082
y,6086
space,6097
f,6102
o,6107
r,6110
g,6124
o,6128
t,6131
space,6136
h,6144
o,6148
w,6152
space,6157
t,6164
o,6173
space,6180
w,6187
a,6193
l,6196
t,6206
z,6219
comma,6255
space,6264
f,6270
i,6275
x,6285
space,6292
i,6299
r,6306
space,6309
backspace,6331
backspace,6336
backspace,6340
backspace,6344
backspace,6359
v,6375
e,6381
space,6385
i,6391
r,6395
space,6400
s,6406
i,6409
backspace,6424
backspace,6428
backspace,6433
backspace,6438
backspace,6457
o,6468
r,6478
space,6485
s,6494
i,6498
x,6502
space,6522
j,6544
e,6550
t,6554
space,6559
backspace,6615
backspace,6619
backspace,6623
backspace,6644
g,6668
i,6671
backspace,6687
backspace,6691
b,6710
i,6713
g,6718
space,6723
j,6729
e,6732
c,6739
t,6745
space,6753
backspace,6768
backspace,6773
backspace,6778
t,6788
space,6793
p,6807
h,6812
backspace,6828
l,6838
a,6846
n,6849
e,6857
space,6864
s,6879
backspace,6915
z,6924
o,6941
o,6946
m,6955
backspace,6988
backspace,6993
backspace,6996
backspace,7002
backspace,7006
s,7023
space,7029
z,7045
o,7056
o,7065
m,7076
e,7083
d,7090
space,7094
q,7105
u,7109
i,7114
c,7119
k,7125
l,7132
y,7138
space,7148
b,7154
e,7161
space,7165
t,7169
h,7177
e,7194
space,7200
t,7211
o,7214
w,7219
e,7226
r,7230
period,7274
space,7283
j,7287
a,7292
c,7297
k,7301
space,7307
a,7312
z,7321
backspace,7350
m,7362
a,7369
z,7376
e,7396
d,7402
space,7406
a,7420
space,7429
f,7432
e,7438
w,7443
space,7461
g,7469
i,7475
r,7479
l,7485
space,7498
backspace,7513
s,7523
space,7528
b,7540
y,7548
space,7554
f,7557
d,7559
backspace,7578
backspace,7583
d,7592
r,7598
o,7602
p,7623
p,7627
i,7633
n,7639
g,7647
space,7650
t,7656
h,7661
e,7666
space,7670
a,7687
n,7689
t,7697
i,7700
q,7710
u,7713
e,7719
space,7743
o,7758
n,7763
y,7771
x,7784
space,7794
v,7830
a,7837
s,7839
e,7847
period,7880
space,7886
a,7890
space,7899
q,7909
u,7914
i,7919
c,7926
k,7932
space,7941
m,7952
o,7956
v,7962
e,7967
m,7990
e,7994
n,7997
t,8001
space,8006
f,8011
r,8017
backspace,8042
backspace,8046
backspace,8050
o,8059
f,8064
space,8068
backspace,8080
backspace,8084
backspace,8089
space,8103
o,8105
f,8110
space,8114
t,8118
h,8123
e,8126
space,8130
e,8147
n,8152
e,8160
r,8163
y,8167
backspace,8196
backspace,8200
m,8215
y,8222
space,8233
backspace,8242
backspace,8247
backspace,8252
r,8265
m,8272
y,8278
space,8282
w,8307
i,8310
l,8314
l,8319
space,8327
j,8335
e,8340
o,8347
r,8358
o,8369
backspace,8380
backspace,8385
backspace,8389
o,8397
backspace,8413
o,8438
o,8443
a,8450
r,8454
d,8462
i,8466
z,8492
backspace,8506
backspace,8511
backspace,8516
backspace,8521
backspace,8529
backspace,8540
p,8554
a,8560
r,8570
d,8597
i,8600
z,8605
e,8631
space,8636
s,8642
i,8646
x,8663
space,8670
g,8675
backspace,8680
y,8681
n,8687
backspace,8708
backspace,8713
g,8732
u,8735
n,8745
space,8751
b,8757
o,8762
a,8766
t,8770
w,8776
backspace,8803
backspace,8808
t,8830
s,8835
period,8848
space,8853
j,8872
a,8877
d,8883
e,8888
d,8893
space,8899
z,8919
o,8931
o,8935
m,8941
b,8950
i,8959
e,8962
s,8968
space,8975
a,8989
c,8994
t,9002
e,9005
d,9013
space,9021
q,9030
u,9034
a,9066
i,9069
n,9095
t,9101
l,9111
y,9117
space,9125
b,9131
u,9134
t,9141
space,9144
k,9157
e,9162
p,9170
t,9185
space,9194
d,9201
r,9208
i,9230
v,9233
i,9238
n,9243
g,9248
space,9251
t,9257
h,9260
e,9267
r,9272
i,9277
space,9292
backspace,9301
backspace,9306
i,9319
r,9326
backspace,9351
backspace,9355
backspace,9360
i,9368
r,9375
space,9382
o,9394
x,9400
e,9408
n,9412
space,9420
f,9430
o,9433
r,9436
a,9444
w,9458
backspace,9468
backspace,9474
w,9487
a,9494
r,9499
d,9505
space,9511
backspace,9526
period,9535
space,9543
n,9560
o,9564
space,9570
k,9574
i,9580
d,9582
d,9589
i,9591
g,9606
backspace,9632
n,9641
g,9648
space,9651
l,9657
o,9663
s,9670
backspace,9694
r,9702
e,9705
n,9711
a,9719
e,9724
backspace,9743
s,9763
backspace,9770
backspace,9775
a,9792
o,9793
space,9811
backspace,9823
backspace,9828
backspace,9832
s,9849
backspace,9878
z,9886
o,9897
space,9905
c,9921
a,9928
l,9931
l,9936
e,9941
d,9946
space,9952
i,9955
f,9959
f,9964
space,9972
backspace,9990
backspace,9995
backspace,10000
backspace,10004
o,10013
f,10020
f,10024
space,10031
h,10038
i,10043
s,10049
space,10054
t,10067
r,10073
i,10077
o,10081
backspace,10106
p,10133
space,10137
t,10142
o,10144
space,10150
m,10153
e,10157
x,10167
i,10172
c,10176
o,10198
space,10205
c,10221
i,10223
t,10227
y,10232
space,10238
b,10244
backspace,10259
j,10267
u,10271
s,10274
t,10280
space,10284
b,10290
e,10295
c,10301
a,10308
u,10314
s,10318
e,10325
space,10330
t,10339
h,10343
e,10348
space,10349
y,10352
space,10358
t,10368
o,10370
l,10377
d,10382
space,10386
backspace,10402
backspace,10407
backspace,10411
backspace,10415
backspace,10424
backspace,10429
backspace,10434
backspace,10443
y,10466
space,10471
t,10475
o,10477
l,10483
d,10488
space,10492
h,10497
i,10505
m,10511
e,10518
backspace,10537
space,10552
t,10582
h,10586
e,10590
space,10594
c,10604
o,10606
n,10612
s,10616
backspace,10647
q,10667
u,10672
s,10698
i,10701
t,10714
backspace,10736
backspace,10740
backspace,10745
i,10762
s,10774
t,10780
a,10785
t,10787
backspace,10836
d,10843
o,10846
r,10853
space,10858
w,10864
e,10880
r,10882
e,10887
space,10910
e,10923
x,10931
t,10949
i,10976
n,10981
c,10985
t,10993
period,11026
