Key,Frame
i,48
n,52
space,59
t,66
backspace,90
2,102
9,110
2,117
4,123
space,133
backspace,149
backspace,169
backspace,174
backspace,178
0,202
backspace,224
0,239
2,248
1,253
backspace,274
4,285
comma,292
space,299
8,333
6,345
5,391
4,397
3,432
2,437
space,445
r,461
e,465
s,482
e,490
a,498
r,576
c,588
h,605
e,609
r,612
s,630
space,636
d,644
backspace,662
c,676
o,686
l,692
l,696
a,721
b,726
o,741
r,747
a,756
t,758
e,762
space,766
backspace,785
d,792
space,796
o,824
n,829
space,839
6,866
2,882
3,917
4,922
8,1013
7,1019
space,1043
o,1050
r,1055
o,1060
j,1066
backspace,1079
backspace,1084
backspace,1088
backspace,1093
p,1119
r,1134
o,1138
j,1146
e,1150
c,1155
t,1163
s,1168
space,1176
f,1179
r,1186
o,1190
space,1197
backspace,1216
backspace,1221
backspace,1225
backspace,1230
o,1239
backspace,1253
f,1257
o,1262
r,1265
space,1270
7,1305
8,1310
backspace,1354
backspace,1359
7,1386
8,1390
9,1420
0,1444
1,1487
2,1493
3,1502
space,1510
m,1533
o,1538
n,1542
t,1547
h,1551
s,1555
space,1562
backspace,1575
comma,1584
space,1591
c,1595
o,1619
n,1624
l,1629
backspace,1665
c,1672
l,1677
u,1683
n,1689
i,1694
n,1697
g,1706
space,1712
backspace,1725
backspace,1730
backspace,1733
backspace,1738
backspace,1742
d,1764
backspace,1776
backspace,1792
backspace,1797
backspace,1824
d,1851
c,1858
u,1860
t,1868
i,1885
backspace,1894
backspace,1898
backspace,1902
backspace,1906
u,1926
c,1930
t,1936
i,1939
n,1944
g,1951
space,1963
2,1989
1,1998
3,2018
4,2048
5,2054
6,2083
space,2090
t,2095
e,2099
s,2106
t,2113
s,2143
space,2147
d,2154
a,2159
i,2165
l,2174
y,2180
space,2189
a,2206
c,2212
r,2220
o,2226
s,2229
s,2234
space,2243
1,2262
8,2282
2,2312
2,2317
3,2330
3,2364
space,2397
l,2403
a,2408
b,2413
o,2445
r,2451
a,2460
t,2468
o,2475
r,2488
i,2492
e,2497
s,2503
space,2549
w,2560
i,2563
t,2568
h,2572
space,2581
7,2609
0,2623
0,2629
0,2633
backspace,2655
backspace,2660
backspace,2664
backspace,2668
6,2700
0,2726
0,2730
0,2735
space,2764
c,2770
o,2774
m,2781
o,2816
backspace,2846
p,2855
u,2865
t,2871
o,2879
r,2884
backspace,2897
backspace,2902
e,2914
r,2917
s,2924
space,2932
a,2942
p,2944
n,2946
d,2954
backspace,2969
backspace,2973
backspace,2979
n,3001
d,3006
space,3012
3,3035
5,3041
0,3056
space,3067
m,3076
a,3080
h,3087
backspace,3112
c,3120
h,3123
i,3127
n,3134
e,3139
s,3160
space,3166
backspace,3176
comma,3185
space,3189
e,3193
a,3197
c,3204
h,3209
space,3219
p,3238
r,3243
o,3266
c,3273
e,3279
s,3284
s,3289
i,3295
n,3301
g,3309
space,3313
8,3333
9,3339
1,3368
2,3374
3,3400
4,3407
space,3453
d,3461
a,3468
t,3469
a,3473
s,3504
e,3510
t,3513
s,3529
space,3534
backspace,3553
period,3563
space,3568
o,3615
v,3621
e,3627
r,3630
space,3640
7,3674
3,3734
2,3741
1,3751
0,3773
space,3784
backspace,3805
backspace,3809
3,3850
0,3860
space,3867
o,3874
r,3877
i,3880
backspace,3900
backspace,3904
backspace,3908
backspace,3913
space,3934
p,3942
r,3950
o,3957
t,3981
o,3988
t,4046
y,4050
p,4055
e,4071
space,4078
backspace,4099
s,4106
space,4111
w,4114
w,4132
backspace,4156
e,4163
r,4166
e,4170
r,4172
space,4191
backspace,4198
backspace,4203
space,4224
d,4228
e,4233
v,4239
e,4243
l,4261
o,4271
p,4282
e,4292
d,4308
d,4314
space,4330
backspace,4339
backspace,4344
d,4357
comma,4363
space,4372
backspace,4412
backspace,4416
backspace,4420
d,4430
comma,4448
space,4456
backspace,4471
backspace,4476
backspace,4480
comma,4501
space,4509
5,4523
2,4551
3,4559
1,4581
1,4586
0,4602
space,4612
e,4623
r,4628
r,4633
o,4641
r,4643
s,4651
space,4662
w,4673
e,4683
r,4686
e,4710
space,4718
c,4728
o,4749
r,4758
r,4763
e,4769
c,4776
t,4783
e,4788
d,4793
space,4800
backspace,4820
comma,4828
space,4836
a,4839
n,4845
d,4851
space,4856
1,4878
