epoch,step,train_acc,train_loss,val_acc,val_loss
0,108,,,0.4258911907672882,2.0556297302246094
0,108,0.37754517793655396,2.5334177017211914,,
1,217,,,0.6266416311264038,1.3700401782989502
1,217,0.5534843802452087,1.5033786296844482,,
2,326,,,0.7317073345184326,0.9246654510498047
2,326,0.7090622186660767,0.9635795950889587,,
3,435,,,0.7833020687103271,0.711819589138031
3,435,0.8365356922149658,0.5543443560600281,,
4,544,,,0.8105065822601318,0.6426297426223755
4,544,0.889876663684845,0.34875646233558655,,
5,653,,,0.8696060180664062,0.48404234647750854
5,653,0.9204186797142029,0.25030338764190674,,
6,762,,,0.8658536672592163,0.4366863965988159
6,762,0.9377688765525818,0.19883692264556885,,
7,871,,,0.8780487775802612,0.4099736511707306
7,871,0.9545454382896423,0.1587008684873581,,
8,980,,,0.8686679005622864,0.4555588662624359
8,980,0.9621450901031494,0.12710648775100708,,
9,1089,,,0.8686679005622864,0.4535638689994812
9,1089,0.9671637415885925,0.10964546352624893,,
10,1198,,,0.8696060180664062,0.4677954316139221
10,1198,0.9685976505279541,0.10633450746536255,,
11,1307,,,0.8761726021766663,0.3983883261680603
11,1307,0.9744766354560852,0.09044770151376724,,
12,1416,,,0.889305830001831,0.45181018114089966
12,1416,0.973329484462738,0.09351284056901932,,
13,1525,,,0.8902438879013062,0.42855003476142883
13,1525,0.9819328784942627,0.06622276455163956,,
14,1634,,,0.8864915370941162,0.42137378454208374
14,1634,0.9809291362762451,0.07660308480262756,,
15,1743,,,0.8883677124977112,0.42770877480506897
15,1743,0.9817895293235779,0.07009100168943405,,
16,1852,,,0.8874296545982361,0.4519915282726288
16,1852,0.9829366207122803,0.06095823645591736,,
