Key,Frame
apostrophe,91
apostrophe,101
backspace,145
backspace,151
comma,243
comma,248
comma,256
space,272
comma,280
comma,289
comma,297
space,309
c,347
c,355
c,368
space,375
c,385
c,393
c,401
space,411
comma,425
comma,433
comma,439
space,454
c,461
c,467
c,473
space,483
l,497
backspace,523
k,539
k,545
k,551
space,562
comma,612
comma,620
comma,629
space,642
k,658
backspace,671
k,690
k,696
k,701
space,712
comma,727
comma,732
comma,745
space,753
d,770
d,778
d,785
space,810
c,827
c,834
c,840
space,852
d,858
d,865
d,872
space,879
c,887
c,899
c,906
space,920
k,960
comma,968
k,977
space,984
k,1001
comma,1008
k,1014
space,1018
d,1033
c,1040
d,1050
space,1056
d,1067
c,1074
d,1078
space,1084
comma,1110
k,1116
space,1123
comma,1131
k,1136
backspace,1159
backspace,1176
comma,1199
space,1211
backspace,1227
backspace,1234
comma,1250
backspace,1272
backspace,1275
comma,1298
space,1307
comma,1313
k,1317
comma,1325
space,1338
c,1357
d,1364
c,1371
space,1380
c,1387
d,1392
c,1397
space,1406
a,1418
c,1422
a,1442
space,1456
a,1464
c,1474
a,1484
space,1500
s,1505
c,1511
s,1540
space,1548
s,1554
c,1561
s,1566
space,1571
d,1591
c,1606
d,1612
space,1621
d,1633
c,1644
d,1653
space,1661
f,1678
c,1685
f,1689
space,1700
f,1714
c,1722
f,1727
