Key,Frame
j,72
j,82
j,94
space,106
j,118
j,127
j,140
space,153
j,165
j,176
j,189
space,198
j,211
j,220
j,229
space,244
k,259
k,271
k,284
space,297
k,312
k,322
k,333
space,345
k,356
k,366
k,379
space,396
k,406
k,415
k,431
space,442
j,452
j,462
j,473
space,482
k,495
k,504
k,515
space,528
j,539
j,548
j,558
k,573
backspace,615
space,678
k,689
k,699
k,714
space,725
j,738
j,750
j,762
space,774
k,788
k,800
k,815
space,826
j,842
k,852
j,863
space,874
j,909
k,919
j,930
space,946
j,962
k,976
j,987
space,1000
j,1020
k,1029
j,1039
space,1052
k,1064
j,1077
k,1090
space,1101
k,1119
j,1131
k,1146
space,1157
k,1172
j,1184
k,1197
space,1211
k,1225
j,1236
k,1252
space,1270
j,1280
j,1288
j,1308
space,1327
j,1342
j,1351
j,1363
space,1376
j,1393
j,1403
j,1412
space,1425
k,1438
k,1449
k,1459
space,1475
k,1522
k,1530
k,1539
space,1550
k,1561
k,1572
k,1610
space,1619
j,1633
k,1644
space,1659
j,1673
k,1687
space,1701
j,1711
k,1724
space,1736
k,1753
j,1765
space,1778
k,1809
j,1822
space,1831
k,1845
j,1859
space,1875
j,1884
j,1891
space,1914
k,1926
k,1935
space,1949
j,1961
k,1974
space,1987
k,2002
j,2013
space,2024
k,2046
j,2065
space,2082
k,2096
backspace,2136
j,2174
k,2190
space,2199
j,2214
j,2222
space,2232
j,2242
k,2255
space,2268
k,2280
k,2288
space,2304
k,2317
j,2328
space,2338
j,2353
space,2366
j,2381
space,2399
j,2411
space,2423
j,2445
space,2460
k,2473
space,2491
k,2505
space,2518
k,2530
space,2542
k,2557
space,2573
j,2588
space,2600
k,2613
space,2625
k,2642
space,2655
j,2666
space,2680
j,2699
space,2722
j,2734
space,2736
backspace,2766
backspace,2804
k,2855
space,2870
k,2884
space,2897
j,2909
space,2924
j,2939
k,2955
j,2968
space,2981
j,2995
j,3005
k,3025
space,3036
k,3061
j,3071
j,3081
space,3092
k,3111
k,3120
j,3133
space,3146
j,3161
k,3172
k,3182
space,3197
k,3209
k,3220
k,3233
space,3247
j,3258
j,3269
j,3282
space,3301
k,3327
j,3339
k,3352
space,3369
