Key,Frame
g,51
shift,54
o,74
o,79
d,84
space,98
a,112
f,128
t,136
e,143
r,146
m,158
backspace,173
n,185
o,191
o,195
n,202
space,212
backspace,223
space,245
backspace,270
comma,278
space,286
t,313
shift,313
h,351
e,372
r,377
space,383
b,394
shift,394
backspace,413
backspace,417
backspace,422
space,432
shift,445
b,445
o,464
a,490
r,508
d,515
space,523
o,534
f,536
space,542
shift,559
d,560
i,565
r,609
e,615
c,623
t,647
o,653
r,659
s,669
space,683
m,692
e,695
e,700
t,704
i,708
n,713
g,719
s,749
space,754
h,759
a,763
c,768
backspace,783
v,797
e,802
space,808
b,828
e,831
e,837
n,841
space,849
s,873
c,880
h,884
e,889
d,906
u,910
l,918
e,923
d,943
space,951
a,963
s,980
space,988
f,1011
o,1020
l,1026
l,1030
o,1036
w,1042
s,1054
space,1095
backspace,1127
comma,1149
space,1155
j,1184
shift,1184
a,1196
u,1200
backspace,1218
n,1228
u,1234
a,1241
r,1258
y,1264
space,1278
backspace,1290
comma,1298
space,1304
p,1311
r,1316
e,1322
v,1343
i,1350
o,1360
u,1362
s,1368
l,1384
u,1391
space,1401
backspace,1408
backspace,1413
y,1426
space,1432
c,1452
o,1454
n,1460
f,1465
i,1507
r,1511
m,1545
e,1549
d,1555
comma,1575
space,1580
shift,1590
m,1591
shift,1606
a,1615
y,1634
comma,1659
space,1666
shift,1674
j,1680
shift,1683
u,1688
l,1698
backspace,1712
backspace,1716
backspace,1721
backspace,1725
j,1764
shift,1766
u,1789
l,1797
u,1803
backspace,1817
backspace,1821
backspace,1828
backspace,1839
space,1856
j,1875
shift,1877
u,1881
l,1892
y,1898
comma,1935
space,1941
n,1951
backspace,1963
a,1970
n,1976
f,1979
backspace,1993
d,1997
space,2007
o,2028
shift,2032
c,2041
t,2057
o,2062
b,2079
e,2083
r,2087
period,2122
space,2129
shift,2136
shift,2139
e,2141
a,2159
c,2166
h,2170
space,2177
m,2194
e,2197
e,2202
o,2206
t,2210
backspace,2221
backspace,2226
backspace,2231
i,2250
backspace,2263
r,2277
t,2283
n,2290
backspace,2298
backspace,2307
backspace,2313
e,2329
o,2333
backspace,2346
t,2351
i,2356
n,2363
g,2365
space,2382
w,2401
i,2403
l,2411
l,2416
space,2423
t,2430
a,2438
k,2439
e,2444
space,2449
p,2466
l,2479
a,2484
c,2489
e,2494
space,2507
f,2529
o,2534
r,2540
backspace,2553
backspace,2559
r,2563
o,2567
m,2575
space,2579
m,2587
o,2592
r,2596
n,2616
backspace,2633
n,2646
i,2651
n,2656
g,2662
space,2669
t,2686
o,2690
space,2694
n,2701
o,2706
o,2711
n,2720
period,2738
space,2746
space,2751
backspace,2767
space,2788
f,2828
shift,2829
u,2838
r,2841
backspace,2879
backspace,2883
backspace,2886
backspace,2892
shift,2920
f,2922
u,2931
t,2935
backspace,2952
r,2957
t,2965
h,2971
e,2976
r,2992
space,2999
l,3007
o,3012
g,3019
i,3026
s,3030
t,3035
i,3041
c,3044
s,3051
backspace,3073
a,3079
l,3085
space,3091
d,3115
e,3121
t,3128
a,3136
i,3138
l,3147
space,3154
w,3170
i,3175
backspace,3190
backspace,3194
backspace,3198
backspace,3203
l,3225
s,3231
space,3234
w,3246
i,3249
l,3264
l,3270
space,3279
b,3286
e,3288
space,3294
a,3302
n,3309
n,3316
o,3324
o,3325
u,3328
n,3337
backspace,3348
backspace,3352
backspace,3362
n,3375
backspace,3402
backspace,3420
u,3433
n,3440
c,3446
e,3450
backspace,3473
backspace,3478
backspace,3483
backspace,3494
o,3505
u,3510
n,3519
c,3527
e,3543
d,3552
space,3559
c,3576
l,3580
o,3585
s,3589
e,3595
r,3602
backspace,3617
r,3647
space,3658
t,3664
o,3669
space,3677
e,3686
a,3694
c,3699
h,3705
space,3712
m,3746
e,3749
e,3754
t,3759
i,3763
n,3770
g,3776
space,3780
d,3798
a,3805
t,3810
e,3816
period,3825
space,3836
i,3857
shift,3859
f,3862
space,3868
y,3894
o,3903
u,3908
space,3912
h,3918
a,3941
v,3969
e,3974
space,3980
a,3985
y,3993
backspace,4004
n,4015
y,4021
space,4026
q,4031
u,4035
e,4048
s,4055
t,4061
i,4065
o,4070
n,4078
s,4086
comma,4105
space,4112
p,4147
l,4154
e,4164
a,4172
s,4184
e,4202
space,4211
f,4222
e,4227
e,4232
l,4238
space,4245
f,4260
r,4266
e,4272
e,4277
space,4285
t,4293
o,4299
space,4303
c,4309
o,4312
n,4320
t,4325
a,4334
a,4337
backspace,4356
c,4360
t,4366
space,4373
e,4395
i,4399
t,4403
h,4407
e,4412
r,4417
space,4423
shift,4447
k,4449
a,4457
backspace,4481
e,4488
i,4494
t,4506
h,4513
space,4570
shift,4581
shift,4607
l,4607
a,4627
u,4635
backspace,4677
r,4682
n,4710
e,4715
y,4719
space,4734
o,4745
r,4748
space,4753
m,4763
e,4766
period,4787
space,4794
t,4805
shift,4810
h,4847
a,4851
n,4857
k,4865
space,4873
y,4877
o,4887
u,4890
period,4908
