Key,Frame
n,83
n,93
n,96
n,107
backspace,123
space,132
n,159
n,167
n,173
space,182
v,213
v,220
backspace,235
backspace,242
b,272
b,278
b,298
space,304
b,312
b,320
b,325
space,340
n,377
n,385
n,394
space,402
b,410
b,416
b,422
space,441
semicolon,461
semicolon,471
semicolon,488
space,499
n,518
n,523
n,530
space,546
semicolon,562
semicolon,572
semicolon,585
space,596
n,603
n,608
n,616
space,640
a,657
a,663
a,669
space,680
v,725
v,732
backspace,762
backspace,771
backspace,778
space,794
b,804
b,809
b,825
space,834
s,868
backslash,893
backspace,903
backspace,909
a,921
a,928
a,940
space,952
b,958
b,964
b,969
space,979
semicolon,1053
n,1065
semicolon,1077
space,1087
semicolon,1100
n,1111
semicolon,1126
space,1137
a,1153
b,1166
a,1183
space,1192
a,1209
b,1218
a,1229
space,1237
semicolon,1260
n,1273
semicolon,1285
backspace,1304
backspace,1310
backspace,1316
n,1340
l,1348
backspace,1364
semicolon,1380
n,1390
space,1399
n,1410
semicolon,1419
n,1425
space,1435
d,1452
backspace,1466
a,1474
b,1487
a,1496
backspace,1509
backspace,1515
backspace,1531
b,1544
a,1554
b,1566
space,1588
b,1596
a,1604
b,1614
space,1618
a,1629
b,1640
a,1650
space,1658
a,1668
b,1677
a,1686
space,1691
d,1717
b,1735
backspace,1758
backspace,1764
s,1811
b,1829
s,1842
space,1853
s,1867
b,1870
s,1922
space,1932
d,1966
b,1978
d,1990
space,2000
d,2009
b,2018
d,2029
space,2035
f,2052
b,2062
f,2081
space,2089
f,2102
b,2111
f,2120
