Key,Frame
p,43
p,49
p,64
space,70
p,78
p,84
p,90
space,98
p,106
backspace,156
q,164
q,170
space,186
backspace,204
q,216
space,223
q,229
q,235
q,245
space,254
q,260
backspace,277
p,292
p,299
p,306
space,317
p,325
p,332
backspace,355
backspace,363
backspace,371
space,388
q,394
q,401
q,407
space,422
semicolon,460
semicolon,467
semicolon,476
space,486
p,541
p,549
p,557
space,568
semicolon,580
semicolon,587
semicolon,597
space,607
p,617
p,623
p,632
space,645
a,664
a,670
a,677
space,694
q,706
q,713
q,722
space,729
a,737
a,743
a,750
space,766
q,774
q,781
q,790
space,798
semicolon,831
p,837
semicolon,845
space,857
semicolon,885
backspace,908
backspace,922
space,932
semicolon,955
p,961
semicolon,968
space,990
a,1001
q,1014
a,1022
space,1028
a,1033
q,1039
a,1046
space,1053
p,1073
semicolon,1080
p,1086
space,1097
p,1107
semicolon,1114
p,1120
space,1128
q,1147
a,1155
q,1161
space,1170
q,1181
a,1190
q,1196
space,1203
a,1224
q,1230
a,1237
space,1244
a,1273
q,1278
a,1285
space,1295
s,1318
w,1324
backspace,1342
q,1348
s,1357
space,1370
s,1379
q,1385
s,1392
space,1401
d,1441
q,1447
d,1455
space,1464
d,1497
q,1504
d,1509
space,1516
f,1539
q,1550
f,1555
space,1565
f,1573
q,1579
f,1591
