Key,Frame
u,24
u,32
u,47
space,58
u,66
u,73
u,103
space,115
u,146
u,157
backspace,186
backspace,195
r,210
r,218
r,227
space,236
r,242
r,248
r,255
space,264
u,278
u,284
u,295
space,304
r,314
r,318
r,324
space,336
f,347
backspace,369
d,377
d,384
d,390
backspace,400
backspace,406
backspace,412
j,443
j,450
j,464
space,480
u,491
u,499
u,506
space,521
j,528
j,536
j,542
j,550
backspace,574
space,584
u,604
u,611
u,619
space,628
f,637
f,643
f,654
space,662
r,685
r,696
r,706
space,715
f,725
f,735
f,744
space,752
r,761
r,768
r,775
space,784
j,815
u,822
j,830
space,838
j,856
u,861
j,869
space,881
f,894
r,902
f,909
space,916
f,933
r,940
f,947
space,953
f,963
backspace,986
u,1000
j,1007
u,1011
j,1018
backspace,1034
space,1042
u,1052
j,1060
u,1066
space,1074
r,1087
f,1094
r,1101
space,1109
r,1126
f,1141
r,1148
space,1157
a,1175
r,1204
a,1215
space,1222
a,1236
r,1267
a,1276
space,1284
s,1319
r,1326
s,1336
space,1345
s,1358
r,1364
s,1373
space,1388
f,1433
r,1440
f,1447
space,1455
f,1466
r,1473
f,1480
space,1489
d,1512
r,1551
d,1561
space,1571
d,1579
r,1585
d,1593
