Key,Frame
s,92
s,100
s,114
space,122
s,132
s,149
s,160
space,170
s,181
s,189
s,205
space,217
s,225
s,234
s,243
space,254
s,262
backspace,284
a,301
a,308
a,317
space,327
a,332
a,339
a,348
space,356
a,364
a,374
a,382
space,391
a,399
a,407
a,416
space,433
s,471
s,477
s,492
space,504
a,514
a,521
a,531
space,540
s,549
s,558
s,568
space,578
a,587
a,595
a,603
space,611
s,622
s,632
s,642
space,651
a,660
a,667
a,675
space,684
s,701
a,708
s,709
s,720
backspace,740
backspace,747
backspace,775
a,797
s,808
space,818
s,846
a,855
space,864
backspace,884
s,892
space,899
s,923
a,932
s,948
space,952
s,966
s,973
a,975
backspace,1018
backspace,1027
a,1041
s,1104
space,1113
a,1173
s,1190
a,1201
space,1208
a,1229
s,1242
a,1253
space,1260
a,1289
s,1301
a,1313
space,1318
a,1338
s,1352
a,1364
space,1369
s,1381
s,1389
s,1404
space,1415
s,1425
s,1433
s,1441
space,1454
s,1463
s,1472
s,1480
space,1496
a,1504
a,1518
a,1527
space,1540
a,1549
a,1558
a,1567
space,1581
a,1590
a,1597
a,1606
space,1616
s,1632
a,1652
space,1661
s,1671
a,1683
space,1692
s,1710
a,1722
