Key,Frame
w,56
o,73
w,79
shift,83
period,103
space,115
f,134
shift,135
o,166
u,171
r,176
space,185
shift,235
j,239
a,253
c,263
backspace,288
backspace,294
backspace,302
j,317
shift,319
a,329
c,335
k,340
s,343
space,356
backspace,367
backspace,372
backspace,376
k,398
s,403
space,409
shift,433
shift,443
shift,447
a,454
backspace,466
shift,489
a,495
n,511
d,514
space,527
o,544
shift,547
n,552
e,558
space,563
q,591
shift,595
u,603
e,607
e,611
n,616
space,622
backspace,633
comma,649
space,655
shift,665
i,666
space,672
shift,684
control_l,688
shift,694
w,713
shift,715
i,721
n,731
period,759
space,765
p,774
shift,776
l,782
a,787
backspace,805
e,809
a,817
s,840
e,846
space,863
shift,873
d,874
o,883
shift,893
n,897
backspace,908
space,928
shift,940
n,940
o,946
space,956
backspace,966
t,975
space,981
shift,996
shift,1027
g,1048
shift,1051
o,1067
space,1076
shift,1087
u,1087
shift,1093
p,1100
space,1129
shift,1139
t,1140
shift,1146
h,1152
e,1159
r,1163
e,1174
space,1180
n,1204
shift,1204
o,1216
w,1220
space,1228
backspace,1240
space,1258
shift,1300
z,1303
a,1318
backspace,1350
backspace,1355
backspace,1359
period,1379
space,1386
z,1416
shift,1418
a,1432
x,1438
backspace,1454
c,1469
k,1473
space,1481
n,1500
shift,1501
e,1511
e,1516
d,1522
s,1534
space,1540
m,1563
o,1569
r,1580
e,1589
shift,1595
space,1598
shift,1629
c,1631
a,1670
r,1684
a,1691
m,1699
e,1703
l,1709
space,1717
shift,1735
k,1737
e,1745
t,1752
t,1757
l,1765
e,1768
space,1778
shift,1797
c,1799
o,1813
r,1819
n,1852
space,1858
shift,1871
a,1890
a,1905
p,1909
backspace,1921
backspace,1926
s,1934
a,1942
p,1944
space,1950
shift,1952
backspace,1984
period,1987
period,1990
space,1996
backspace,2005
backspace,2011
space,2019
shift,2035
n,2035
o,2042
b,2057
o,2064
d,2084
y,2087
space,2097
e,2125
shift,2128
v,2133
e,2139
n,2144
space,2150
h,2169
a,2180
s,2186
space,2190
shift,2194
e,2212
backspace,2226
a,2239
shift,2242
n,2256
y,2263
space,2268
p,2297
u,2314
shift,2322
backspace,2327
u,2341
r,2347
p,2370
l,2377
e,2381
space,2390
v,2411
shift,2416
e,2428
s,2435
t,2441
s,2466
period,2472
space,2485
shift,2506
x,2509
a,2520
u,2532
backspace,2544
v,2556
i,2561
e,2564
r,2583
space,2605
shift,2614
l,2616
a,2624
backspace,2634
t,2641
backspace,2654
e,2657
t,2661
space,2669
shift,2689
s,2691
e,2699
v,2711
e,2719
n,2745
t,2768
y,2775
space,2781
y,2811
shift,2814
e,2816
backspace,2839
e,2853
l,2867
l,2873
o,2881
e,2887
space,2899
backspace,2907
backspace,2912
w,2919
space,2924
b,2971
e,2981
e,2986
s,2995
shift,2997
space,3001
i,3021
shift,3025
n,3032
t,3038
o,3043
space,3050
o,3071
shift,3072
u,3080
r,3088
space,3094
shift,3110
c,3114
a,3121
b,3128
i,3133
n,3138
period,3164
space,3171
y,3183
k,3210
backspace,3220
i,3228
k,3234
e,3239
s,3256
shift,3259
space,3262
backspace,3282
greater,3296
shift,3297
space,3303
backspace,3313
backspace,3318
period,3334
space,3341
g,3380
shift,3383
o,3386
o,3391
o,3395
d,3401
backspace,3412
backspace,3418
d,3423
space,3428
shift,3444
l,3444
e,3453
m,3458
o,3464
n,3470
s,3474
space,3479
a,3504
r,3511
e,3517
shift,3521
space,3525
backspace,3542
backspace,3548
backspace,3560
r,3568
e,3574
space,3580
h,3595
shift,3603
a,3611
r,3625
d,3633
shift,3639
space,3641
t,3667
o,3671
space,3676
shift,3682
backspace,3701
backspace,3706
o,3721
space,3725
p,3732
shift,3741
backspace,3745
backspace,3749
space,3772
shift,3785
shift,3823
p,3823
i,3853
c,3869
k,3873
period,3897
space,3904
shift,3917
d,3918
o,3923
space,3929
shift,3947
n,3948
o,3952
space,3962
backspace,3972
t,3975
space,3982
w,4005
shift,4007
a,4017
t,4023
c,4031
h,4035
space,4041
shift,4058
k,4072
backspace,4087
shift,4099
k,4099
a,4112
r,4120
e,4128
n,4133
semicolon,4159
space,4167
s,4181
shift,4181
h,4189
e,4194
space,4200
shift,4213
i,4215
s,4236
space,4255
v,4271
e,4281
r,4284
y,4289
shift,4295
space,4299
n,4320
shift,4324
e,4327
r,4333
backspace,4348
backspace,4354
e,4361
r,4364
v,4387
o,4393
u,4396
s,4403
period,4416
