Key,Frame
b,44
shift,44
r,60
i,66
g,73
h,80
t,81
space,88
f,101
o,104
x,111
space,131
j,144
u,150
m,156
p,162
s,166
space,171
backspace,193
semicolon,200
space,207
shift,229
j,229
a,239
c,246
k,253
space,262
p,293
a,297
c,302
k,307
s,331
space,339
q,348
u,353
a,358
r,364
t,369
s,377
space,387
backspace,399
backspace,404
z,432
space,437
j,449
shift,453
u,454
backspace,474
backspace,480
backspace,485
space,501
j,506
u,512
s,516
backspace,528
g,536
s,540
question,576
shift,576
space,584
backspace,606
backspace,611
space,620
question,639
shift,639
space,645
backspace,659
backspace,664
slash,678
space,685
l,717
a,720
z,728
y,746
space,756
d,772
o,776
g,780
s,787
space,793
q,814
u,818
a,822
c,828
k,832
comma,876
space,887
d,907
w,913
a,933
r,952
v,959
e,964
s,971
space,982
f,999
i,1003
x,1007
space,1018
w,1038
o,1043
backspace,1053
backspace,1058
v,1079
o,1082
w,1086
s,1106
period,1129
space,1136
shift,1148
b,1149
a,1155
c,1162
k,1168
backspace,1182
backspace,1187
backspace,1192
backspace,1205
shift,1219
p,1221
a,1224
x,1231
backspace,1245
c,1250
k,1257
space,1270
m,1279
y,1285
space,1292
b,1312
o,1317
x,1323
semicolon,1352
space,1363
b,1378
r,1394
i,1400
h,1412
backspace,1424
g,1434
h,1441
t,1445
space,1455
q,1471
u,1477
a,1480
r,1486
t,1492
s,1501
backspace,1519
z,1529
space,1536
g,1552
l,1557
o,1563
w,1568
s,1578
space,1591
slash,1615
space,1623
shift,1642
k,1644
backspace,1656
shift,1669
j,1669
a,1702
c,1709
k,1715
k,1716
s,1736
space,1743
l,1757
a,1761
backspace,1825
backspace,1830
backspace,1834
backspace,1839
backspace,1845
s,1854
space,1863
l,1879
a,1883
z,1904
y,1909
space,1922
f,1934
o,1939
x,1944
space,1957
j,1979
u,1984
m,1991
p,2002
s,2007
space,2019
o,2030
v,2034
e,2040
r,2045
space,2050
d,2069
w,2078
a,2101
r,2122
v,2129
e,2134
s,2144
space,2152
backspace,2162
comma,2169
space,2177
v,2197
e,2203
x,2213
i,2216
n,2223
g,2235
space,2244
d,2257
o,2260
g,2270
s,2277
period,2309
space,2315
j,2322
j,2324
shift,2326
u,2329
backspace,2358
backspace,2371
u,2379
m,2387
p,2417
y,2428
space,2459
d,2470
w,2476
a,2496
r,2543
v,2550
e,2555
s,2563
space,2585
q,2590
u,2595
a,2607
c,2613
k,2620
space,2626
backspace,2636
comma,2644
space,2651
b,2657
r,2663
i,2666
g,2672
h,2678
t,2682
space,2689
f,2705
o,2712
x,2716
space,2737
s,2753
k,2756
i,2761
p,2768
s,2772
space,2777
backspace,2801
semicolon,2809
space,2817
shift,2854
j,2855
a,2858
c,2867
k,2893
space,2898
s,2904
k,2910
i,2915
l,2921
l,2927
backspace,2938
backspace,2942
backspace,2947
backspace,2951
backspace,2957
f,2977
i,2980
l,2991
l,2998
s,3005
space,3014
t,3028
h,3032
e,3036
space,3039
b,3046
o,3052
x,3056
space,3062
question,3094
shift,3095
space,3104
backspace,3115
backspace,3120
slash,3131
space,3139
w,3158
t,3166
backspace,3177
o,3189
t,3194
backspace,3213
backspace,3219
i,3228
t,3233
h,3238
space,3253
l,3269
i,3275
q,3282
o,3290
backspace,3303
u,3310
u,3311
backspace,3340
o,3350
r,3356
space,3387
a,3393
n,3398
d,3405
space,3431
q,3442
u,3448
a,3456
r,3463
t,3468
z,3480
space,3487
backspace,3511
period,3519
period,3520
space,3532
backspace,3546
backspace,3551
space,3560
q,3578
shift,3579
u,3583
i,3603
c,3608
k,3614
y,3636
backspace,3654
l,3666
y,3674
space,3686
p,3716
a,3723
c,3728
k,3734
space,3751
m,3775
y,3781
space,3788
b,3796
o,3802
x,3808
shift,3847
semicolon,3847
space,3861
backspace,3871
backspace,3877
semicolon,3892
space,3900
semicolon,3912
a,3918
backspace,3934
backspace,3940
l,3965
a,3969
z,4001
y,4007
space,4014
d,4024
o,4029
g,4038
s,4049
space,4069
b,4081
a,4103
r,4107
k,4114
space,4123
backspace,4133
comma,4141
space,4148
q,4152
u,4156
a,4161
r,4173
t,4179
x,4190
backspace,4202
z,4207
space,4215
s,4230
h,4234
i,4238
n,4246
e,4248
s,4256
space,4285
slash,4300
space,4308
a,4320
n,4323
d,4327
space,4332
shift,4343
j,4345
a,4363
c,4368
k,4374
s,4377
space,4400
b,4417
r,4421
i,4426
g,4436
h,4447
t,4451
space,4459
f,4481
o,4485
x,4498
space,4519
j,4527
u,4532
m,4539
p,4545
s,4550
period,4583
space,4590
shift,4596
l,4601
a,4615
z,4623
y,4628
backspace,4645
backspace,4650
backspace,4654
backspace,4660
shift,4684
l,4686
backspace,4712
backspace,4717
space,4737
l,4757
shift,4758
a,4774
z,4791
y,4795
space,4810
d,4822
o,4826
g,4834
s,4842
space,4860
j,4884
u,4888
m,4896
p,4902
semicolon,4926
space,4936
shift,4960
j,4962
a,4968
c,4990
k,4997
space,5008
f,5038
i,5042
x,5048
e,5055
s,5061
space,5075
b,5098
r,5104
i,5119
g,5125
h,5131
t,5134
space,5158
q,5166
u,5172
a,5177
r,5183
t,5188
z,5220
space,5246
slash,5257
space,5267
w,5283
h,5288
i,5293
l,5301
e,5305
space,5315
d,5338
w,5353
a,5372
v,5391
backspace,5403
r,5408
v,5415
e,5421
s,5428
space,5436
p,5447
a,5452
c,5456
k,5461
space,5468
l,5485
i,5491
q,5499
o,5512
backspace,5523
u,5535
o,5541
r,5545
space,5569
j,5579
u,5585
g,5592
s,5596
space,5618
backspace,5638
comma,5645
space,5653
u,5663
backspace,5674
q,5678
u,5683
i,5700
c,5707
k,5712
l,5725
y,5733
period,5770
