Key,Frame
z,106
e,112
b,120
r,123
a,132
s,148
space,154
a,162
r,168
e,175
space,183
n,195
o,202
t,205
space,211
e,226
x,233
a,244
v,260
backspace,275
c,327
t,333
l,339
y,365
space,371
k,380
n,390
o,393
o,396
e,402
backspace,417
w,421
backspace,432
backspace,438
w,444
n,450
space,461
f,474
o,478
r,481
space,486
b,509
e,514
n,525
backspace,537
i,550
n,556
n,557
g,560
space,567
backspace,582
backspace,593
backspace,604
g,617
space,623
q,630
u,637
i,647
e,652
t,657
space,665
a,682
n,687
i,692
n,701
backspace,711
m,721
a,725
l,730
s,736
space,744
period,764
backspace,787
backspace,793
period,804
space,813
s,826
h,848
e,853
slash,884
h,903
e,908
space,917
o,933
u,939
backspace,950
backspace,955
w,981
o,998
u,1002
l,1012
d,1018
space,1025
v,1039
e,1046
r,1051
y,1057
space,1065
l,1082
i,1088
k,1094
e,1097
l,1102
y,1108
space,1121
j,1136
u,1142
s,1145
t,1151
space,1157
p,1190
l,1204
a,1207
y,1214
space,1226
a,1233
l,1237
o,1242
n,1249
g,1256
space,1260
f,1276
o,1280
r,1283
space,1289
a,1301
space,1312
w,1317
i,1324
backspace,1339
h,1351
i,1356
l,1363
e,1369
space,1389
backspace,1398
period,1405
space,1415
y,1434
o,1442
u,1448
space,1454
c,1459
a,1468
n,1474
space,1478
a,1490
k,1495
backspace,1503
backspace,1508
m,1519
a,1524
k,1529
e,1532
space,1542
q,1558
u,1562
i,1568
e,1576
t,1580
space,1594
backspace,1608
backspace,1613
backspace,1618
backspace,1627
i,1657
t,1667
e,1674
space,1680
a,1696
space,1703
l,1709
o,1716
t,1718
space,1725
o,1734
f,1740
space,1751
l,1770
e,1777
m,1783
o,1790
n,1797
space,1803
z,1832
e,1839
s,1851
t,1858
space,1872
w,1888
i,1892
h,1900
backspace,1914
t,1919
h,1924
space,1932
e,1952
v,1958
e,1964
n,1969
space,1976
l,1991
a,1995
r,1999
g,2007
e,2014
r,2018
space,2039
s,2056
i,2062
z,2073
e,2079
d,2085
space,2095
l,2121
e,2125
m,2137
o,2158
n,2165
s,2174
semicolon,2206
space,2213
p,2222
l,2228
w,2248
backspace,2263
e,2267
a,2272
a,2276
s,2282
backspace,2295
backspace,2300
s,2308
e,2312
e,2314
space,2325
c,2344
o,2348
v,2352
e,2358
r,2362
space,2368
backspace,2377
backspace,2382
backspace,2386
backspace,2399
backspace,2406
backspace,2411
backspace,2417
backspace,2436
space,2446
c,2455
o,2459
v,2464
e,2470
r,2473
space,2480
e,2499
c,2509
backspace,2531
a,2538
c,2544
h,2548
space,2554
p,2568
l,2575
a,2579
t,2585
e,2592
period,2617
space,2624
s,2629
i,2642
x,2661
space,2667
d,2687
backspace,2702
f,2710
o,2713
x,2731
e,2738
s,2746
space,2752
q,2771
u,2776
i,2785
c,2792
k,2809
l,2818
h,2824
space,2834
backspace,2842
backspace,2848
y,2869
space,2875
w,2890
o,2896
k,2903
e,2905
space,2914
e,2934
a,2941
backspace,2970
x,2982
backspace,2993
backspace,2998
a,3009
x,3022
e,3041
l,3047
semicolon,3069
space,3088
j,3095
u,3100
s,3108
d,3127
backspace,3139
t,3143
space,3152
i,3162
n,3175
space,3180
t,3184
i,3186
m,3195
e,3198
period,3223
space,3228
i,3234
space,3243
c,3249
a,3262
u,3265
g,3272
h,3278
t,3280
space,3299
f,3322
i,3329
v,3338
e,3342
space,3361
j,3380
e,3387
l,3391
l,3396
y,3403
space,3412
f,3428
i,3432
s,3438
h,3443
space,3451
backspace,3461
comma,3490
space,3498
s,3514
i,3518
x,3531
space,3541
o,3563
c,3573
t,3583
o,3603
p,3616
u,3621
s,3627
space,3644
a,3661
n,3665
d,3671
space,3674
t,3678
o,3683
space,3688
s,3694
backspace,3705
backspace,3709
backspace,3715
w,3731
o,3735
space,3741
s,3760
e,3765
a,3771
space,3777
u,3808
r,3812
c,3832
h,3836
i,3841
n,3848
s,3853
space,3867
f,3874
o,3878
r,3882
space,3886
m,3918
y,3925
space,3931
b,3939
u,3944
d,3956
d,3963
y,3995
space,4001
b,4009
e,4014
n,4019
period,4037
space,4044
e,4050
i,4057
g,4063
h,4070
t,4079
space,4087
backspace,4101
slash,4112
space,4121
s,4138
i,4143
x,4146
space,4152
backspace,4165
backspace,4170
backspace,4174
backspace,4180
backspace,4189
backspace,4211
space,4218
slash,4261
space,4269
s,4274
i,4278
x,4310
space,4315
i,4332
s,4336
space,4342
e,4377
x,4384
a,4390
c,4400
t,4407
l,4413
y,4420
space,4427
e,4454
q,4463
u,4469
a,4479
l,4485
space,4492
t,4503
o,4508
space,4516
f,4542
u,4547
o,4551
backspace,4562
backspace,4566
o,4577
u,4583
r,4586
space,4604
slash,4631
space,4638
t,4643
h,4648
r,4652
e,4658
e,4663
period,4693
