Key,Frame
t,45
h,50
e,55
space,65
f,94
o,100
u,103
r,107
space,114
l,144
a,151
d,168
s,176
space,182
s,205
t,226
o,233
o,240
d,279
space,290
q,304
u,311
i,317
e,323
t,327
l,335
y,350
space,358
a,367
t,373
o,381
p,390
space,396
t,408
h,412
e,418
space,421
t,428
o,433
w,447
e,452
r,457
space,463
backspace,485
semicolon,520
space,540
p,558
e,565
a,572
r,578
space,591
s,610
a,618
l,622
a,634
d,644
space,652
i,676
s,681
space,689
a,697
space,702
g,717
r,723
e,739
a,745
t,752
space,759
q,778
u,784
i,790
r,814
k,821
y,827
space,836
d,861
i,866
s,878
h,882
semicolon,893
space,917
p,933
l,942
a,946
i,953
d,962
space,973
d,1002
a,1008
d,1012
s,1020
space,1026
p,1054
h,1060
backspace,1072
l,1083
a,1087
y,1092
space,1099
g,1121
o,1127
f,1141
t,1146
backspace,1163
backspace,1170
backspace,1175
o,1195
l,1205
f,1207
space,1222
backspace,1233
period,1242
space,1251
backspace,1266
backspace,1271
semicolon,1307
space,1330
s,1376
l,1378
i,1384
d,1388
e,1392
space,1399
t,1420
h,1425
e,1428
space,1433
g,1463
l,1469
a,1476
s,1486
s,1492
space,1500
t,1515
o,1520
space,1526
y,1550
o,1561
u,1564
r,1569
space,1574
g,1592
o,1596
o,1601
d,1609
space,1622
p,1656
a,1664
l,1670
semicolon,1697
space,1708
w,1716
e,1728
space,1733
g,1759
l,1765
a,1775
s,1786
backspace,1803
d,1818
l,1823
y,1833
space,1840
y,1868
a,1874
p,1880
p,1885
e,1890
d,1896
space,1908
f,1923
o,1928
r,1931
space,1940
t,1950
w,1960
o,1965
space,1974
h,1990
o,1997
u,2000
r,2005
s,2013
semicolon,2041
space,2049
l,2079
backspace,2097
backspace,2104
w,2129
a,2136
backspace,2157
backspace,2190
space,2198
w,2204
a,2210
d,2232
e,2238
space,2248
t,2262
h,2266
r,2273
o,2281
u,2284
g,2291
h,2299
space,2309
t,2319
h,2322
e,2328
space,2333
w,2346
a,2358
t,2364
e,2372
r,2376
space,2381
t,2394
o,2400
space,2406
u,2419
s,2422
space,2428
backspace,2440
semicolon,2462
space,2469
e,2493
i,2499
t,2507
h,2513
e,2520
r,2526
space,2534
o,2549
f,2555
space,2559
u,2565
d,2570
backspace,2587
s,2594
space,2600
w,2622
i,2626
l,2634
l,2639
space,2646
g,2652
o,2656
semicolon,2672
space,2680
w,2697
e,2707
space,2714
u,2721
s,2727
e,2732
d,2739
space,2744
o,2768
u,2770
r,2775
space,2781
g,2808
o,2814
l,2823
d,2829
space,2835
g,2870
o,2875
o,2881
s,2885
e,2891
space,2901
e,2921
g,2930
g,2935
s,2945
space,2951
w,2970
e,2977
l,2983
l,2989
semicolon,3027
space,3051
l,3060
e,3064
t,3069
space,3072
u,3078
s,3089
space,3093
d,3100
o,3104
space,3110
t,3115
e,3123
a,3131
space,3143
f,3155
o,3160
r,3175
space,3184
t,3194
o,3199
backspace,3209
w,3219
o,3223
semicolon,3251
space,3260
g,3263
o,3268
space,3286
f,3300
r,3307
o,3312
backspace,3322
backspace,3326
o,3335
r,3338
w,3351
a,3362
r,3368
d,3387
space,3395
t,3415
o,3419
space,3425
t,3428
h,3432
e,3437
space,3442
o,3449
t,3454
h,3457
e,3463
r,3466
space,3470
s,3490
i,3493
d,3508
e,3513
semicolon,3543
space,3551
o,3561
h,3570
backspace,3582
t,3587
h,3591
e,3597
r,3602
space,3607
g,3620
h,3624
o,3630
s,3637
t,3643
s,3664
space,3682
w,3690
i,3693
l,3701
l,3706
space,3716
s,3728
p,3732
o,3743
o,3748
k,3756
space,3763
u,3773
s,3780
space,3789
semicolon,3825
backspace,3836
backspace,3853
semicolon,3861
space,3870
t,3881
h,3885
e,3890
space,3901
r,3912
i,3918
d,3921
e,3928
r,3933
s,3941
space,3947
f,3962
h,3968
backspace,3978
backspace,3982
a,4000
s,4004
backspace,4011
backspace,4017
h,4028
a,4033
s,4038
space,4042
backspace,4059
backspace,4065
d,4073
space,4076
q,4105
u,4110
i,4116
t,4121
e,4128
space,4143
a,4159
space,4165
l,4172
o,4179
t,4183
space,4206
o,4232
f,4238
space,4247
l,4263
e,4267
g,4277
space,4287
p,4303
o,4314
w,4332
e,4354
r,4360
semicolon,4388
space,4395
y,4403
o,4436
o,4437
u,4451
backspace,4465
backspace,4477
o,4493
u,4501
space,4508
backspace,4522
backspace,4526
backspace,4532
u,4556
space,4573
