Key,Frame
t,85
shift,89
h,100
e,124
space,130
q,134
u,138
i,149
c,153
k,159
space,168
b,177
r,181
o,188
w,196
n,205
space,215
f,226
o,232
r,234
backspace,245
x,252
space,257
j,280
u,285
m,291
p,297
s,302
space,308
o,326
v,329
e,336
r,339
space,347
t,356
h,359
e,364
space,368
l,377
a,380
x,392
y,397
space,402
backspace,412
backspace,418
backspace,428
y,444
backspace,465
z,472
y,477
space,485
d,500
o,505
s,509
semicolon,540
backspace,548
backspace,555
g,580
semicolon,587
space,595
shift,619
j,623
a,638
c,645
k,647
backspace,656
backspace,659
backspace,671
shift,678
backspace,685
j,716
shift,718
a,736
c,742
k,751
space,767
shift,779
p,780
backspace,802
backspace,807
p,817
backspace,827
space,836
p,843
a,861
c,865
k,908
s,913
space,921
f,934
i,940
v,951
e,957
space,968
d,985
o,993
z,1001
e,1007
n,1012
space,1018
l,1038
i,1046
q,1050
u,1063
o,1071
r,1098
space,1105
j,1123
u,1129
g,1162
s,1172
period,1194
space,1200
b,1228
shift,1233
backspace,1239
p,1249
shift,1251
a,1267
c,1274
k,1279
space,1285
m,1314
y,1321
space,1326
b,1342
o,1348
x,1352
space,1358
w,1394
i,1397
t,1401
h,1405
space,1413
f,1431
i,1437
v,1438
e,1443
space,1447
d,1465
o,1469
x,1474
backspace,1486
z,1491
e,1499
n,1503
space,1508
l,1524
i,1530
q,1542
o,1549
backspace,1569
u,1583
o,1591
r,1594
space,1600
j,1626
u,1633
g,1643
s,1651
comma,1693
space,1699
a,1703
n,1708
d,1710
space,1715
q,1730
u,1735
c,1739
backspace,1761
i,1770
c,1775
k,1780
l,1796
y,1803
space,1833
slash,1843
space,1850
a,1873
d,1878
j,1889
u,1895
s,1900
t,1921
space,1940
t,1946
h,1949
e,1953
space,1957
v,1966
b,1972
backspace,1981
backspace,1986
b,1991
e,1998
i,2002
g,2009
h,2015
t,2018
backspace,2028
backspace,2037
backspace,2041
backspace,2046
backspace,2051
r,2065
i,2068
g,2074
h,2080
t,2083
space,2097
q,2114
u,2119
a,2123
r,2143
t,2150
s,2158
backspace,2172
z,2179
space,2186
f,2198
x,2212
backspace,2227
o,2239
x,2244
period,2266
space,2295
j,2309
shift,2312
u,2316
m,2324
m,2331
backspace,2350
p,2364
y,2375
space,2383
f,2439
o,2446
x,2452
space,2460
s,2475
k,2482
i,2487
p,2494
s,2498
space,2504
o,2526
v,2530
e,2535
r,2540
space,2549
b,2564
l,2572
a,2574
c,2581
k,2585
space,2592
q,2606
u,2612
a,2616
r,2623
t,2628
s,2637
space,2644
backspace,2659
backspace,2671
z,2682
space,2721
slash,2735
space,2744
b,2762
i,2774
backspace,2784
r,2789
o,2816
backspace,2837
g,2841
h,2847
backspace,2859
backspace,2866
i,2880
g,2885
h,2890
t,2893
space,2912
d,2936
w,2947
a,2954
r,2981
v,2988
e,2993
s,3001
semicolon,3033
space,3042
l,3060
a,3065
z,3083
y,3100
space,3107
d,3119
o,3123
g,3126
s,3136
space,3151
b,3171
a,3184
r,3190
k,3196
period,3228
space,3235
shift,3247
shift,3263
b,3294
shift,3296
r,3331
i,3337
g,3343
h,3349
t,3353
space,3368
v,3380
i,3385
x,3391
e,3422
n,3427
s,3432
space,3456
j,3463
u,3467
m,3475
p,3481
semicolon,3505
space,3533
d,3564
p,3580
backspace,3611
p,3622
backspace,3633
o,3640
z,3647
y,3683
space,3693
f,3710
o,3720
w,3722
l,3733
space,3756
q,3764
u,3769
a,3775
c,3782
k,3800
space,3805
backspace,3817
comma,3826
space,3833
a,3844
backspace,3856
p,3868
backspace,3884
l,3894
a,3898
z,3906
y,3923
space,3945
d,3955
o,3962
g,3968
s,3976
space,3984
b,4003
r,4008
backspace,4019
a,4024
r,4029
k,4037
space,4072
slash,4094
space,4102
q,4115
u,4119
i,4129
c,4133
k,4138
space,4152
q,4163
u,4168
a,4176
r,4200
t,4206
s,4213
space,4221
backspace,4232
backspace,4237
z,4249
space,4255
f,4275
i,4280
x,4286
e,4293
s,4300
space,4315
backspace,4325
period,4331
space,4338
shift,4347
j,4362
shift,4363
space,4376
a,4380
c,4387
k,4392
backspace,4399
backspace,4403
backspace,4407
backspace,4412
a,4419
c,4424
k,4428
space,4435
b,4454
i,4461
g,4468
space,4472
space,4473
q,4495
u,4500
a,4503
r,4521
t,4526
backspace,4538
backspace,4544
backspace,4550
backspace,4555
backspace,4560
backspace,4563
backspace,4568
space,4586
u,4604
backspace,4618
q,4623
u,4629
a,4646
r,4651
t,4658
s,4665
backspace,4676
z,4683
space,4690
f,4701
o,4705
x,4712
space,4717
s,4768
k,4773
i,4778
p,4785
s,4789
space,4796
o,4812
v,4814
e,4821
r,4825
space,4832
l,4848
a,4850
z,4879
y,4884
space,4890
d,4896
o,4901
g,4904
s,4912
space,4926
backspace,4937
period,4944
space,4953
backspace,4965
backspace,4971
semicolon,4986
space,4994
a,5018
d,5034
j,5045
u,5051
s,5054
t,5060
space,5081
m,5091
y,5098
space,5104
v,5128
o,5134
w,5137
space,5169
slash,5208
space,5219
f,5233
i,5237
x,5243
space,5259
b,5280
r,5286
i,5295
g,5302
h,5308
t,5312
space,5321
l,5334
i,5340
q,5354
u,5360
o,5384
r,5391
space,5412
j,5421
u,5427
g,5435
s,5444
period,5475
