Frame,Key
61,d
68,e
72,a
76,r
81,space
84,t
89,e
95,a
99,m
106,comma
112,space
124,i
129,space
134,h
139,o
144,p
150,e
153,space
168,y
173,o
177,u
182,space
188,a
192,l
197,l
200,space
244,h
248,a
253,d
258,space
265,a
271,space
281,f
284,a
292,n
304,s
315,t
322,a
329,c
343,delete
346,t
349,i
355,c
362,space
375,delete
379,delete
383,delete
388,delete
392,delete
397,delete
401,delete
413,t
418,a
426,s
437,t
443,i
449,c
487,space
491,t
498,i
504,m
510,e
514,space
532,o
541,u
548,r
554,space
578,e
582,r
589,delete
593,delete
602,r
605,e
636,c
643,e
649,n
653,t
658,space
665,e
670,m
675,p
682,l
687,e
705,delete
710,o
719,y
731,e
736,e
743,space
753,e
763,delete
769,a
775,p
786,p
791,r
796,i
810,delete
813,e
821,c
825,i
829,a
833,t
838,i
842,o
845,n
854,space
879,e
884,v
888,e
894,n
900,t
906,dot
913,space
951,i
957,space
967,delete
973,t
975,space
986,w
990,a
995,s
1001,space
1004,t
1010,r
1012,u
1020,l
1024,l
1036,delete
1041,y
1049,space
1070,a
1076,space
1080,p
1086,l
1089,e
1095,a
1100,s
1105,e
1119,delete
1124,u
1127,r
1130,e
1145,space
1153,t
1156,o
1161,space
1165,s
1171,e
1175,e
1182,space
1190,e
1196,v
1201,e
1205,r
1214,y
1220,o
1228,n
1233,e
1240,space
1277,c
1282,o
1288,m
1292,e
1299,space
1304,t
1306,o
1313,g
1322,e
1327,t
1331,h
1335,e
1339,r
1346,space
1369,a
1374,n
1376,d
1381,space
1389,j
1397,delete
1400,e
1404,n
1410,j
1416,o
1423,y
1442,space
1449,t
1453,h
1456,e
1461,space
1474,f
1480,e
1486,s
1491,t
1498,i
1511,v
1514,i
1562,t
1564,i
1567,e
1572,s
1596,dot
1600,space
1609,y
1614,o
1617,u
1626,r
1638,space
1646,e
1651,n
1654,t
1672,h
1679,u
1713,s
1718,i
1723,a
1739,s
1747,m
1756,space
1777,a
1781,n
1786,d
1796,s
1807,delete
1811,space
1816,p
1822,o
1827,s
1831,i
1836,t
1845,i
1850,v
1856,e
1863,space
1899,e
1904,n
1907,e
1911,r
1919,g
1924,y
1934,space
1966,m
1971,a
1975,d
1980,e
1984,space
1991,a
1997,space
2048,delete
2052,delete
2064,h
2074,delete
2078,t
2082,h
2086,e
2090,space
2095,e
2100,v
2104,e
2108,n
2112,t
2164,space
2171,a
2178,space
2205,r
2207,e
2214,s
2220,o
2227,n
2240,delete
2243,u
2248,d
2250,n
2255,i
2259,n
2262,g
2270,delete
2272,delete
2277,delete
2281,delete
2285,delete
2293,n
2299,i
2314,delete
2318,d
2319,i
2324,n
2329,g
2359,space
2365,s
2372,u
2376,c
2380,c
2388,e
2393,s
2397,s
2420,dot
2425,space
2430,w
2434,e
2441,space
2448,w
2455,a
2463,n
2468,t
2473,e
2479,d
2485,space
2506,t
2510,o
2516,space
2521,t
2527,a
2532,k
2535,e
2541,space
2548,a
2553,space
2559,m
2564,o
2568,e
2572,m
2578,n
2582,t
2591,delete
2595,delete
2600,delete
2605,delete
2616,m
2620,e
2624,n
2631,t
2636,space
2641,t
2647,o
2655,space
2685,e
2693,x
2699,t
2703,e
2709,n
2712,d
2718,space
2750,o
2757,u
2763,r
2770,space
2779,h
2785,e
2788,a
2795,r
2811,t
2825,f
2830,e
2838,l
2843,t
2851,space
2874,g
2880,r
2883,a
2890,d
2938,delete
2942,t
2946,i
2956,t
2971,u
2974,d
2980,e
2987,space
3011,t
3015,o
3019,space
3023,e
3028,a
3033,c
3038,h
3044,space
3050,o
3055,f
3061,space
3101,y
3107,o
3110,u
3117,r
3122,space
3133,h
3136,a
3142,r
3148,d
3160,space
3167,w
3174,o
3177,r
3183,k
3191,space
3215,a
3220,n
3223,d
3228,space
3233,d
3238,e
3250,d
3256,i
3260,c
3264,a
3268,t
3271,i
3277,o
3280,n
3309,dot
3314,space
3319,e
3325,v
3331,e
3334,n
3339,t
3346,s
3351,space
3357,l
3362,i
3368,k
3374,e
3376,space
3382,t
3383,h
3398,e
3405,s
3412,e
3417,space
3429,a
3435,r
3435,e
3440,space
3449,a
3455,space
3460,s
3465,a
3475,m
3483,delete
3488,delete
3493,m
3497,a
3502,l
3506,l
3515,space
3533,t
3538,o
3544,e
3551,k
3559,delete
3563,delete
3570,k
3573,e
3577,n
3581,space
3588,o
3601,f
3609,space
3614,a
3618,p
3622,p
3625,r
3630,o
3644,delete
3647,e
3655,c
3659,i
3663,a
3668,t
3670,i
3674,o
3678,n
3685,space
3728,f
3732,o
3737,r
3741,space
3745,t
3750,h
3752,e
3756,space
3779,i
3784,n
3788,c
3796,r
3799,e
3807,d
3810,i
3818,a
3823,b
3836,delete
3839,delete
3841,b
3846,l
3851,e
3857,space
3876,e
3881,f
3886,f
3891,o
3893,r
3913,t
3918,space
3926,y
3931,o
3934,u
3939,space
3946,p
3950,u
3953,t
3958,space
3971,i
3977,n
3980,t
3985,o
3990,space
4000,y
4006,o
4009,u
4016,r
4022,space
4031,r
4035,o
4041,l
4045,e
4051,space
4072,e
4083,e
4100,delete
4103,v
4109,e
4112,r
4122,d
4127,y
4142,delete
4145,a
4151,y
4186,dot
4191,space
4197,a
4202,s
4207,space
4214,m
4222,delete
4225,w
4232,e
4236,space
4243,m
4246,o
4260,v
4273,e
4281,space
4309,f
4317,o
4321,r
4334,w
4340,a
4344,r
4350,d
4358,space
4384,delete
4391,comma
4396,space
4399,l
4401,e
4406,t
4412,s
4417,space
4454,c
4458,a
4463,r
4468,r
4472,a
4479,y
4487,delete
4490,delete
4497,y
4503,space
4543,f
4545,o
4549,r
4558,w
4565,a
4569,r
4574,d
4580,space
4594,t
4601,h
4602,i
4607,s
4613,space
4627,s
4631,p
4642,r
4654,delete
4659,i
4660,r
4665,i
4670,t
4677,space
4715,o
4719,f
4724,space
4730,c
4735,a
4757,m
4764,a
4801,r
4806,a
4816,d
4854,e
4862,i
4874,delete
4878,r
4881,i
4884,e
4910,space
4916,a
4921,n
4923,d
4926,space
4929,t
4933,e
4938,a
4945,m
4952,space
4967,delete
4971,w
4976,o
4981,r
4985,k
4993,space
5019,delete
5027,dot
5031,space
5039,y
5043,o
5047,u
5053,r
5058,space
5084,c
5089,o
5093,n
5096,t
5101,r
5105,i
5110,b
5113,u
5118,t
5122,i
5126,o
5130,n
5152,s
5162,space
5176,a
5181,r
5184,e
5190,space
5235,i
5244,n
5252,v
5261,a
5272,l
5278,u
5285,a
5300,b
5315,l
5322,e
5331,space
5350,t
5354,o
5358,space
5371,o
5376,u
5381,r
5386,space
5398,c
5402,o
5406,m
5410,p
5418,a
5426,y
5432,space
5441,delete
5446,delete
5452,n
5460,y
5468,space
5490,s
5497,u
5500,c
5505,c
5514,e
5520,s
5524,s
5568,comma
5569,space
5573,a
5577,n
5580,d
5583,space
5588,w
5596,e
5600,space
5606,l
5612,o
5617,o
5624,k
5631,space
5651,f
5655,o
5660,r
5667,a
5681,delete
5683,w
5688,a
5691,r
5699,d
5708,space
5725,t
5737,o
5742,space
5750,a
5755,c
5760,h
5763,i
5767,e
5780,v
5790,i
5795,n
5800,g
5804,space
5808,t
5813,h
5827,delete
5832,delete
5840,e
5844,v
5848,e
5852,n
5858,space
5871,g
5878,r
5880,e
5905,a
5910,t
5915,e
5919,r
5926,space
5962,n
5970,i
5984,delete
