Frame,Key
64,d
71,e
78,a
85,r
93,space
117,d
127,r
136,dot
144,space
149,l
153,a
158,y
192,dot
197,space
203,a
208,m
221,delete
224,delete
232,i
239,space
243,a
249,m
253,space
271,p
278,l
284,a
299,delete
302,e
309,a
313,s
321,e
330,d
335,space
350,t
354,o
358,space
377,i
382,n
387,v
396,i
399,d
409,delete
414,t
419,e
426,space
435,y
443,o
445,u
453,space
459,t
465,o
471,space
479,j
485,o
498,i
506,n
514,space
524,m
531,e
540,delete
546,y
552,space
558,c
564,e
573,r
584,a
598,space
609,c
613,o
623,l
626,l
631,e
640,g
654,delete
659,a
663,g
681,e
690,s
696,space
703,a
708,n
712,d
718,space
726,m
731,e
738,space
754,a
761,t
764,space
772,o
777,u
783,r
789,space
814,a
821,n
828,n
837,u
842,a
849,l
862,space
880,e
887,x
893,e
902,c
907,u
916,i
920,t
932,delete
937,delete
942,t
945,i
950,v
958,e
964,space
972,c
975,o
981,n
987,f
995,e
999,r
1003,e
1007,n
1015,c
1023,e
1036,space
1047,s
1052,h
1057,o
1060,o
1065,t
1070,i
1075,n
1080,g
1087,space
1106,h
1118,delete
1124,t
1127,h
1132,e
1137,space
1167,r
1174,a
1190,p
1195,i
1199,d
1208,space
1253,s
1259,t
1265,r
1278,a
1285,t
1293,e
1299,g
1303,i
1308,e
1314,s
1319,space
1328,a
1334,n
1337,d
1341,space
1347,r
1352,i
1356,s
1361,k
1372,space
1381,delete
1386,s
1392,space
1402,f
1408,o
1413,r
1419,space
1425,t
1432,h
1438,e
1443,space
1475,e
1484,n
1488,e
1495,r
1504,g
1512,a
1522,delete
1528,y
1535,space
1566,f
1572,u
1576,t
1583,e
1588,r
1599,delete
1603,delete
1608,u
1612,r
1613,e
1619,space
1627,t
1631,o
1635,space
1652,b
1660,e
1665,space
1671,h
1675,e
1680,l
1687,d
1695,space
1749,f
1756,e
1776,b
1782,r
1790,a
1796,u
1811,delete
1816,delete
1822,u
1826,a
1831,r
1836,y
1842,space
1852,i
1858,n
1863,space
1874,h
1878,o
1882,u
1888,s
1894,t
1898,o
1903,n
1913,space
1923,t
1927,e
1936,x
1948,i
1955,delete
1960,a
1968,s
1974,space
1981,t
1985,h
1988,i
1994,s
2000,space
2024,i
2027,s
2032,space
2038,t
2041,h
2047,e
2050,space
2055,p
2059,r
2062,e
2088,m
2093,i
2106,e
2115,r
2126,space
2150,i
2155,n
2159,t
2165,e
2171,r
2188,n
2192,a
2195,t
2198,i
2205,o
2208,n
2214,a
2221,l
2229,space
2266,a
2280,delete
2290,g
2297,a
2306,t
2311,h
2317,e
2320,r
2325,i
2331,n
2337,g
2344,space
2366,o
2373,f
2376,f
2383,e
2386,r
2399,i
2406,n
2413,g
2420,space
2443,s
2450,e
2457,n
2462,i
2470,o
2476,r
2487,space
2510,e
2515,x
2521,e
2530,c
2535,u
2544,i
2555,delete
2560,t
2563,i
2575,v
2583,e
2591,s
2599,space
2616,n
2621,e
2625,w
2630,space
2649,i
2655,d
2661,e
2674,a
2686,s
2696,dot
2708,space
2719,delete
2724,delete
2733,comma
2743,space
2763,i
2769,n
2782,s
2788,i
2792,g
2797,h
2800,t
2808,s
2818,space
2848,a
2855,d
2860,n
2865,space
2879,delete
2883,delete
2888,delete
2899,n
2911,delete
2922,n
2928,d
2933,space
2939,s
2945,t
2949,a
2980,t
2989,delete
2994,delete
2999,r
3004,a
3011,t
3020,e
3026,g
3032,i
3036,c
3043,space
3053,t
3058,h
3061,i
3069,n
3075,k
3081,i
3087,n
3092,g
3099,space
3136,o
3143,n
3147,space
3153,t
3156,h
3162,e
3165,space
3173,i
3176,s
3180,s
3188,u
3192,e
3199,s
3220,space
3226,o
3230,f
3232,space
3240,f
3246,a
3253,c
3260,i
3265,n
3267,g
3273,space
3289,t
3293,h
3298,e
3302,space
3313,g
3318,o
3333,delete
3341,l
3346,o
3350,b
3359,e
3374,delete
3378,a
3384,l
3392,space
3400,e
3404,n
3407,e
3412,r
3421,g
3428,y
3465,space
3471,i
3477,n
3483,d
3493,u
3495,s
3500,t
3507,r
3513,y
3546,dot
3551,space
3556,i
3561,space
3567,b
3574,e
3579,l
3582,e
3601,delete
3607,i
3612,e
3618,v
3624,e
3629,d
3637,space
3665,y
3670,o
3674,u
3680,space
3687,w
3693,i
3698,l
3702,l
3708,space
3717,f
3722,i
3727,n
3731,d
3737,space
3739,t
3745,h
3750,e
3755,space
3789,c
3794,o
3797,n
3812,f
3818,e
3821,r
3824,e
3843,c
3858,delete
3864,n
3868,c
3875,e
3882,space
3888,a
3895,n
3898,d
3902,space
3906,t
3911,h
3917,e
3922,space
3935,r
3940,e
3949,l
3953,a
3958,t
3961,e
3968,d
3973,space
3980,t
3983,o
3988,p
3995,i
4000,c
4010,space
4058,t
4063,i
4069,m
4074,e
4084,l
4097,y
4104,space
4110,a
4114,n
4122,d
4125,space
4130,o
4134,f
4138,space
4158,c
4162,o
4167,n
4171,s
4177,i
4182,d
4188,e
4193,r
4198,a
4203,b
4207,l
4214,e
4217,space
4223,v
4229,a
4231,l
4239,u
4244,e
4273,dot
4279,space
4284,o
4290,u
4295,r
4299,space
4306,f
4312,o
4320,c
4328,u
4337,s
4344,space
4350,w
4355,i
4361,l
4364,l
4372,space
4380,b
4388,e
4393,space
4415,o
4421,n
4427,space
4429,t
4434,h
4440,e
4445,space
4467,c
4475,r
4481,i
4486,t
4491,i
4499,c
4506,a
4512,l
4521,space
4540,i
4547,m
4551,p
4558,l
4563,i
4568,c
4573,a
4579,t
4583,i
4589,o
4593,n
4625,s
4629,space
4634,o
4637,f
4642,space
4648,t
4653,h
4657,e
4662,space
4669,c
4674,u
4679,r
4683,r
4688,e
4695,n
4700,t
4708,space
4734,m
4739,a
4745,r
4748,k
4754,e
4759,t
4767,space
4797,t
4802,u
4806,r
4813,m
4818,o
4826,i
4831,l
4857,space
4862,f
4869,o
4872,r
4877,space
4900,e
4906,n
4909,e
4915,r
4930,g
4937,y
4945,space
4955,s
4960,t
4967,r
4973,a
4979,t
4986,e
5005,g
5013,i
5017,e
5023,s
5033,comma
5039,space
5073,i
5078,n
5083,v
5093,e
5102,s
5108,t
5114,i
5121,m
5132,delete
5137,delete
