Frame,Key
61,d
68,e
73,a
76,r
82,space
93,q
98,u
106,i
114,c
118,n
125,y
134,delete
139,delete
144,delete
150,n
155,c
160,y
190,comma
195,space
199,i
206,space
212,h
217,o
221,p
227,e
231,space
248,y
253,o
256,u
271,space
276,a
280,r
282,e
286,space
291,d
296,o
300,i
306,n
309,g
312,space
315,w
321,e
326,l
330,l
344,dot
350,space
363,i
368,space
371,w
376,a
381,n
386,t
389,e
396,d
400,space
407,t
412,o
416,space
422,u
427,p
430,d
435,a
442,e
455,delete
460,t
464,e
470,space
485,y
491,o
494,u
499,space
504,o
508,n
514,space
544,o
548,u
554,r
559,space
567,l
574,a
581,t
586,e
592,s
603,t
610,space
640,p
645,r
651,o
655,j
658,e
664,c
677,t
705,comma
710,space
712,w
717,h
724,i
728,c
732,h
738,space
743,h
747,a
749,s
756,space
764,b
769,e
774,e
806,n
815,space
821,q
828,u
831,i
837,e
841,t
845,e
850,space
858,delete
862,delete
866,delete
870,delete
875,t
877,e
883,space
895,a
910,delete
914,t
919,h
922,e
925,space
934,j
941,o
949,r
955,n
963,e
972,y
1023,dot
1028,space
1032,t
1035,h
1038,e
1044,space
1051,w
1056,o
1060,r
1063,k
1071,space
1087,i
1093,n
1097,v
1124,o
1130,l
1138,v
1144,e
1171,s
1177,space
1182,a
1194,space
1203,s
1210,e
1214,r
1221,i
1226,s
1241,delete
1243,e
1248,s
1253,space
1270,o
1275,f
1278,space
1286,c
1290,o
1296,m
1299,p
1305,l
1307,e
1314,x
1323,space
1355,t
1360,a
1366,s
1371,k
1379,space
1410,delete
1411,s
1418,space
1423,e
1429,a
1436,c
1442,h
1448,space
1474,w
1477,i
1481,t
1484,h
1489,space
1495,i
1498,t
1504,s
1510,space
1529,u
1535,n
1539,i
1544,q
1548,u
1553,i
1557,e
1573,delete
1579,delete
1583,e
1597,space
1631,c
1636,h
1641,a
1656,l
1661,l
1664,e
1670,n
1676,g
1679,e
1685,s
1688,space
1741,delete
1751,dot
1756,space
1762,o
1767,u
1771,r
1774,space
1778,t
1784,e
1792,m
1805,delete
1810,a
1818,m
1825,space
1843,delete
1850,comma
1854,space
1860,i
1866,n
1871,c
1876,l
1889,u
1893,d
1897,i
1903,n
1908,g
1912,space
1938,k
1942,e
1949,v
1954,e
1958,n
1964,space
1970,a
1974,n
1977,d
1981,space
1988,z
1994,e
2002,l
2012,d
2016,a
2044,comma
2049,space
2055,a
2059,h
2069,delete
2074,delete
2081,h
2087,a
2094,s
2105,space
2126,b
2132,e
2137,space
2160,delete
2170,e
2180,n
2185,space
2194,d
2200,e
2216,delete
2221,i
2226,l
2232,i
2238,g
2242,e
2245,n
2248,t
2253,l
2260,y
2265,space
2289,w
2293,o
2298,r
2298,k
2304,i
2307,n
2312,g
2316,space
2329,t
2332,o
2336,space
2340,t
2345,a
2351,c
2354,k
2357,e
2379,delete
2386,l
2390,e
2397,space
2411,t
2413,h
2417,e
2425,s
2429,e
2433,space
2440,i
2442,s
2445,s
2450,u
2454,e
2462,space
2504,delete
2507,s
2513,dot
2518,space
2522,r
2524,e
2532,c
2537,e
2540,n
2543,t
2552,l
2560,y
2567,space
2591,w
2596,e
2600,space
2605,f
2609,a
2614,c
2620,e
2624,d
2629,space
2637,a
2644,space
2652,s
2656,e
2661,r
2669,v
2677,delete
2683,delete
2687,v
2695,e
2697,r
2703,a
2707,l
2715,space
2728,q
2733,u
2742,r
2747,i
2760,delete
2764,delete
2767,i
2771,r
2776,k
2789,y
2795,space
2876,s
2881,i
2885,t
2893,u
2907,a
2912,t
2915,i
2920,o
2923,n
2954,s
2958,space
2962,t
2966,h
2966,a
2971,t
2975,space
2991,r
2995,e
3016,q
3020,u
3026,i
3030,r
3032,e
3043,space
3068,delete
3074,d
3078,space
3082,i
3089,m
3094,m
3099,e
3105,d
3111,i
3125,a
3130,t
3133,e
3139,space
3178,a
3187,t
3192,t
3195,e
3200,n
3203,d
3208,t
3221,delete
3225,delete
3230,t
3232,i
3237,o
3242,n
3264,dot
3269,space
3273,t
3275,h
3279,a
3285,n
3291,k
3302,f
3307,u
3313,l
3318,l
3325,y
3372,comma
3377,space
3379,w
3385,e
3391,space
3405,a
3417,delete
3423,m
3427,a
3432,n
3446,a
3451,g
3456,e
3462,d
3468,space
3473,t
3479,o
3485,space
3493,a
3498,d
3502,d
3517,r
3520,e
3526,s
3531,s
3542,space
3603,t
3606,e
3610,h
3618,m
3622,space
3626,w
3630,i
3636,delete
3641,delete
3645,delete
3650,delete
3655,delete
3660,delete
3668,h
3673,e
3678,m
3681,space
3685,w
3687,i
3692,t
3694,h
3702,space
3731,t
3735,h
3738,e
3742,space
3767,h
3773,e
3776,l
3782,p
3789,space
3794,o
3799,f
3803,space
3810,o
3816,u
3821,r
3824,space
3841,i
3849,n
3856,o
3871,delete
3877,n
3881,o
3885,v
3890,a
3896,t
3900,e
3909,delete
3914,i
3916,v
3921,e
3932,space
3960,t
3964,e
3975,c
3980,h
3987,n
3998,i
4004,q
4009,u
4014,i
4017,e
4026,delete
4030,delete
4032,e
4037,s
4042,space
4063,a
4068,n
4069,d
4073,space
4087,q
4095,u
4100,i
4102,c
4108,k
4116,space
4147,a
4156,d
4165,r
4184,delete
4191,j
4198,u
4201,s
4207,t
4216,m
4220,e
4223,n
4228,t
4248,s
4259,dot
4264,space
4270,t
4274,h
4281,space
4296,delete
4300,e
4304,space
4310,p
4313,r
4319,o
4333,c
4340,e
4346,s
4350,s
4361,space
4425,h
4430,a
4433,s
4442,space
4449,b
4453,e
4457,e
4463,n
4469,space
4498,q
4506,u
4510,i
4515,e
4520,t
4527,e
4534,delete
4538,delete
4549,delete
4555,t
4560,e
4566,space
4592,r
4598,i
4611,g
4615,o
4619,r
4628,o
4633,u
4636,s
4665,comma
4670,space
4674,b
4678,u
4682,t
4686,space
4700,w
4705,e
4711,space
4719,a
4724,r
4726,e
4731,space
4748,m
4750,a
4755,k
4760,i
4765,n
4771,g
4780,space
4799,s
4804,i
4810,g
4827,n
4833,i
4841,f
4845,i
4853,c
4857,a
4861,n
4865,t
4873,space
4898,s
4902,t
4910,r
4918,i
4922,d
4928,e
4935,s
4943,space
4956,delete
4964,dot
4970,space
4976,o
4981,u
4986,r
4992,space
4996,p
4999,r
5004,o
5010,j
5014,e
5021,c
5028,t
5031,space
5081,i
5085,s
5089,space
5093,d
5099,r
5105,i
5107,v
5112,e
5117,n
5123,space
5129,b
5136,y
5141,space
5147,a
5159,d
5168,v
5173,a
5180,n
5184,c
5192,e
5197,d
5203,space
5209,a
5213,l
5218,g
5222,o
5226,r
5231,i
5236,t
5238,h
5245,m
5250,s
5257,space
5279,a
5284,n
5287,d
5292,space
5295,c
5301,u
5306,t
5310,t
5313,i
5319,n
5322,g
5327,space
5330,e
5340,d
5350,g
5357,e
5363,space
5374,t
5380,e
5387,c
5393,h
5418,n
5423,o
5430,l
5436,o
5439,g
5446,y
5473,dot
5477,space
5481,t
5483,h
5486,e
5492,space
5500,k
5504,e
5510,y
5516,space
5523,a
5527,s
5535,p
5539,e
5545,c
5552,t
5559,space
5595,delete
5597,s
5602,space
5605,i
5611,n
5615,c
5618,l
5623,u
5626,d
5631,e
5637,space
5679,x
5687,r
5691,a
5701,y
5709,space
5714,d
5718,a
5722,t
5734,a
5743,space
5754,a
5762,n
5765,a
5773,l
5782,y
5786,s
