Frame,Key
32,j
36,o
48,h
54,n
61,comma
67,space
73,i
79,space
84,l
89,e
94,f
100,t
106,space
113,a
121,space
126,m
130,e
135,s
139,s
145,a
153,e
168,delete
172,g
176,e
182,comma
188,space
210,delete
214,delete
219,space
226,a
232,b
239,o
244,u
249,t
252,space
256,t
262,h
267,i
272,s
279,space
295,l
300,a
304,s
310,t
324,space
337,delete
355,w
364,e
368,e
374,k
396,comma
399,space
405,b
409,u
416,t
419,space
428,b
437,delete
440,w
445,a
451,n
454,t
459,e
464,d
469,space
485,t
491,o
497,space
503,f
513,l
524,delete
530,o
537,l
541,l
546,o
551,w
557,i
566,delete
572,space
572,u
578,p
585,space
593,w
596,i
601,t
606,h
611,space
619,a
626,d
630,d
641,i
648,t
651,i
657,o
659,n
682,a
686,l
691,space
696,i
701,n
704,f
712,r
719,o
727,delete
731,delete
738,o
744,r
750,m
754,a
760,t
763,i
769,o
773,n
785,space
804,f
808,o
812,r
817,space
827,y
833,o
837,u
844,r
853,space
862,r
865,e
874,v
878,i
882,e
886,w
893,comma
902,delete
910,dot
916,space
947,w
955,e
960,space
967,h
970,a
975,v
979,e
982,space
1000,t
1005,h
1008,r
1014,e
1020,e
1044,space
1052,o
1056,f
1060,f
1064,e
1069,r
1073,e
1091,delete
1097,i
1102,n
1106,g
1111,s
1115,space
1136,c
1140,u
1145,r
1150,r
1152,e
1158,n
1161,t
1167,l
1174,y
1180,space
1209,a
1216,v
1220,a
1229,i
1238,l
1243,a
1248,b
1263,l
1266,e
1273,space
1293,f
1298,o
1302,r
1329,delete
1334,delete
1361,delete
1367,o
1373,r
1379,space
1386,c
1390,o
1398,m
1404,i
1408,n
1412,g
1416,space
1419,s
1423,o
1428,o
1432,n
1441,space
1446,t
1454,h
1461,a
1464,t
1469,space
1475,i
1481,space
1493,e
1497,e
1501,l
1507,space
1521,delete
1525,delete
1530,delete
1535,delete
1542,f
1548,e
1554,e
1560,l
1565,space
1583,w
1612,o
1618,u
1624,l
1629,d
1633,space
1639,c
1641,o
1646,m
1649,p
1655,l
1661,i
1667,e
1668,m
1674,n
1677,t
1684,delete
1689,delete
1693,delete
