Frame,Key
25,d
33,e
38,a
43,r
50,space
61,d
69,r
78,space
84,l
89,a
95,y
124,dot
131,space
141,i
148,space
153,a
161,m
165,space
178,p
187,l
195,e
200,a
205,s
212,e
219,d
224,space
241,t
246,o
253,space
256,i
261,n
267,v
272,i
280,t
284,e
290,space
298,y
304,o
306,u
317,space
345,t
351,o
359,space
367,j
374,o
381,i
395,n
404,space
417,m
425,y
432,space
438,c
445,e
453,r
458,a
465,space
472,c
477,o
484,l
488,l
493,e
500,g
527,delete
539,a
545,g
550,e
556,s
564,space
591,a
601,n
608,d
614,space
622,m
626,e
632,space
651,a
663,t
669,space
688,o
692,u
698,r
704,space
713,a
722,n
729,u
735,u
747,delete
752,delete
779,n
785,u
788,a
795,l
803,space
811,e
818,x
825,e
831,c
837,u
842,t
850,i
858,v
864,e
889,space
895,c
899,o
904,n
909,f
916,r
919,e
934,delete
939,delete
952,e
956,r
974,e
980,n
986,c
994,e
1001,space
1019,s
1023,h
1029,o
1033,o
1036,t
1040,i
1044,n
1049,g
1056,space
1065,t
1068,h
1077,e
1082,space
1098,r
1103,e
1114,delete
1120,a
1128,q
1144,delete
1157,p
1165,i
1171,d
1191,s
1197,space
1207,s
1211,t
1217,a
1223,r
1233,delete
1237,delete
1240,r
1244,a
1247,t
1254,e
1263,g
1268,i
1276,e
1285,s
1291,space
1311,a
1317,n
1321,d
1326,space
1331,r
1335,i
1341,s
1346,k
1369,s
1375,space
1381,f
1386,o
1389,r
1393,space
1397,t
1402,h
1407,e
1411,space
1417,e
1422,n
1425,e
1430,r
1439,y
1463,delete
1469,g
1476,y
1481,space
1490,f
1496,u
1501,t
1513,u
1519,r
1524,e
1534,space
1550,t
1554,o
1557,space
1563,b
1569,e
1573,space
1584,h
1589,e
1593,l
1596,d
1608,space
1615,i
1621,n
1636,delete
1644,delete
1658,f
1664,e
1673,b
1682,r
1688,a
1696,u
1708,delete
1713,r
1717,y
1723,space
1742,delete
1747,delete
1751,delete
1772,delete
1778,u
1783,a
1788,r
1794,y
1799,space
1806,i
1811,n
1816,space
1821,h
1826,o
1828,u
1831,s
1837,t
1851,o
1857,n
1863,space
1868,t
1875,e
1883,x
1896,a
1905,s
1913,space
1940,t
1944,h
1947,i
1951,s
1958,space
1964,i
1968,s
1973,space
1978,t
1998,h
2005,e
2012,space
2017,p
2021,r
2024,e
2046,m
2052,i
2056,r
2071,delete
2078,e
2086,r
2091,space
2098,i
2103,n
2108,t
2115,e
2120,r
2125,n
2131,a
2136,t
2140,i
2147,o
2148,n
2154,a
2160,l
2166,space
2188,g
2195,a
2200,t
2209,h
2217,e
2221,r
2227,i
2233,n
2237,g
2243,space
2249,o
2253,f
2258,f
2264,e
2268,r
2276,i
2282,n
2287,g
2294,space
2319,s
2324,e
2328,n
2334,i
2339,o
2345,r
2352,space
2369,e
2376,x
2382,e
2388,c
2399,u
2412,t
2418,i
2431,v
2438,e
2468,space
2481,delete
2483,s
2487,space
2494,n
2498,e
2502,w
2507,space
2520,i
2524,d
2529,e
2539,a
2549,s
2559,space
2577,delete
2585,comma
2589,space
2593,i
2599,n
2601,s
2608,i
2614,g
2627,h
2638,delete
2649,h
2654,t
2662,s
2667,space
2674,a
2678,n
2683,d
2689,space
2698,s
2705,t
2718,r
2725,a
2730,t
2740,e
2748,g
2752,i
2758,c
2764,space
2783,t
2788,h
2792,i
2799,n
2804,k
2810,space
2815,i
2823,delete
2827,delete
2832,i
2838,n
2842,g
2848,space
2852,o
2857,n
2863,space
2871,t
2874,h
2879,e
2884,space
2906,i
2908,s
2913,s
2918,u
2924,e
2934,s
2939,space
2965,o
2970,f
2975,space
2980,f
2985,a
2991,c
2997,i
3002,n
3006,g
3011,space
3016,t
3022,h
3025,e
3032,space
3040,g
3045,l
3054,o
3065,b
3071,a
3082,l
3087,space
3102,e
3106,n
3110,e
3114,r
3120,g
3128,y
3135,space
3143,i
3148,n
3154,d
3162,u
3165,s
3171,t
3180,r
3184,y
3212,dot
3218,space
3244,i
3251,space
3259,b
3264,e
3273,l
3278,i
3287,e
3293,v
3299,e
3305,d
3311,space
3330,y
3336,o
3338,u
3346,space
3351,w
3361,i
3368,l
3373,l
3381,space
3412,f
3416,i
3422,n
3424,d
3429,space
3434,t
3436,h
3441,e
3446,space
3453,c
3458,o
3462,n
3466,f
3475,e
3480,r
3485,e
3491,n
3495,c
3502,e
3507,space
3539,a
3545,n
3547,d
3551,space
3555,t
3559,h
3563,e
3568,space
3577,r
3580,e
3594,delete
3622,e
3628,l
3633,a
3637,t
3640,e
3648,d
3652,space
3657,t
3661,o
3667,p
3670,c
3675,i
3684,delete
3689,delete
3695,i
3698,c
3707,space
3736,t
3742,i
3748,m
3757,e
3766,l
3775,y
3781,space
3797,a
3803,n
3807,d
3813,space
3816,o
3823,f
3828,space
3865,c
3870,o
3875,n
3879,s
3885,i
3889,d
3898,e
3902,r
3910,a
3915,b
3920,l
3925,e
3928,space
3933,v
3937,a
3939,l
3945,u
3948,e
