Key,Time (ms),Frame
shift_l,1739748700170,41
o,1739748700777,59
n,1739748701261,73
space,1739748701643,85
a,1739748702362,106
space,1739748702681,116
c,1739748703796,149
r,1739748704081,158
i,1739748704722,177
s,1739748705684,206
p,1739748705912,213
space,1739748706198,222
shift_l,1739748706805,240
o,1739748707358,256
c,1739748707595,263
t,1739748707892,272
o,1739748707993,275
b,1739748708192,281
space,1739748708891,302
backspace,1739748709756,328
e,1739748710124,339
r,1739748710274,344
space,1739748710538,352
e,1739748711197,372
v,1739748711407,378
e,1739748711732,388
n,1739748711877,392
u,1739748712032,397
n,1739748712206,402
g,1739748712394,407
backspace,1739748712855,421
backspace,1739748713023,426
backspace,1739748713190,431
i,1739748713738,448
n,1739748713953,454
g,1739748714140,460
period,1739748714681,476
comma,1739748716011,516
backspace,1739748716715,537
backspace,1739748717713,567
comma,1739748718776,599
space,1739748719203,612
5,1739748719739,628
space,1739748719834,631
d,1739748720216,642
a,1739748720393,647
r,1739748720534,652
i,1739748721269,674
n,1739748721486,680
g,1739748721706,687
space,1739748721822,690
a,1739748722181,701
d,1739748722424,708
v,1739748722681,716
e,1739748723208,732
n,1739748723475,740
t,1739748723594,743
u,1739748723955,754
r,1739748724151,760
e,1739748724381,767
r,1739748724497,771
s,1739748724971,785
space,1739748725242,793
s,1739748725380,797
e,1739748725594,803
t,1739748725725,807
space,1739748726278,824
o,1739748726555,832
u,1739748726734,838
t,1739748726901,843
space,1739748727009,846
t,1739748727200,852
o,1739748727377,857
space,1739748727571,863
e,1739748727906,873
x,1739748728184,881
p,1739748728693,896
l,1739748729162,910
o,1739748729394,917
r,1739748729685,926
space,1739748730079,938
t,1739748730282,944
h,1739748730461,949
e,1739748730646,955
space,1739748730798,960
f,1739748730963,965
o,1739748731163,971
r,1739748731291,974
backspace,1739748731759,988
backspace,1739748731917,993
backspace,1739748732066,998
backspace,1739748732224,1002
backspace,1739748732391,1007
backspace,1739748732562,1012
backspace,1739748732720,1017
backspace,1739748732895,1022
e,1739748733577,1043
space,1739748733859,1051
t,1739748734224,1062
h,1739748734352,1066
e,1739748735309,1095
space,1739748735730,1108
f,1739748735935,1114
r,1739748736136,1120
o,1739748736200,1122
e,1739748736399,1128
s,1739748736570,1133
t,1739748736716,1137
backspace,1739748737060,1147
backspace,1739748737206,1152
backspace,1739748737370,1157
backspace,1739748737517,1161
backspace,1739748737700,1167
o,1739748738535,1192
r,1739748738769,1199
e,1739748738902,1203
s,1739748739180,1211
t,1739748739417,1218
comma,1739748740151,1240
space,1739748740414,1248
c,1739748740590,1253
a,1739748740778,1259
r,1739748741032,1267
r,1739748741238,1273
y,1739748741462,1279
i,1739748741688,1286
n,1739748741880,1292
g,1739748742132,1300
space,1739748742376,1307
m,1739748742618,1314
a,1739748742748,1318
p,1739748742963,1325
s,1739748743162,1330
space,1739748743536,1342
m,1739748743830,1351
a,1739748743980,1355
r,1739748744240,1363
k,1739748744455,1369
e,1739748744593,1373
d,1739748744819,1380
space,1739748745019,1386
f,1739748745197,1392
r,1739748745383,1397
o,1739748745559,1402
m,1739748745756,1408
space,1739748746024,1416
shift_r,1739748746626,1434
a,1739748747080,1448
space,1739748747266,1454
t,1739748747488,1460
o,1739748747652,1465
space,1739748747880,1472
shift_r,1739748748393,1487
z,1739748748762,1498
period,1739748749242,1513
space,1739748749486,1520
shift_r,1739748750393,1547
t,1739748750719,1557
h,1739748750871,1562
e,1739748751048,1567
space,1739748751183,1571
backspace,1739748751730,1588
y,1739748752471,1610
space,1739748752702,1617
d,1739748752918,1623
i,1739748753096,1628
s,1739748753233,1633
c,1739748753457,1639
o,1739748753672,1646
v,1739748753840,1651
e,1739748754124,1659
r,1739748754287,1664
e,1739748754524,1671
d,1739748754762,1678
space,1739748755086,1688
1,1739748755496,1700
2,1739748755698,1707
space,1739748755960,1714
h,1739748756192,1721
i,1739748756366,1727
d,1739748756506,1731
d,1739748756662,1735
e,1739748756975,1745
n,1739748757170,1751
space,1739748757499,1761
c,1739748757703,1767
a,1739748757921,1773
v,1739748758116,1779
e,1739748758314,1785
s,1739748758578,1793
comma,1739748759235,1813
space,1739748759521,1821
8,1739748760810,1860
space,1739748762159,1900
s,1739748762635,1915
p,1739748763302,1935
a,1739748763479,1940
r,1739748763719,1947
k,1739748763982,1955
l,1739748764788,1979
i,1739748765008,1986
n,1739748765359,1996
g,1739748765541,2002
space,1739748765839,2011
s,1739748766234,2023
t,1739748766435,2029
r,1739748766644,2035
e,1739748766862,2041
a,1739748767091,2048
m,1739748767334,2056
s,1739748767714,2067
space,1739748768141,2080
backspace,1739748768779,2099
comma,1739748769484,2120
space,1739748769717,2127
a,1739748769993,2135
n,1739748770233,2143
d,1739748770459,2149
space,1739748770614,2154
9,1739748771703,2187
space,1739748772045,2197
g,1739748772424,2208
backspace,1739748772989,2225
backspace,1739748773170,2231
backspace,1739748774322,2265
9,1739748775783,2309
space,1739748776239,2323
g,1739748776683,2336
l,1739748776832,2341
o,1739748777030,2347
o,1739748777217,2352
u,1739748777349,2356
n,1739748777549,2362
backspace,1739748777949,2374
backspace,1739748778140,2380
backspace,1739748778300,2385
w,1739748778990,2405
i,1739748779114,2409
n,1739748779342,2416
g,1739748779501,2421
space,1739748779703,2427
f,1739748780250,2443
i,1739748780436,2449
r,1739748780605,2454
e,1739748780841,2461
f,1739748781313,2475
l,1739748781553,2482
i,1739748781743,2488
e,1739748781846,2491
s,1739748782098,2499
space,1739748782473,2510
t,1739748782672,2516
h,1739748782804,2520
a,1739748782927,2523
t,1739748783129,2529
space,1739748783292,2534
l,1739748783639,2545
i,1739748783880,2552
t,1739748784077,2558
space,1739748784546,2572
u,1739748784918,2583
p,1739748785119,2589
space,1739748785457,2599
t,1739748786015,2616
h,1739748786162,2620
e,1739748786389,2627
space,1739748786522,2631
n,1739748786719,2637
i,1739748786912,2643
g,1739748787035,2647
h,1739748787191,2651
t,1739748787365,2657
comma,1739748787983,2675
space,1739748788207,2682
t,1739748788403,2688
backspace,1739748788907,2703
backspace,1739748789082,2708
backspace,1739748789270,2714
period,1739748790019,2736
space,1739748790320,2745
shift_r,1739748790959,2764
t,1739748791493,2780
h,1739748791688,2786
e,1739748791890,2792
space,1739748792031,2797
q,1739748792289,2804
u,1739748792436,2809
i,1739748792615,2814
c,1739748792784,2819
k,1739748792927,2823
space,1739748793253,2833
b,1739748793551,2842
r,1739748793763,2849
o,1739748793881,2852
w,1739748794078,2858
n,1739748794264,2864
space,1739748794663,2876
f,1739748794963,2885
o,1739748795107,2889
x,1739748795327,2895
space,1739748796136,2920
d,1739748796422,2928
a,1739748796644,2935
s,1739748797052,2947
h,1739748797306,2955
e,1739748797462,2959
d,1739748797698,2967
space,1739748797950,2974
p,1739748798653,2995
a,1739748798854,3001
s,1739748799679,3026
t,1739748799988,3035
space,1739748800349,3046
7,1739748800978,3065
space,1739748801401,3078
l,1739748801872,3092
a,1739748802406,3108
z,1739748802850,3121
y,1739748803191,3131
space,1739748803535,3142
s,1739748803777,3149
q,1739748804246,3163
u,1739748804644,3175
i,1739748804822,3180
r,1739748805019,3186
r,1739748805262,3193
l,1739748805566,3203
e,1739748805777,3209
backspace,1739748806388,3227
backspace,1739748806557,3232
e,1739748807119,3249
l,1739748807338,3256
s,1739748807536,3262
space,1739748807826,3270
backspace,1739748808088,3278
comma,1739748808462,3289
space,1739748808679,3296
w,1739748808765,3299
h,1739748808990,3305
i,1739748809180,3311
l,1739748809385,3317
e,1739748809626,3324
space,1739748809802,3330
3,1739748810349,3346
space,1739748810566,3353
o,1739748811032,3367
w,1739748811230,3373
l,1739748811474,3380
s,1739748811672,3386
space,1739748812021,3396
h,1739748812218,3402
o,1739748812402,3408
o,1739748812554,3412
t,1739748812716,3417
e,1739748812904,3423
d,1739748813165,3431
space,1739748813346,3436
l,1739748813693,3446
o,1739748813908,3453
u,1739748814539,3472
d,1739748815072,3488
l,1739748815374,3497
y,1739748815924,3513
space,1739748816158,3520
f,1739748816349,3526
r,1739748816528,3531
o,1739748816665,3536
m,1739748816809,3540
space,1739748817169,3551
5,1739748817475,3560
space,1739748817616,3564
t,1739748817971,3575
o,1739748818401,3588
w,1739748818586,3593
e,1739748818901,3603
r,1739748819066,3608
i,1739748819236,3613
n,1739748819465,3620
g,1739748819763,3629
space,1739748819880,3632
t,1739748820149,3640
r,1739748820361,3646
e,1739748820561,3652
e,1739748821432,3679
s,1739748821757,3688
period,1739748822448,3709
space,1739748822832,3721
shift_l,1739748823684,3746
n,1739748824199,3762
e,1739748824370,3767
a,1739748824563,3773
r,1739748824825,3780
b,1739748825280,3794
y,1739748825495,3800
comma,1739748826257,3823
space,1739748826494,3830
a,1739748826791,3839
space,1739748827057,3847
g,1739748827392,3857
r,1739748827606,3864
o,1739748827803,3870
u,1739748827981,3875
p,1739748828167,3881
space,1739748828618,3894
o,1739748828756,3898
f,1739748829085,3908
space,1739748829264,3914
