Key,Time (ms),Frame
shift_l,1739751830123,41
i,1739751830561,54
n,1739751830806,61
space,1739751831092,70
2,1739751831702,88
0,1739751832303,106
2,1739751832530,113
4,1739751832781,121
comma,1739751834126,161
space,1739751834357,168
9,1739751835844,212
3,1739751837709,268
2,1739751837944,275
1,1739751838387,289
4,1739751839144,311
1,1739751839373,318
space,1739751839876,333
i,1739751840333,347
n,1739751840563,354
n,1739751840739,359
i,1739751840977,366
backspace,1739751841868,393
o,1739751842225,404
n,1739751842516,413
backspace,1739751843227,434
v,1739751843722,449
a,1739751843869,453
t,1739751844074,459
i,1739751844425,470
backspace,1739751845584,505
o,1739751846269,525
r,1739751846473,531
s,1739751846710,538
space,1739751846945,546
w,1739751847068,549
o,1739751847230,554
r,1739751847413,560
k,1739751847615,566
e,1739751847784,571
d,1739751847990,577
space,1739751848139,581
o,1739751848485,592
n,1739751848663,597
space,1739751849029,608
5,1739751849621,626
4,1739751849902,634
8,1739751851243,674
backspace,1739751852980,727
7,1739751853717,749
8,1739751853950,756
2,1739751854798,781
9,1739751855341,797
space,1739751856074,819
i,1739751856324,827
n,1739751856635,836
n,1739751856829,842
i,1739751857128,851
backspace,1739751857578,864
backspace,1739751857742,869
i,1739751858354,888
t,1739751858666,897
i,1739751858756,900
a,1739751858949,906
t,1739751859705,928
i,1739751859836,932
v,1739751859993,937
e,1739751860240,944
s,1739751860462,951
space,1739751860698,958
f,1739751860911,964
o,1739751861041,968
r,1739751861201,973
space,1739751861506,982
1,1739751861750,990
0,1739751863050,1029
2,1739751863332,1037
3,1739751863566,1044
4,1739751864481,1072
5,1739751864740,1079
6,1739751865548,1104
7,1739751865770,1110
space,1739751866275,1125
h,1739751866483,1132
o,1739751866700,1138
u,1739751866882,1144
r,1739751867058,1149
s,1739751867317,1157
comma,1739751867978,1176
space,1739751868227,1184
p,1739751868527,1193
e,1739751869091,1210
r,1739751869303,1216
f,1739751869681,1228
o,1739751869849,1233
r,1739751870021,1238
m,1739751870215,1244
i,1739751870779,1261
n,1739751870980,1267
g,1739751871210,1273
space,1739751871425,1280
1,1739751871858,1293
7,1739751880366,1548
8,1739751882516,1613
backspace,1739751883922,1655
8,1739751884241,1664
2,1739751884721,1679
3,1739751885086,1690
4,1739751885286,1696
space,1739751885889,1714
e,1739751886107,1720
s,1739751886424,1730
o,1739751886702,1738
e,1739751886884,1744
backspace,1739751887247,1755
backspace,1739751887425,1760
backspace,1739751887583,1765
x,1739751887863,1773
p,1739751888613,1796
e,1739751888767,1800
r,1739751888949,1806
i,1739751889751,1830
