Key,Time (ms),Frame
shift_l,1739753765532,114
i,1739753766075,130
n,1739753766278,136
space,1739753766581,145
2,1739753767194,163
0,1739753767767,181
2,1739753768135,192
5,1739753769112,221
comma,1739753770071,250
space,1739753770300,257
9,1739753771652,297
2,1739753772354,318
backspace,1739753772846,333
3,1739753773197,343
4,1739753774488,382
7,1739753774907,395
2,1739753775623,416
6,1739753777019,458
space,1739753777771,481
r,1739753778319,497
e,1739753778475,502
s,1739753778789,511
e,1739753779420,530
a,1739753780207,554
r,1739753780390,559
c,1739753780622,566
h,1739753780799,572
e,1739753781021,578
r,1739753781203,584
s,1739753781592,595
space,1739753781844,603
k,1739753782130,611
a,1739753782314,617
backspace,1739753782871,634
backspace,1739753783051,639
l,1739753783614,656
a,1739753784205,674
u,1739753784396,679
n,1739753785257,705
c,1739753786001,728
h,1739753786166,733
e,1739753786330,737
d,1739753786532,744
space,1739753786775,751
7,1739753787468,772
4,1739753788234,795
5,1739753788664,807
9,1739753789918,845
8,1739753791262,885
2,1739753791728,899
space,1739753792084,910
s,1739753792527,923
t,1739753792745,930
u,1739753792918,935
d,1739753793043,939
e,1739753793242,945
i,1739753793391,949
backspace,1739753793773,961
backspace,1739753793950,966
i,1739753794310,977
e,1739753794454,981
s,1739753794668,988
space,1739753794884,994
o,1739753795036,999
v,1739753795220,1004
e,1739753795457,1011
r,1739753795596,1015
space,1739753795865,1024
8,1739753797781,1081
0,1739753798733,1110
3,1739753799303,1127
2,1739753799519,1133
1,1739753800258,1155
5,1739753800756,1170
6,1739753801264,1185
space,1739753801640,1197
m,1739753801904,1205
o,1739753802072,1210
n,1739753802252,1215
t,1739753802424,1220
h,1739753802536,1224
s,1739753802824,1232
comma,1739753803568,1255
space,1739753803782,1261
c,1739753803973,1267
i,1739753804049,1269
n,1739753804241,1275
d,1739753804495,1282
backspace,1739753804883,1294
backspace,1739753805046,1299
backspace,1739753805211,1304
o,1739753805675,1318
n,1739753805880,1324
d,1739753806152,1332
u,1739753806378,1339
c,1739753806471,1342
t,1739753806690,1348
i,1739753806832,1353
n,1739753807034,1359
g,1739753807221,1364
space,1739753807462,1371
1,1739753807846,1383
7,1739753808247,1395
4,1739753809319,1427
2,1739753810435,1461
1,1739753810850,1473
3,1739753811333,1488
space,1739753811794,1501
e,1739753812014,1508
x,1739753812290,1516
p,1739753812849,1533
e,1739753813054,1539
r,1739753813196,1543
i,1739753814380,1579
m,1739753814601,1586
e,1739753814728,1589
n,1739753814855,1593
t,1739753814963,1596
s,1739753815198,1603
space,1739753815396,1609
d,1739753815553,1614
q,1739753815700,1619
i,1739753815921,1625
k,1739753816163,1632
backspace,1739753816474,1642
backspace,1739753816632,1647
backspace,1739753816791,1651
a,1739753817253,1665
i,1739753817387,1669
l,1739753817652,1677
y,1739753818239,1695
space,1739753818453,1701
a,1739753818633,1707
c,1739753818876,1714
c,1739753819056,1719
r,1739753819331,1727
backspace,1739753819742,1740
backspace,1739753819930,1745
backspace,1739753820070,1750
c,1739753820753,1770
r,1739753821008,1778
o,1739753821131,1781
s,1739753821270,1786
s,1739753821424,1790
space,1739753822127,1811
2,1739753822662,1827
backspace,1739753823380,1849
1,1739753823603,1856
9,1739753824739,1890
2,1739753825872,1924
6,1739753826968,1957
3,1739753827757,1980
4,1739753827946,1986
space,1739753828252,1995
k,1739753828607,2006
a,1739753828717,2009
b,1739753828926,2015
backspace,1739753829461,2031
backspace,1739753829637,2037
backspace,1739753829770,2041
l,1739753830228,2054
q,1739753830425,2060
b,1739753830608,2066
s,1739753830745,2070
s,1739753831083,2080
backspace,1739753831388,2089
