Key,Time (ms),Frame
shift_r,1739748968601,80
b,1739748969138,97
e,1739748969322,102
a,1739748969585,110
backspace,1739748970694,143
n,1739748971420,165
e,1739748971628,171
a,1739748971814,177
t,1739748971975,182
h,1739748972144,187
space,1739748972381,194
t,1739748972564,199
h,1739748972689,203
e,1739748972861,208
space,1739748972959,211
b,1739748973526,228
r,1739748973763,235
i,1739748973842,238
g,1739748974828,267
h,1739748974944,271
t,1739748975119,276
space,1739748975420,285
e,1739748975915,300
v,1739748977593,350
e,1739748977782,356
n,1739748977913,360
i,1739748978196,368
n,1739748978374,374
g,1739748978577,380
space,1739748978703,383
s,1739748978949,391
k,1739748979172,398
y,1739748979971,421
space,1739748980385,434
backspace,1739748980697,443
comma,1739748981071,454
space,1739748981324,462
5,1739748981656,472
space,1739748981959,481
y,1739748982309,492
o,1739748982564,499
u,1739748982780,506
n,1739748983049,514
d,1739748983387,524
space,1739748983670,532
e,1739748983820,537
x,1739748984104,545
backspace,1739748984468,556
backspace,1739748984659,562
backspace,1739748984836,567
backspace,1739748985026,573
g,1739748985500,587
space,1739748985778,596
e,1739748985925,600
x,1739748986218,609
p,1739748986542,619
l,1739748986965,631
o,1739748987195,638
r,1739748987484,647
e,1739748987976,662
r,1739748988227,669
s,1739748988650,682
space,1739748988890,689
g,1739748989114,696
a,1739748989292,701
t,1739748989465,706
h,1739748989721,714
e,1739748990835,747
r,1739748991133,756
e,1739748991309,762
d,1739748991541,769
space,1739748991705,774
t,1739748991883,779
o,1739748992016,783
space,1739748992205,789
c,1739748992447,796
o,1739748992613,801
u,1739748992820,807
n,1739748993024,813
t,1739748993449,826
space,1739748993720,834
t,1739748993884,839
h,1739748994079,845
space,1739748994403,854
backspace,1739748995113,876
e,1739748995416,885
space,1739748995592,890
s,1739748995892,899
t,1739748996140,907
a,1739748996366,913
r,1739748996572,920
s,1739748996872,929
space,1739748997176,938
backspace,1739748997425,945
comma,1739748997760,955
space,1739748997994,962
e,1739748998093,965
a,1739748998359,973
c,1739748999048,994
h,1739748999298,1001
space,1739748999509,1008
t,1739748999677,1013
a,1739748999876,1019
k,1739749000174,1028
i,1739749000387,1034
n,1739749000602,1040
g,1739749000807,1047
backspace,1739749001219,1059
g,1739749001902,1079
space,1739749002146,1087
t,1739749002338,1093
u,1739749002449,1096
r,1739749002639,1102
m,1739749003009,1113
s,1739749003349,1123
space,1739749003571,1129
backspace,1739749003871,1138
backspace,1739749004052,1144
backspace,1739749004201,1148
n,1739749004933,1170
s,1739749005107,1176
space,1739749005312,1182
n,1739749005499,1187
a,1739749005604,1190
m,1739749005813,1197
u,1739749005978,1202
n,1739749006170,1207
g,1739749006452,1216
space,1739749006512,1218
backspace,1739749006863,1228
backspace,1739749007012,1233
backspace,1739749007177,1238
backspace,1739749007391,1244
i,1739749008081,1265
n,1739749008303,1271
g,1739749008543,1279
space,1739749008671,1282
c,1739749008912,1290
i,1739749009115,1296
s,1739749009417,1305
backspace,1739749009908,1320
backspace,1739749010013,1323
backspace,1739749010250,1330
c,1739749010937,1350
o,1739749011146,1357
n,1739749011350,1363
s,1739749011459,1366
t,1739749011666,1372
e,1739749011927,1380
k,1739749012268,1390
k,1739749012434,1395
backspace,1739749013000,1412
backspace,1739749013177,1418
l,1739749014162,1447
l,1739749014346,1453
a,1739749014613,1461
t,1739749014789,1466
i,1739749014910,1470
o,1739749015174,1478
n,1739749015241,1480
s,1739749015746,1495
space,1739749015961,1501
f,1739749016175,1508
r,1739749016359,1513
o,1739749016486,1517
m,1739749016683,1523
space,1739749016990,1532
shift_r,1739749017514,1548
a,1739749017947,1561
space,1739749018231,1569
t,1739749018794,1586
o,1739749018974,1592
space,1739749019280,1601
shift_r,1739749019755,1615
z,1739749020045,1624
period,1739749020780,1646
space,1739749021010,1653
shift_r,1739749021455,1666
t,1739749021677,1673
h,1739749021904,1679
e,1739749022063,1684
space,1739749022183,1688
q,1739749022887,1709
u,1739749023016,1713
i,1739749023195,1718
c,1739749023360,1723
k,1739749023472,1727
space,1739749023875,1739
b,1739749024175,1748
r,1739749024407,1755
o,1739749024608,1761
w,1739749024807,1767
n,1739749025101,1775
space,1739749025392,1784
f,1739749025493,1787
o,1739749025654,1792
x,1739749025881,1799
space,1739749026240,1810
l,1739749026521,1818
a,1739749026690,1823
backspace,1739749027238,1840
e,1739749027649,1852
a,1739749027847,1858
p,1739749028129,1866
t,1739749028377,1874
space,1739749028690,1883
g,1739749029131,1896
r,1739749029326,1902
q,1739749029499,1907
c,1739749029757,1915
e,1739749030018,1923
f,1739749030265,1930
u,1739749030614,1941
backspace,1739749031003,1952
backspace,1739749031182,1958
backspace,1739749031342,1963
backspace,1739749031501,1967
backspace,1739749032046,1984
a,1739749032532,1998
c,1739749032867,2008
e,1739749033096,2015
f,1739749033365,2023
u,1739749033553,2029
l,1739749033800,2036
l,1739749033948,2041
y,1739749034381,2054
space,1739749034641,2062
o,1739749034768,2065
v,1739749034970,2071
e,1739749035221,2079
r,1739749035469,2086
space,1739749035717,2094
7,1739749036181,2108
space,1739749036423,2115
s,1739749036801,2126
l,1739749037470,2146
e,1739749038099,2165
e,1739749038236,2169
p,1739749038581,2180
y,1739749039286,2201
space,1739749039493,2207
o,1739749039891,2219
g,1739749040042,2224
s,1739749040311,2232
backspace,1739749040749,2245
backspace,1739749040914,2250
backspace,1739749041088,2255
d,1739749041696,2273
o,1739749041986,2282
g,1739749042201,2288
s,1739749042465,2296
comma,1739749043257,2320
space,1739749043469,2326
w,1739749043580,2330
h,1739749043823,2337
i,1739749043986,2342
l,1739749044289,2351
e,1739749044474,2357
space,1739749044754,2365
3,1739749045322,2382
space,1739749045562,2389
c,1739749045982,2402
h,1739749046209,2409
i,1739749046421,2415
r,1739749046646,2422
p,1739749048130,2466
i,1739749048405,2475
n,1739749048612,2481
g,1739749048837,2487
space,1739749049116,2496
c,1739749049406,2505
r,1739749049735,2514
i,1739749049921,2520
c,1739749050073,2525
k,1739749050254,2530
