Key,Time (ms),Frame
shift_l,1739763001209,37
i,1739763001577,48
n,1739763001818,55
space,1739763002061,63
2,1739763002403,73
0,1739763002921,89
2,1739763003131,95
4,1739763003436,104
comma,1739763004053,123
space,1739763004365,132
8,1739763004673,141
6,1739763006285,189
5,1739763007078,213
4,1739763007264,219
3,1739763007718,232
2,1739763008073,243
space,1739763008381,252
r,1739763009008,271
e,1739763009304,280
s,1739763009709,292
e,1739763009931,299
a,1739763010614,319
r,1739763011568,348
c,1739763011919,359
h,1739763013126,395
e,1739763013307,400
r,1739763013493,406
s,1739763013750,413
space,1739763013927,419
c,1739763014163,426
i,1739763014356,432
backspace,1739763014938,449
o,1739763015576,468
l,1739763015782,474
l,1739763015948,479
a,1739763016122,485
b,1739763016322,491
o,1739763017385,522
r,1739763017597,529
a,1739763017794,535
t,1739763017994,541
e,1739763018192,547
d,1739763018412,553
space,1739763018711,562
o,1739763018903,568
n,1739763019065,573
space,1739763019346,581
6,1739763020270,609
2,1739763020716,622
3,1739763021071,633
4,1739763021967,660
8,1739763022662,681
7,1739763023041,692
space,1739763023568,708
o,1739763024045,722
r,1739763024256,729
o,1739763024421,734
backspace,1739763024791,745
backspace,1739763024985,750
backspace,1739763025749,773
p,1739763026183,786
r,1739763026383,792
o,1739763026524,797
j,1739763027000,811
e,1739763027100,814
c,1739763027405,823
t,1739763027636,830
space,1739763027898,838
backspace,1739763028317,850
s,1739763028543,857
space,1739763028730,863
o,1739763028994,871
r,1739763029106,874
backspace,1739763029684,891
backspace,1739763029838,896
backspace,1739763029969,900
space,1739763030416,913
f,1739763030778,924
o,1739763030905,928
r,1739763031186,937
space,1739763031544,947
7,1739763032046,962
8,1739763032258,969
9,1739763034752,1044
0,1739763035920,1079
1,1739763036204,1087
2,1739763036423,1094
3,1739763036659,1101
space,1739763037200,1117
m,1739763037487,1126
o,1739763037722,1133
n,1739763037981,1140
t,1739763038164,1146
h,1739763038309,1150
s,1739763038620,1160
comma,1739763039110,1174
space,1739763039356,1182
c,1739763039615,1189
i,1739763040271,1209
n,1739763040482,1215
d,1739763040695,1222
u,1739763040866,1227
backspace,1739763041187,1237
backspace,1739763041335,1241
backspace,1739763041513,1246
backspace,1739763042333,1271
o,1739763042687,1282
n,1739763042992,1291
d,1739763043320,1301
u,1739763043562,1308
c,1739763043677,1311
t,1739763043858,1317
i,1739763044006,1321
n,1739763044207,1327
g,1739763044398,1333
space,1739763044613,1339
2,1739763045041,1352
1,1739763045359,1362
3,1739763046174,1386
4,1739763046477,1395
5,1739763046706,1402
6,1739763047461,1425
space,1739763047805,1435
t,1739763048151,1445
e,1739763048381,1452
s,1739763048615,1459
t,1739763048831,1466
s,1739763049142,1475
space,1739763049385,1482
d,1739763049559,1488
a,1739763049726,1493
i,1739763049980,1500
l,1739763050480,1515
y,1739763050712,1522
space,1739763050933,1529
a,1739763051175,1536
c,1739763051474,1545
r,1739763052154,1566
o,1739763052391,1573
s,1739763052515,1576
s,1739763052699,1582
space,1739763053043,1592
1,1739763054703,1642
8,1739763055488,1666
2,1739763056346,1691
2,1739763057101,1714
2,1739763057290,1720
backspace,1739763058080,1743
3,1739763058626,1760
3,1739763058793,1765
space,1739763059287,1780
l,1739763059769,1794
a,1739763059907,1798
b,1739763060186,1807
o,1739763060986,1831
r,1739763061304,1840
q,1739763061484,1845
t,1739763061693,1852
o,1739763061948,1859
backspace,1739763062254,1869
backspace,1739763062391,1873
backspace,1739763062559,1878
a,1739763063080,1893
t,1739763063279,1899
o,1739763063448,1904
r,1739763063597,1909
i,1739763064130,1925
e,1739763064307,1930
s,1739763064549,1937
space,1739763064782,1944
w,1739763064933,1949
i,1739763065098,1954
t,1739763065267,1959
h,1739763065450,1964
space,1739763065686,1972
6,1739763066885,2007
0,1739763067302,2020
0,1739763067477,2025
0,1739763068232,2048
space,1739763068597,2059
c,1739763068788,2065
o,1739763069321,2081
m,1739763069729,2093
o,1739763069932,2099
u,1739763070142,2105
backspace,1739763070641,2120
backspace,1739763070805,2125
p,1739763071322,2141
u,1739763071885,2157
t,1739763072145,2165
e,1739763072413,2173
r,1739763072570,2178
s,1739763073166,2196
space,1739763073392,2203
q,1739763073522,2207
n,1739763073762,2214
d,1739763073872,2217
space,1739763074074,2223
backspace,1739763074342,2231
backspace,1739763074512,2236
backspace,1739763074671,2241
backspace,1739763074810,2245
n,1739763075612,2269
d,1739763075817,2275
backspace,1739763076340,2291
backspace,1739763076514,2296
a,1739763077656,2331
n,1739763078057,2343
d,1739763078231,2348
space,1739763078443,2354
3,1739763078968,2370
5,1739763079573,2388
0,1739763080383,2412
space,1739763080667,2421
m,1739763081074,2433
a,1739763081406,2443
c,1739763081624,2450
h,1739763081766,2454
i,1739763081932,2459
n,1739763082109,2464
e,1739763082246,2468
s,1739763082504,2476
comma,1739763082881,2487
space,1739763083306,2500
e,1739763083806,2515
a,1739763083984,2520
c,1739763084864,2547
h,1739763085057,2553
space,1739763085263,2559
o,1739763085436,2564
r,1739763085631,2570
i,1739763085828,2576
backspace,1739763086200,2587
backspace,1739763086384,2592
backspace,1739763086496,2596
p,1739763086873,2607
r,1739763087151,2615
o,1739763087871,2637
c,1739763088136,2645
e,1739763088405,2653
s,1739763088615,2659
s,1739763088794,2665
i,1739763089248,2678
n,1739763089468,2685
g,1739763089651,2690
space,1739763089925,2699
8,1739763090559,2718
9,1739763090869,2727
1,1739763091656,2751
2,1739763091927,2759
3,1739763092277,2769
4,1739763092521,2777
space,1739763092859,2787
d,1739763093442,2804
a,1739763093679,2811
t,1739763093891,2818
a,1739763094123,2825
s,1739763094356,2832
e,1739763094652,2841
t,1739763094801,2845
s,1739763095122,2855
period,1739763096021,2882
space,1739763096224,2888
o,1739763096460,2895
backspace,1739763097101,2914
shift_l,1739763097629,2930
o,1739763097953,2940
v,1739763098178,2946
e,1739763098464,2955
r,1739763098833,2966
space,1739763099119,2975
7,1739763099958,3000
3,1739763100340,3011
2,1739763100902,3028
1,1739763101181,3036
3,1739763102236,3068
0,1739763102939,3089
space,1739763103177,3096
p,1739763103806,3115
r,1739763104333,3131
o,1739763104622,3140
t,1739763104919,3149
o,1739763105147,3155
t,1739763105622,3170
y,1739763105795,3175
p,1739763106202,3187
e,1739763106453,3195
s,1739763106669,3201
space,1739763106904,3208
w,1739763107126,3215
e,1739763107371,3222
r,1739763107593,3229
e,1739763107850,3236
space,1739763108276,3249
d,1739763108505,3256
e,1739763108696,3262
v,1739763108905,3268
e,1739763109108,3274
l,1739763109536,3287
o,1739763110324,3311
p,1739763110534,3317
e,1739763110714,3322
d,1739763110934,3329
comma,1739763111646,3350
space,1739763111891,3358
5,1739763112249,3368
2,1739763112513,3376
1,1739763113277,3399
backspace,1739763113986,3421
3,1739763114424,3434
1,1739763114693,3442
1,1739763114853,3447
0,1739763116084,3483
space,1739763116379,3492
e,1739763116618,3499
r,1739763117061,3513
r,1739763117231,3518
o,1739763117409,3523
r,1739763117539,3527
s,1739763117923,3539
space,1739763118174,3546
w,1739763118321,3551
e,1739763118509,3556
r,1739763118686,3562
e,1739763118839,3566
space,1739763119508,3586
c,1739763119797,3595
i,1739763120156,3606
r,1739763120339,3611
backspace,1739763120932,3629
backspace,1739763121106,3634
o,1739763121533,3647
r,1739763121886,3658
r,1739763122642,3680
e,1739763122981,3690
c,1739763123272,3699
t,1739763123511,3706
e,1739763123710,3712
d,1739763123933,3719
space,1739763124125,3725
backspace,1739763124830,3746
comma,1739763125254,3759
space,1739763125461,3765
a,1739763125595,3769
n,1739763125829,3776
d,1739763126050,3782
space,1739763126267,3789
1,1739763126570,3798
4,1739763126881,3807
5,1739763127121,3815
space,1739763127440,3824
e,1739763127654,3831
q,1739763127885,3837
u,1739763128078,3843
t,1739763128510,3856
i,1739763128701,3862
i,1739763128906,3868
n,1739763128989,3871
backspace,1739763129291,3880
backspace,1739763129439,3884
backspace,1739763129611,3889
backspace,1739763129772,3894
a,1739763130228,3908
t,1739763130382,3912
i,1739763130553,3918
o,1739763130741,3923
n,1739763130799,3925
s,1739763131077,3933
space,1739763131304,3940
w,1739763131484,3945
e,1739763131679,3951
r,1739763131821,3956
e,1739763132035,3962
space,1739763132352,3972
w,1739763132684,3981
o,1739763132874,3987
l,1739763133049,3992
f,1739763133163,3996
backspace,1739763133610,4009
backspace,1739763133780,4014
backspace,1739763133933,4019
backspace,1739763134108,4024
s,1739763134524,4037
o,1739763134678,4041
l,1739763134897,4048
v,1739763135133,4055
e,1739763135327,4061
d,1739763135543,4067
period,1739763136134,4085
space,1739763136357,4092
shift_r,1739763137158,4116
b,1739763137554,4128
y,1739763137838,4136
space,1739763138045,4142
d,1739763138180,4146
a,1739763138350,4151
y,1739763138772,4164
space,1739763139216,4177
5,1739763139541,4187
backspace,1739763139960,4200
4,1739763140181,4206
1,1739763140329,4211
0,1739763141271,4239
0,1739763141441,4244
0,1739763141591,4249
comma,1739763142262,4269
space,1739763142429,4274
t,1739763142569,4278
h,1739763142747,4283
e,1739763142886,4288
y,1739763143073,4293
space,1739763143315,4300
e,1739763143518,4306
l,1739763143691,4312
e,1739763143796,4315
i,1739763143930,4319
backspace,1739763144449,4334
backspace,1739763144623,4340
i,1739763144893,4348
m,1739763145142,4355
i,1739763145330,4361
n,1739763146074,4383
q,1739763146210,4387
t,1739763146399,4393
e,1739763146587,4399
d,1739763146788,4405
backspace,1739763147198,4417
backspace,1739763147364,4422
backspace,1739763147529,4427
backspace,1739763147690,4432
a,1739763148030,4442
t,1739763148231,4448
e,1739763148442,4454
e,1739763148654,4461
space,1739763149010,4471
1,1739763149308,4480
2,1739763149590,4489
backspace,1739763149964,4500
backspace,1739763150124,4505
backspace,1739763150274,4509
backspace,1739763150427,4514
d,1739763151014,4531
space,1739763151305,4540
1,1739763151604,4549
2,1739763151880,4557
space,1739763152093,4564
c,1739763152393,4573
r,1739763152599,4579
i,1739763152764,4584
t,1739763153048,4592
i,1739763153166,4596
c,1739763153374,4602
a,1739763153578,4608
o,1739763153804,4615
space,1739763154083,4623
c,1739763154276,4629
backspace,1739763154624,4640
backspace,1739763154779,4644
backspace,1739763154933,4649
l,1739763155397,4663
space,1739763155689,4672
c,1739763155882,4677
a,1739763156108,4684
h,1739763156254,4689
backspace,1739763157003,4711
backspace,1739763157183,4716
h,1739763157550,4727
a,1739763157725,4733
l,1739763158026,4742
l,1739763158183,4746
e,1739763158849,4766
n,1739763159036,4772
g,1739763159171,4776
e,1739763159330,4781
s,1739763159581,4788
comma,1739763159971,4800
space,1739763160134,4805
c,1739763160314,4810
a,1739763160427,4814
backspace,1739763161031,4832
backspace,1739763161174,4836
s,1739763161545,4847
c,1739763161805,4855
a,1739763161988,4861
l,1739763162230,4868
