Key,Time (ms),Frame
shift_r,1739751657934,65
g,1739751658407,79
o,1739751658948,96
o,1739751659126,101
d,1739751659389,109
space,1739751659636,116
a,1739751659925,125
f,1739751660218,134
g,1739751660497,142
backspace,1739751661455,171
backspace,1739751661632,176
f,1739751662436,200
t,1739751662754,210
e,1739751663913,245
r,1739751664153,252
n,1739751665109,280
o,1739751665326,287
o,1739751665518,293
n,1739751665713,299
comma,1739751666316,317
space,1739751666637,326
shift_r,1739751667475,351
t,1739751667949,366
h,1739751668177,373
e,1739751668472,381
space,1739751668636,386
shift_r,1739751669581,415
b,1739751669989,427
o,1739751670471,441
a,1739751670689,448
r,1739751670856,453
d,1739751671141,461
space,1739751671514,473
i,1739751671840,482
f,1739751672118,491
space,1739751672350,498
backspace,1739751672664,507
backspace,1739751672813,512
backspace,1739751672950,516
o,1739751673870,543
f,1739751674232,554
space,1739751674466,561
shift_r,1739751675157,582
d,1739751675537,593
i,1739751676490,622
r,1739751676636,626
e,1739751676866,633
c,1739751677125,641
t,1739751677330,647
o,1739751677482,652
r,1739751677635,656
s,1739751677997,667
space,1739751678267,675
m,1739751678595,685
e,1739751678774,690
e,1739751679015,698
t,1739751679319,707
i,1739751679561,714
n,1739751679819,722
g,1739751680002,727
s,1739751680254,735
space,1739751680435,740
h,1739751680843,752
q,1739751681022,758
v,1739751681212,764
e,1739751681507,772
space,1739751681625,776
backspace,1739751681974,786
backspace,1739751682124,791
backspace,1739751682308,796
backspace,1739751682642,806
a,1739751683228,824
v,1739751683465,831
e,1739751683690,838
space,1739751683815,842
b,1739751684115,851
e,1739751684326,857
e,1739751684490,862
n,1739751684957,876
space,1739751685155,882
s,1739751685363,888
c,1739751686110,911
h,1739751686289,916
e,1739751686498,922
d,1739751687743,959
u,1739751687893,964
k,1739751688154,972
e,1739751688330,977
d,1739751688546,984
backspace,1739751688911,995
backspace,1739751689068,999
backspace,1739751689246,1005
l,1739751689853,1023
e,1739751690062,1029
d,1739751690308,1036
space,1739751690575,1044
a,1739751690891,1054
s,1739751691093,1060
space,1739751691288,1066
f,1739751691540,1073
o,1739751691805,1081
l,1739751692042,1088
l,1739751692206,1093
o,1739751692432,1100
w,1739751692591,1105
s,1739751692856,1113
comma,1739751693432,1130
space,1739751693688,1138
shift_l,1739751694483,1162
j,1739751694962,1176
a,1739751695192,1183
m,1739751695488,1192
backspace,1739751696231,1214
n,1739751696977,1237
y,1739751697235,1244
backspace,1739751697825,1262
u,1739751698070,1269
a,1739751698248,1275
r,1739751698405,1279
y,1739751698550,1284
comma,1739751699138,1301
space,1739751699366,1308
o,1739751699554,1314
backspace,1739751700186,1333
p,1739751700687,1348
r,1739751701013,1358
e,1739751701163,1362
v,1739751701841,1382
i,1739751702431,1400
o,1739751702612,1406
u,1739751702773,1410
s,1739751702953,1416
l,1739751703181,1423
y,1739751703397,1429
space,1739751703721,1439
n,1739751704337,1457
backspace,1739751704944,1476
c,1739751705395,1489
o,1739751705522,1493
n,1739751705711,1499
d,1739751705922,1505
backspace,1739751706464,1521
f,1739751706983,1537
i,1739751707217,1544
r,1739751707383,1549
e,1739751707546,1554
d,1739751707763,1560
backspace,1739751708126,1571
backspace,1739751708281,1576
comma,1739751708622,1586
backspace,1739751709193,1603
m,1739751709569,1614
e,1739751709737,1619
d,1739751709974,1626
comma,1739751710540,1643
space,1739751710870,1653
m,1739751711102,1660
a,1739751711274,1665
backspace,1739751711625,1676
backspace,1739751711787,1681
shift_l,1739751712459,1701
m,1739751712987,1717
a,1739751713178,1723
y,1739751713364,1728
comma,1739751713915,1745
space,1739751714172,1752
shift_l,1739751714518,1763
j,1739751714772,1770
u,1739751714980,1777
l,1739751715273,1785
y,1739751715519,1793
comma,1739751716277,1816
space,1739751716514,1823
a,1739751716651,1827
n,1739751716850,1833
d,1739751717091,1840
space,1739751717294,1846
shift_l,1739751717877,1864
o,1739751719382,1909
c,1739751719793,1921
t,1739751720016,1928
o,1739751720109,1930
b,1739751720339,1937
e,1739751720612,1946
r,1739751720746,1950
period,1739751721623,1976
space,1739751721910,1985
shift_r,1739751722367,1998
e,1739751724060,2049
a,1739751724904,2074
c,1739751725110,2081
h,1739751725317,2087
space,1739751725566,2094
m,1739751726035,2108
e,1739751726162,2112
e,1739751726431,2120
t,1739751726589,2125
i,1739751726708,2128
n,1739751726902,2134
g,1739751727165,2142
space,1739751727282,2146
w,1739751727501,2152
i,1739751727812,2162
k,1739751728087,2170
k,1739751728254,2175
space,1739751728454,2181
backspace,1739751728850,2193
backspace,1739751729025,2198
backspace,1739751729148,2202
l,1739751729734,2219
l,1739751729906,2224
space,1739751730149,2232
t,1739751730297,2236
q,1739751730505,2242
k,1739751730727,2249
e,1739751730933,2255
backspace,1739751731215,2264
backspace,1739751731367,2268
backspace,1739751731518,2273
a,1739751732028,2288
k,1739751732248,2295
e,1739751732446,2301
space,1739751732768,2310
p,1739751733502,2332
l,1739751733920,2345
a,1739751734162,2352
c,1739751734834,2372
e,1739751735079,2380
space,1739751735280,2386
f,1739751735445,2391
r,1739751735628,2396
o,1739751735774,2400
m,1739751735971,2406
space,1739751736319,2417
9,1739751738866,2493
period,1739751739677,2518
0,1739751740592,2545
0,1739751740768,2550
space,1739751741011,2558
shift_r,1739751741728,2579
a,1739751742202,2593
shift_r,1739751742979,2617
shift_l,1739751743812,2642
shift_l,1739751744499,2662
m,1739751744941,2675
space,1739751745295,2686
t,1739751745655,2697
i,1739751745751,2700
space,1739751746176,2712
backspace,1739751746562,2724
backspace,1739751746739,2729
o,1739751747427,2750
space,1739751747761,2760
n,1739751748213,2774
i,1739751748422,2780
i,1739751748602,2785
n,1739751748873,2793
backspace,1739751749264,2805
backspace,1739751749457,2811
backspace,1739751749595,2815
o,1739751750263,2835
o,1739751750450,2841
n,1739751753596,2935
period,1739751754004,2947
space,1739751754553,2964
shift_r,1739751754951,2976
f,1739751755522,2993
u,1739751755736,2999
r,1739751755926,3005
t,1739751756216,3014
h,1739751756366,3018
e,1739751756597,3025
r,1739751756703,3028
space,1739751757024,3038
l,1739751757258,3045
o,1739751757451,3051
g,1739751758065,3069
i,1739751758255,3075
s,1739751758365,3078
t,1739751758567,3084
i,1739751759396,3109
c,1739751760285,3136
a,1739751760504,3142
l,1739751760739,3149
space,1739751760964,3156
d,1739751761085,3160
e,1739751761289,3166
t,1739751761478,3172
a,1739751761680,3178
i,1739751761929,3185
l,1739751762202,3193
s,1739751762486,3202
space,1739751762742,3209
w,1739751762864,3213
i,1739751763064,3219
l,1739751763302,3226
l,1739751763456,3231
space,1739751763816,3242
b,1739751764532,3263
e,1739751764792,3271
space,1739751764989,3277
a,1739751765227,3284
n,1739751765594,3295
n,1739751765779,3301
o,1739751766033,3308
u,1739751766210,3314
n,1739751766454,3321
c,1739751766807,3331
e,1739751767069,3339
d,1739751767537,3353
space,1739751767842,3362
space,1739751768130,3371
backspace,1739751768876,3393
c,1739751769321,3407
l,1739751769461,3411
o,1739751769656,3417
s,1739751769817,3422
e,1739751770098,3430
r,1739751770329,3437
space,1739751770693,3448
t,1739751771038,3458
o,1739751771252,3465
space,1739751771454,3471
e,1739751771631,3476
a,1739751771828,3482
c,1739751772019,3488
h,1739751772265,3495
space,1739751772449,3501
m,1739751772646,3507
e,1739751772807,3511
e,1739751773049,3519
t,1739751773365,3528
u,1739751773551,3534
n,1739751773769,3540
g,1739751773953,3546
space,1739751774053,3549
backspace,1739751774649,3567
backspace,1739751774818,3572
