Key,Time (ms),Frame
shift_r,1739761401188,30
t,1739761401557,41
h,1739761401705,45
e,1739761401866,50
space,1739761402041,55
p,1739761402602,72
u,1739761402836,79
backspace,1739761403287,93
l,1739761403913,112
y,1739761404132,118
backspace,1739761404988,144
a,1739761405429,157
y,1739761405604,162
f,1739761405987,174
u,1739761406251,182
l,1739761406520,190
space,1739761406843,199
f,1739761407028,205
o,1739761407165,209
x,1739761407337,214
space,1739761407588,222
z,1739761408277,243
i,1739761408810,258
g,1739761409032,265
z,1739761409376,275
a,1739761409766,287
g,1739761410205,300
g,1739761410379,306
e,1739761410573,311
d,1739761410766,317
space,1739761411029,325
a,1739761411295,333
c,1739761411532,340
r,1739761411869,350
o,1739761412279,363
s,1739761412496,369
s,1739761412622,373
s,1739761412796,378
backspace,1739761413278,393
space,1739761413739,406
3,1739761414066,416
1,1739761414394,426
space,1739761414692,435
d,1739761414969,443
u,1739761415383,456
s,1739761415525,460
t,1739761415673,464
y,1739761416004,474
space,1739761416250,482
t,1739761416508,489
r,1739761416711,496
a,1739761417043,505
i,1739761417224,511
l,1739761417476,518
s,1739761417667,524
comma,1739761418471,548
space,1739761418675,554
j,1739761418954,563
u,1739761419151,569
m,1739761419373,575
p,1739761419611,583
i,1739761419803,588
n,1739761420004,594
g,1739761420246,602
space,1739761420490,609
i,1739761420808,618
v,1739761421023,625
e,1739761421261,632
backspace,1739761421543,640
backspace,1739761421710,645
backspace,1739761421830,649
o,1739761422171,659
v,1739761422343,664
space,1739761423041,685
backspace,1739761423692,705
e,1739761424086,717
r,1739761424224,721
space,1739761424491,729
2,1739761424785,738
5,1739761425058,746
space,1739761425347,755
s,1739761425582,762
backspace,1739761425889,771
backspace,1739761426043,775
backspace,1739761426497,789
4,1739761426790,798
space,1739761426979,804
s,1739761427244,812
l,1739761427433,817
o,1739761427632,823
w,1739761427714,826
space,1739761428524,850
m,1739761428759,857
o,1739761428985,864
v,1739761429239,871
i,1739761429422,877
n,1739761429609,882
g,1739761429811,889
space,1739761430027,895
d,1739761430250,902
o,1739761430402,906
g,1739761430514,910
s,1739761430745,917
space,1739761430976,923
a,1739761431177,930
n,1739761431343,934
d,1739761431508,939
space,1739761431663,944
v,1739761431893,951
e,1739761432011,955
x,1739761432270,962
u,1739761432495,969
n,1739761432660,974
g,1739761432845,980
backspace,1739761433263,992
backspace,1739761433430,997
backspace,1739761433592,1002
u,1739761433897,1011
n,1739761434088,1017
g,1739761434221,1021
space,1739761434464,1028
backspace,1739761434737,1036
backspace,1739761434891,1041
backspace,1739761435048,1046
backspace,1739761435709,1065
i,1739761435937,1072
n,1739761436139,1078
g,1739761436342,1084
space,1739761436522,1090
4,1739761436873,1100
2,1739761437307,1113
space,1739761437549,1121
s,1739761438001,1134
q,1739761438461,1148
u,1739761439066,1166
i,1739761439326,1174
r,1739761439797,1188
r,1739761439973,1193
l,1739761440264,1202
e,1739761440435,1207
s,1739761440685,1215
backspace,1739761441010,1224
backspace,1739761441157,1229
backspace,1739761441314,1234
e,1739761441786,1248
l,1739761441919,1252
s,1739761442117,1258
space,1739761442327,1264
w,1739761442440,1267
i,1739761442632,1273
t,1739761442780,1278
h,1739761442906,1281
space,1739761443157,1289
i,1739761443303,1293
t,1739761443565,1301
s,1739761443854,1310
space,1739761444054,1316
q,1739761444312,1324
u,1739761444463,1328
i,1739761444663,1334
c,1739761444894,1341
k,1739761445126,1348
space,1739761445378,1356
m,1739761445737,1366
o,1739761445897,1371
v,1739761446042,1375
e,1739761446257,1382
m,1739761446436,1387
e,1739761446555,1391
n,1739761446726,1396
t,1739761446893,1401
s,1739761447130,1408
space,1739761447417,1417
comma,1739761447687,1425
backspace,1739761448078,1437
backspace,1739761448256,1442
comma,1739761448778,1458
space,1739761449022,1465
w,1739761449107,1467
h,1739761449265,1472
i,1739761449437,1477
l,1739761449637,1483
e,1739761449824,1489
space,1739761450134,1498
1,1739761450370,1505
7,1739761450981,1524
space,1739761451315,1534
b,1739761451586,1542
r,1739761451812,1549
i,1739761451981,1554
d,1739761452109,1557
g,1739761452371,1565
backspace,1739761452601,1572
backspace,1739761452764,1577
backspace,1739761452918,1582
backspace,1739761453069,1586
i,1739761453445,1598
r,1739761453616,1603
d,1739761453873,1610
s,1739761454198,1620
space,1739761454487,1629
f,1739761454663,1634
l,1739761454824,1639
o,1739761455007,1644
w,1739761455214,1651
backspace,1739761455596,1662
backspace,1739761455759,1667
e,1739761456229,1681
w,1739761456369,1685
space,1739761456657,1694
i,1739761456793,1698
n,1739761457005,1704
space,1739761457228,1711
w,1739761457568,1721
i,1739761457697,1725
d,1739761457864,1730
e,1739761458106,1737
space,1739761458439,1747
c,1739761458725,1756
i,1739761458877,1761
