Key,Time (ms),Frame
shift_r,1739759772899,29
d,1739759773316,41
e,1739759773544,48
a,1739759773737,54
r,1739759773923,60
space,1739759774212,68
shift_r,1739759774684,82
d,1739759774985,91
r,1739759775182,97
period,1739759775515,107
space,1739759775799,116
shift_l,1739759776344,132
l,1739759776760,145
a,1739759776929,150
y,1739759777157,157
space,1739759777373,163
backspace,1739759777767,175
comma,1739759778071,184
space,1739759778326,192
shift_l,1739759778609,200
i,1739759778805,206
space,1739759779384,223
a,1739759779542,228
m,1739759779819,236
space,1739759780043,243
p,1739759780141,246
l,1739759780398,254
e,1739759781068,274
a,1739759781323,282
s,1739759781490,287
e,1739759781736,294
space,1739759781907,299
backspace,1739759782412,314
d,1739759782654,322
space,1739759782901,329
t,1739759783068,334
o,1739759783180,337
space,1739759783404,344
i,1739759783535,348
n,1739759783702,353
v,1739759783880,358
e,1739759784034,363
i,1739759784223,369
t,1739759784388,374
backspace,1739759784639,381
backspace,1739759784804,386
backspace,1739759784983,391
i,1739759785397,404
t,1739759785557,409
space,1739759785888,419
y,1739759786074,424
o,1739759786244,429
u,1739759786334,432
backspace,1739759786725,444
backspace,1739759786884,448
backspace,1739759787036,453
backspace,1739759787191,458
e,1739759787525,468
space,1739759787900,479
y,1739759788279,490
o,1739759788476,496
u,1739759788603,500
space,1739759788840,507
t,1739759789022,513
o,1739759789132,516
space,1739759789460,526
j,1739759789865,538
o,1739759790074,544
h,1739759790290,551
backspace,1739759790747,564
backspace,1739759791410,584
o,1739759792899,629
i,1739759793077,634
m,1739759793484,646
backspace,1739759794202,668
n,1739759794425,675
space,1739759794621,681
m,1739759794731,684
y,1739759794978,691
space,1739759795190,698
shift_r,1739759795901,719
c,1739759796236,729
shift_r,1739759796546,738
e,1739759796879,748
shift_r,1739759797206,758
r,1739759797720,773
shift_r,1739759798037,783
a,1739759798474,796
space,1739759798925,810
c,1739759799181,817
o,1739759799363,823
o,1739759799550,828
l,1739759799700,833
backspace,1739759800294,851
backspace,1739759800473,856
l,1739759800980,871
l,1739759801161,877
e,1739759801409,884
g,1739759801606,890
backspace,1739759802327,912
a,1739759802485,916
g,1739759802624,921
u,1739759802736,924
e,1739759802905,929
s,1739759803126,936
space,1739759803527,948
a,1739759803694,953
n,1739759803914,959
d,1739759804020,962
space,1739759804159,967
m,1739759804915,989
e,1739759805058,994
space,1739759805194,998
a,1739759805360,1003
t,1739759805556,1009
space,1739759805788,1016
y,1739759805995,1022
o,1739759806202,1028
backspace,1739759806695,1043
backspace,1739759806854,1048
o,1739759807396,1064
u,1739759807559,1069
r,1739759807844,1077
space,1739759807965,1081
a,1739759808164,1087
n,1739759808328,1092
n,1739759808471,1096
u,1739759808707,1103
a,1739759809034,1113
l,1739759809219,1118
space,1739759809641,1131
e,1739759809792,1136
x,1739759810038,1143
e,1739759810251,1149
c,1739759810746,1164
u,1739759810974,1171
t,1739759811151,1176
i,1739759811355,1183
v,1739759811419,1184
e,1739759811629,1191
space,1739759811899,1199
c,1739759812160,1207
o,1739759812244,1209
n,1739759812441,1215
f,1739759812624,1221
e,1739759812898,1229
r,1739759813060,1234
e,1739759813797,1256
n,1739759813946,1260
c,1739759814109,1265
e,1739759814317,1271
space,1739759814518,1277
backspace,1739759814837,1287
comma,1739759815118,1295
space,1739759815350,1302
s,1739759815518,1307
backspace,1739759815854,1318
shift_r,1739759816483,1336
w,1739759816751,1344
h,1739759817071,1354
o,1739759817251,1359
t,1739759817443,1365
