Key,Time (ms),Frame
shift_r,1739757809742,33
t,1739757810273,49
h,1739757810442,54
e,1739757810669,61
space,1739757810844,66
q,1739757811128,74
u,1739757811331,81
i,1739757811755,93
c,1739757811905,98
k,1739757812174,106
space,1739757812425,113
f,1739757812639,120
o,1739757812798,125
x,1739757812954,129
space,1739757813183,136
s,1739757813486,145
p,1739757814055,162
r,1739757814359,171
i,1739757814505,176
n,1739757814692,181
t,1739757814826,185
e,1739757815052,192
d,1739757815275,199
space,1739757815508,206
a,1739757815736,213
c,1739757816045,222
r,1739757816335,231
e,1739757816516,236
backspace,1739757817213,257
o,1739757817490,265
o,1739757817670,271
backspace,1739757818139,285
s,1739757818550,297
s,1739757818773,304
space,1739757819224,317
5,1739757819952,339
3,1739757820219,347
space,1739757820472,355
n,1739757820940,369
a,1739757821108,374
r,1739757821321,380
r,1739757821499,386
i,1739757821665,391
w,1739757821792,394
space,1739757822169,406
backspace,1739757822398,413
backspace,1739757822566,418
backspace,1739757822741,423
backspace,1739757822901,428
r,1739757823568,448
o,1739757823774,454
w,1739757823923,458
space,1739757824234,468
o,1739757824407,473
a,1739757824553,477
t,1739757824748,483
h,1739757824861,486
backspace,1739757825122,494
backspace,1739757825276,499
backspace,1739757825417,503
backspace,1739757825599,509
l,1739757826045,522
a,1739757826229,527
t,1739757826398,533
h,1739757826484,535
backspace,1739757826806,545
backspace,1739757826964,550
backspace,1739757827100,554
backspace,1739757827254,558
p,1739757827666,571
a,1739757827844,576
t,1739757827969,580
h,1739757828082,583
s,1739757828334,591
comma,1739757828778,604
space,1739757828991,610
j,1739757829427,623
u,1739757829585,628
m,1739757829822,635
p,1739757829975,640
i,1739757830683,661
n,1739757830863,666
g,1739757831069,673
space,1739757831155,675
i,1739757831351,681
v,1739757831533,687
space,1739757832130,704
backspace,1739757832530,716
backspace,1739757832694,721
backspace,1739757832857,726
o,1739757833327,740
v,1739757833659,750
e,1739757833926,758
r,1739757834080,763
space,1739757834324,770
4,1739757834942,789
5,1739757835601,809
space,1739757835866,817
l,1739757836140,825
a,1739757836322,830
z,1739757836555,837
y,1739757837113,854
space,1739757837338,861
d,1739757837487,865
o,1739757837659,870
g,1739757837798,875
s,1739757837994,880
space,1739757838262,888
a,1739757838440,894
n,1739757838616,899
d,1739757838724,902
space,1739757839087,913
c,1739757839668,931
i,1739757839842,936
n,1739757840027,941
backspace,1739757840643,960
backspace,1739757840796,964
o,1739757841229,977
n,1739757841389,982
f,1739757841760,993
u,1739757841957,999
s,1739757842099,1004
i,1739757842248,1008
n,1739757842438,1014
g,1739757842688,1021
space,1739757842978,1030
7,1739757843417,1043
2,1739757843654,1050
space,1739757843946,1059
s,1739757844401,1073
q,1739757844923,1088
u,1739757845571,1108
r,1739757845767,1114
i,1739757846005,1121
i,1739757846169,1126
backspace,1739757846523,1136
backspace,1739757846681,1141
backspace,1739757846848,1146
i,1739757847061,1152
r,1739757847219,1157
r,1739757847388,1162
l,1739757847541,1167
e,1739757847775,1174
backspace,1739757848219,1187
backspace,1739757848361,1191
backspace,1739757848528,1196
e,1739757849252,1218
backspace,1739757849634,1230
r,1739757849873,1237
e,1739757850051,1242
l,1739757850332,1251
s,1739757850528,1256
space,1739757850749,1263
w,1739757850873,1267
i,1739757850999,1271
t,1739757851164,1276
h,1739757851318,1280
space,1739757851507,1286
i,1739757851646,1290
t,1739757851755,1293
s,1739757852018,1301
space,1739757852193,1306
r,1739757852558,1317
q,1739757852814,1325
backspace,1739757853608,1349
a,1739757854036,1362
p,1739757854717,1382
i,1739757854928,1388
d,1739757855115,1394
space,1739757855332,1401
z,1739757855636,1410
i,1739757855881,1417
g,1739757856214,1427
z,1739757856746,1443
a,1739757857374,1462
g,1739757857709,1472
