Key,Time (ms),Frame
shift_r,1739758999958,42
a,1739759000514,59
s,1739759000772,66
space,1739759000989,73
t,1739759001111,76
h,1739759001261,81
e,1739759001413,85
space,1739759001554,90
s,1739759001736,95
u,1739759001898,100
n,1739759002088,106
space,1739759002319,113
s,1739759002468,117
t,1739759002864,129
space,1739759003088,136
o,1739759003327,143
backspace,1739759003638,152
backspace,1739759003800,157
backspace,1739759003950,162
backspace,1739759004088,166
e,1739759004440,176
backspace,1739759004726,185
s,1739759004940,191
e,1739759005152,198
t,1739759005327,203
space,1739759005525,209
o,1739759005808,217
v,1739759005930,221
e,1739759006142,227
r,1739759006360,234
space,1739759006477,237
t,1739759006689,244
h,1739759006910,250
e,1739759007061,255
space,1739759007177,258
h,1739759007359,264
i,1739759007561,270
l,1739759007809,277
l,1739759007970,282
s,1739759008406,295
comma,1739759008887,310
space,1739759009137,317
5,1739759009461,327
space,1739759009698,334
h,1739759009905,340
i,1739759010103,346
k,1739759010713,364
e,1739759010932,371
r,1739759011136,377
s,1739759011385,385
space,1739759011655,393
g,1739759011934,401
a,1739759012159,408
t,1739759012300,412
h,1739759012707,424
e,1739759012915,431
r,1739759013031,434
e,1739759013272,441
d,1739759013533,449
space,1739759013815,458
a,1739759014003,463
r,1739759014143,467
o,1739759014339,473
u,1739759014498,478
n,1739759014696,484
d,1739759014860,489
space,1739759015054,495
a,1739759015289,502
space,1739759015510,508
c,1739759015650,513
a,1739759015843,518
m,1739759016099,526
p,1739759017088,556
f,1739759017615,572
i,1739759017784,577
r,1739759018244,590
e,1739759018424,596
space,1739759018699,604
backspace,1739759019062,615
comma,1739759019317,623
space,1739759019587,631
t,1739759019682,634
h,1739759019848,639
e,1739759020056,645
i,1739759020259,651
r,1739759020462,657
space,1739759020707,664
b,1739759021052,675
a,1739759021264,681
c,1739759021462,687
k,1739759021647,692
p,1739759021978,702
a,1739759022131,707
c,1739759022323,713
j,1739759022483,718
s,1739759022972,732
backspace,1739759023241,740
backspace,1739759023430,746
k,1739759023871,759
s,1739759024077,765
space,1739759024308,772
q,1739759024819,788
m,1739759025407,805
backspace,1739759025684,814
backspace,1739759025856,819
e,1739759026133,827
m,1739759026295,832
b,1739759026531,839
r,1739759026900,850
o,1739759027272,861
i,1739759027447,866
d,1739759027660,873
e,1739759027887,880
r,1739759028191,889
e,1739759028372,894
d,1739759028617,902
space,1739759028807,907
w,1739759028995,913
i,1739759029167,918
t,1739759029281,922
h,1739759029458,927
space,1739759029646,932
l,1739759029892,940
e,1739759030065,945
e,1739759030260,951
t,1739759030511,958
backspace,1739759030834,968
backspace,1739759031007,973
backspace,1739759031209,979
e,1739759031723,995
t,1739759031951,1002
t,1739759032106,1006
s,1739759032782,1027
backspace,1739759033198,1039
e,1739759033842,1058
r,1739759033973,1062
s,1739759034213,1069
space,1739759034453,1077
f,1739759034617,1082
r,1739759034822,1088
i,1739759034922,1091
m,1739759035102,1096
space,1739759035423,1106
backspace,1739759035649,1113
backspace,1739759035802,1117
backspace,1739759035964,1122
o,1739759037110,1156
m,1739759037443,1166
space,1739759037708,1174
shift_r,1739759038435,1196
a,1739759038875,1209
