Key,Time (ms),Frame
shift_r,1739757266191,29
t,1739757266856,48
h,1739757267055,54
e,1739757267230,60
space,1739757267388,64
s,1739757267696,74
p,1739757268403,95
e,1739757268662,103
e,1739757268859,109
d,1739757269113,116
y,1739757269337,123
space,1739757269621,131
f,1739757270005,143
o,1739757270132,147
x,1739757270359,154
space,1739757270613,161
r,1739757271219,179
a,1739757271502,188
c,1739757271777,196
e,1739757271959,202
d,1739757272180,208
space,1739757272430,216
a,1739757273100,236
c,1739757273383,244
r,1739757273621,251
o,1739757273914,260
w,1739757274119,266
s,1739757274295,272
space,1739757274579,280
backspace,1739757274915,290
backspace,1739757275064,295
backspace,1739757275261,301
s,1739757275655,312
s,1739757275838,318
space,1739757276111,326
2,1739757276455,336
4,1739757276741,345
space,1739757277050,354
w,1739757277568,370
i,1739757277780,376
n,1739757277986,382
d,1739757278065,385
i,1739757278218,389
n,1739757278419,395
g,1739757278629,402
space,1739757278824,407
o,1739757279061,415
a,1739757279298,422
backspace,1739757279730,435
backspace,1739757279887,439
p,1739757280492,458
a,1739757280669,463
t,1739757280847,468
h,1739757280967,472
s,1739757281342,483
comma,1739757281918,500
space,1739757282133,507
l,1739757282324,512
e,1739757282463,517
a,1739757282609,521
p,1739757282791,527
i,1739757283412,545
n,1739757283593,551
g,1739757283856,558
space,1739757283937,561
i,1739757284169,568
v,1739757284376,574
e,1739757284619,581
backspace,1739757285039,594
backspace,1739757285202,599
backspace,1739757285390,604
o,1739757285777,616
v,1739757285970,622
e,1739757286226,630
r,1739757286419,635
space,1739757286669,643
1,1739757287110,656
5,1739757287422,665
space,1739757287610,671
l,1739757287883,679
a,1739757288028,684
z,1739757288304,692
y,1739757288752,705
space,1739757289011,713
d,1739757289273,721
o,1739757289442,726
g,1739757289624,731
s,1739757289902,740
space,1739757290211,749
a,1739757290328,753
n,1739757290560,760
d,1739757290679,763
space,1739757291017,773
c,1739757291357,783
o,1739757291441,786
n,1739757291656,792
f,1739757291861,799
u,1739757292003,803
i,1739757292614,821
backspace,1739757293484,847
i,1739757293732,855
n,1739757293943,861
t,1739757294413,875
backspace,1739757294921,890
backspace,1739757295082,895
backspace,1739757295490,907
s,1739757296384,934
i,1739757296516,938
n,1739757296710,944
f,1739757298285,991
backspace,1739757298647,1002
g,1739757298917,1010
space,1739757299150,1017
3,1739757299789,1036
8,1739757300210,1049
space,1739757300501,1058
s,1739757300735,1065
q,1739757301118,1076
u,1739757301309,1082
i,1739757301540,1089
r,1739757301981,1102
r,1739757302170,1108
l,1739757302369,1114
e,1739757302504,1118
backspace,1739757303225,1140
backspace,1739757303548,1149
e,1739757304059,1165
l,1739757304205,1169
s,1739757304404,1175
space,1739757304661,1183
w,1739757304766,1186
t,1739757305306,1202
backspace,1739757305760,1216
backspace,1739757305917,1220
w,1739757306748,1245
i,1739757306934,1251
t,1739757307065,1255
h,1739757307209,1259
space,1739757307425,1266
i,1739757307572,1270
t,1739757307728,1275
s,1739757307993,1283
space,1739757308193,1289
z,1739757308554,1299
i,1739757308780,1306
g,1739757309421,1325
z,1739757309891,1340
a,1739757310103,1346
g,1739757310378,1354
s,1739757310726,1365
space,1739757311030,1374
backspace,1739757311325,1383
comma,1739757311619,1391
space,1739757311814,1397
h,1739757312029,1404
i,1739757312166,1408
l,1739757312382,1414
e,1739757312541,1419
backspace,1739757312918,1430
backspace,1739757313062,1435
backspace,1739757313200,1439
backspace,1739757313353,1443
h,1739757313950,1461
w,1739757314585,1480
h,1739757314694,1484
backspace,1739757315680,1513
backspace,1739757315823,1517
backspace,1739757316467,1537
w,1739757317034,1554
h,1739757317144,1557
9,1739757317317,1562
o,1739757317607,1571
e,1739757317803,1577
backspace,1739757318044,1584
backspace,1739757318194,1589
backspace,1739757318353,1593
i,1739757318978,1612
l,1739757319246,1620
e,1739757319543,1629
space,1739757319683,1633
1,1739757320074,1645
4,1739757320339,1653
space,1739757320484,1657
b,1739757320783,1666
r,1739757321013,1673
i,1739757321160,1678
d,1739757321323,1682
g,1739757321605,1691
backspace,1739757321941,1701
backspace,1739757322105,1706
backspace,1739757322254,1710
backspace,1739757322422,1715
i,1739757322793,1727
r,1739757322973,1732
d,1739757323261,1741
s,1739757323658,1753
space,1739757324002,1763
f,1739757324257,1770
l,1739757324369,1774
o,1739757324571,1780
w,1739757324731,1785
space,1739757325061,1795
backspace,1739757325478,1807
backspace,1739757325753,1815
backspace,1739757326536,1839
e,1739757327101,1856
w,1739757327324,1862
space,1739757327520,1868
o,1739757327695,1874
v,1739757327834,1878
e,1739757329172,1918
r,1739757329333,1923
h,1739757329608,1931
e,1739757329838,1938
a,1739757330145,1947
d,1739757330336,1953
comma,1739757330849,1968
space,1739757331010,1973
s,1739757331254,1980
q,1739757331748,1995
u,1739757332184,2008
a,1739757332675,2023
w,1739757333181,2038
l,1739757333469,2047
i,1739757333662,2053
n,1739757333855,2058
backspace,1739757334166,2068
backspace,1739757334318,2072
backspace,1739757334487,2077
k,1739757335007,2093
i,1739757335179,2098
n,1739757335376,2104
g,1739757335605,2111
space,1739757335836,2118
i,1739757336015,2123
n,1739757336152,2127
space,1739757336383,2134
e,1739757336505,2138
x,1739757337023,2153
i,1739757337573,2170
t,1739757337770,2176
e,1739757338080,2185
backspace,1739757338351,2193
backspace,1739757338513,2198
backspace,1739757338674,2203
i,1739757339400,2225
t,1739757339583,2230
e,1739757339803,2237
backspace,1739757340123,2246
backspace,1739757340291,2252
backspace,1739757340442,2256
c,1739757340870,2269
i,1739757341096,2276
t,1739757341309,2282
e,1739757341520,2288
m,1739757341709,2294
e,1739757341827,2298
n,1739757341966,2302
t,1739757342131,2307
period,1739757342647,2322
space,1739757342978,2332
shift_l,1739757343300,2342
i,1739757343634,2352
n,1739757343815,2357
space,1739757343990,2362
t,1739757344150,2367
h,1739757344274,2371
e,1739757344499,2378
space,1739757344641,2382
n,1739757345216,2399
e,1739757345383,2404
a,1739757345560,2410
r,1739757345993,2423
b,1739757346367,2434
y,1739757346907,2450
space,1739757347079,2455
b,1739757347319,2462
backspace,1739757347697,2474
f,1739757348228,2490
i,1739757348343,2493
e,1739757348497,2498
k,1739757349031,2514
d,1739757349196,2519
backspace,1739757349818,2537
backspace,1739757350007,2543
l,1739757351713,2594
d,1739757352241,2610
comma,1739757352735,2625
space,1739757352874,2629
1,1739757353091,2636
1,1739757353261,2641
space,1739757353570,2650
r,1739757354040,2664
a,1739757354218,2669
b,1739757354462,2677
b,1739757355089,2695
i,1739757355303,2702
t,1739757355396,2705
s,1739757355739,2715
space,1739757355950,2721
h,1739757356247,2730
o,1739757356495,2738
p,1739757356718,2744
p,1739757356885,2749
e,1739757357124,2756
d,1739757357339,2763
space,1739757357673,2773
a,1739757358303,2792
c,1739757358603,2801
r,1739757358897,2810
o,1739757359079,2815
s,1739757359274,2821
s,1739757359455,2826
space,1739757359719,2834
1,1739757359977,2842
7,1739757360387,2854
space,1739757360663,2863
p,1739757361051,2874
a,1739757361259,2881
t,1739757361679,2893
c,1739757362012,2903
h,1739757362198,2909
e,1739757362646,2922
s,1739757363035,2934
space,1739757363212,2939
o,1739757363408,2945
v,1739757363551,2949
r,1739757363995,2963
backspace,1739757364352,2973
backspace,1739757364534,2979
f,1739757364827,2988
space,1739757364970,2992
v,1739757365248,3000
i,1739757365921,3020
r,1739757366388,3034
n,1739757366853,3048
t,1739757366995,3053
backspace,1739757367316,3062
backspace,1739757367493,3068
backspace,1739757367620,3071
backspace,1739757367777,3076
i,1739757368449,3096
b,1739757368795,3107
r,1739757369023,3113
q,1739757369206,3119
n,1739757369390,3124
t,1739757369594,3131
backspace,1739757369917,3140
backspace,1739757370066,3145
backspace,1739757370217,3149
a,1739757370594,3161
n,1739757370793,3167
t,1739757370979,3172
space,1739757371079,3175
f,1739757371355,3183
l,1739757371494,3188
i,1739757371676,3193
w,1739757371845,3198
e,1739757372166,3208
backspace,1739757372404,3215
backspace,1739757372571,3220
backspace,1739757372731,3225
o,1739757372999,3233
e,1739757373197,3239
r,1739757373338,3243
s,1739757373599,3251
backspace,1739757373872,3259
backspace,1739757374025,3264
backspace,1739757374172,3268
w,1739757374741,3285
e,1739757375032,3294
r,1739757375201,3299
s,1739757375441,3306
space,1739757375652,3312
backspace,1739757375932,3321
comma,1739757376255,3330
space,1739757376460,3337
s,1739757376547,3339
t,1739757376729,3345
i,1739757376903,3350
o,1739757378090,3385
p,1739757378332,3393
p,1739757378467,3397
backspace,1739757378987,3412
backspace,1739757379159,3418
backspace,1739757379312,3422
