Key,Time (ms),Frame
shift_l,1739753144224,81
b,1739753145145,108
e,1739753146403,146
a,1739753146876,160
n,1739753147087,166
backspace,1739753147624,183
backspace,1739753147812,188
backspace,1739753147995,194
n,1739753149494,239
e,1739753149619,242
a,1739753149749,246
t,1739753149912,251
h,1739753150063,256
e,1739753150232,261
backspace,1739753150511,269
backspace,1739753150674,274
backspace,1739753150822,278
backspace,1739753150973,283
backspace,1739753151139,288
backspace,1739753151290,293
e,1739753152057,316
q,1739753152212,320
t,1739753152389,325
h,1739753152572,331
backspace,1739753152984,343
backspace,1739753153144,348
backspace,1739753153299,353
backspace,1739753153456,357
n,1739753154412,386
backspace,1739753154999,404
e,1739753155326,414
n,1739753155515,419
e,1739753155902,431
a,1739753155985,433
t,1739753156212,440
h,1739753156379,445
space,1739753156682,454
t,1739753156891,461
h,1739753157017,464
e,1739753157200,470
space,1739753157317,473
d,1739753157777,487
backspace,1739753158256,501
s,1739753158490,509
h,1739753158745,516
i,1739753158895,521
m,1739753159089,526
m,1739753159265,532
e,1739753159426,537
r,1739753159593,542
u,1739753159940,552
n,1739753160141,558
g,1739753160405,566
backspace,1739753160793,578
backspace,1739753160942,582
backspace,1739753161114,587
i,1739753161386,595
n,1739753161612,602
g,1739753161806,608
comma,1739753161998,614
space,1739753162255,621
p,1739753162511,629
a,1739753162925,642
l,1739753163143,648
e,1739753163329,654
space,1739753163813,668
m,1739753163986,673
o,1739753164162,679
o,1739753164332,684
n,1739753164531,690
l,1739753165091,707
i,1739753165282,712
g,1739753165582,721
h,1739753165714,725
t,1739753165855,729
comma,1739753166125,738
space,1739753166433,747
1,1739753166647,753
2,1739753166729,756
space,1739753167100,767
f,1739753167329,774
e,1739753167548,780
a,1739753168085,796
r,1739753168259,802
l,1739753168534,810
e,1739753168648,813
s,1739753168855,819
s,1739753169018,824
space,1739753169287,832
e,1739753169372,835
x,1739753169665,844
o,1739753169955,852
k,1739753170284,862
i,1739753170452,867
backspace,1739753170709,875
backspace,1739753170874,880
backspace,1739753171045,885
p,1739753171679,904
l,1739753171960,913
o,1739753172147,918
r,1739753172355,924
e,1739753172630,933
r,1739753172740,936
w,1739753173084,946
space,1739753173330,954
w,1739753173524,960
e,1739753173758,967
t,1739753173929,972
space,1739753174222,980
backspace,1739753174539,990
backspace,1739753174696,995
backspace,1739753174844,999
backspace,1739753174979,1003
backspace,1739753175123,1007
backspace,1739753175285,1012
backspace,1739753175442,1017
r,1739753176132,1038
s,1739753176387,1045
space,1739753176626,1053
w,1739753176802,1058
e,1739753176995,1064
t,1739753177165,1069
space,1739753177467,1078
backspace,1739753177864,1090
backspace,1739753178016,1094
backspace,1739753178164,1099
backspace,1739753178290,1103
s,1739753178723,1115
e,1739753178994,1124
t,1739753179228,1131
space,1739753179467,1138
i,1739753179697,1145
f,1739753179895,1151
f,1739753180048,1155
space,1739753180165,1159
backspace,1739753180474,1168
backspace,1739753180632,1173
backspace,1739753180804,1178
backspace,1739753181177,1189
o,1739753181703,1205
f,1739753181966,1213
f,1739753182129,1218
space,1739753182570,1231
o,1739753182920,1241
n,1739753183103,1247
space,1739753183332,1254
a,1739753183482,1258
space,1739753183891,1271
q,1739753184057,1276
u,1739753184280,1282
e,1739753184426,1287
