Key,Time (ms),Frame
shift_l,1739753470213,36
u,1739753470905,57
n,1739753471113,63
d,1739753471264,68
e,1739753471533,76
r,1739753471709,81
space,1739753471882,87
t,1739753472102,93
h,1739753472291,99
e,1739753472408,102
space,1739753472515,106
f,1739753472731,112
k,1739753473069,122
i,1739753473258,128
c,1739753473455,134
k,1739753473534,136
backspace,1739753473858,146
backspace,1739753474020,151
backspace,1739753474179,155
backspace,1739753474653,170
l,1739753475273,188
i,1739753475467,194
c,1739753475661,200
k,1739753475724,202
e,1739753475977,209
r,1739753476147,215
i,1739753476333,220
n,1739753476519,226
g,1739753476735,232
space,1739753476945,238
g,1739753477265,248
l,1739753477402,252
o,1739753477608,258
w,1739753477769,263
space,1739753478067,272
o,1739753478178,275
f,1739753478400,282
space,1739753478528,286
2,1739753478866,296
2,1739753479109,303
backspace,1739753479589,318
backspace,1739753479753,323
1,1739753480322,340
4,1739753480675,350
space,1739753481198,366
c,1739753481388,372
a,1739753481582,378
m,1739753482935,418
p,1739753483181,426
f,1739753483983,450
i,1739753484118,454
r,1739753484298,459
e,1739753484478,464
s,1739753484866,476
space,1739753485060,482
backspace,1739753485466,494
comma,1739753485822,505
space,1739753486048,512
2,1739753486205,516
2,1739753486388,522
space,1739753486740,532
a,1739753487056,542
d,1739753487257,548
v,1739753488057,572
n,1739753488431,583
t,1739753488551,587
u,1739753488721,592
r,1739753488893,597
e,1739753488956,599
backspace,1739753489278,608
backspace,1739753489440,613
backspace,1739753489603,618
backspace,1739753489785,624
backspace,1739753489929,628
e,1739753490537,646
n,1739753490723,652
t,1739753490848,656
u,1739753491051,662
r,1739753491668,680
e,1739753491820,685
o,1739753492164,695
backspace,1739753493241,727
backspace,1739753493449,734
o,1739753494065,752
u,1739753494214,757
s,1739753494391,762
l,1739753494527,766
backspace,1739753495100,783
space,1739753495546,796
e,1739753495745,802
x,1739753496004,810
o,1739753496184,816
l,1739753496435,823
o,1739753496629,829
backspace,1739753497038,841
backspace,1739753497211,846
backspace,1739753497401,852
p,1739753498177,875
l,1739753498442,883
o,1739753498676,890
r,1739753499313,909
e,1739753499580,918
r,1739753499716,922
s,1739753500076,932
space,1739753500315,940
s,1739753500439,943
e,1739753500655,950
t,1739753500811,954
space,1739753501090,963
o,1739753501426,973
u,1739753501630,979
t,1739753501896,987
space,1739753502124,994
t,1739753502333,1000
o,1739753502474,1004
space,1739753502678,1010
c,1739753502903,1017
a,1739753503186,1026
h,1739753503378,1031
r,1739753503617,1039
backspace,1739753503916,1048
backspace,1739753504084,1053
backspace,1739753504250,1058
h,1739753504773,1073
a,1739753504946,1078
r,1739753505115,1084
t,1739753505285,1089
space,1739753505639,1099
1,1739753506074,1112
2,1739753506292,1119
backspace,1739753506705,1131
8,1739753508489,1185
backspace,1739753509339,1210
8,1739753509694,1221
5,1739753510198,1236
space,1739753510453,1244
backspace,1739753511311,1269
4,1739753511728,1282
backspace,1739753512091,1293
backspace,1739753512254,1298
backspace,1739753512410,1302
4,1739753512688,1311
backspace,1739753513113,1323
backspace,1739753513297,1329
1,1739753514271,1358
8,1739753515386,1392
4,1739753515674,1400
space,1739753516014,1411
m,1739753516494,1425
u,1739753516671,1430
backspace,1739753517125,1444
i,1739753517664,1460
l,1739753517894,1467
e,1739753518094,1473
s,1739753518345,1480
space,1739753518569,1487
o,1739753518765,1493
f,1739753518959,1499
space,1739753519198,1506
d,1739753519688,1521
a,1739753519834,1525
n,1739753520125,1534
backspace,1739753520688,1551
backspace,1739753520858,1556
backspace,1739753520999,1560
d,1739753521768,1583
e,1739753521961,1589
n,1739753522190,1596
s,1739753522945,1618
e,1739753523145,1624
space,1739753523447,1634
f,1739753523778,1643
o,1739753524041,1651
r,1739753524220,1657
e,1739753524521,1666
s,1739753524716,1672
t,1739753524890,1677
comma,1739753525513,1695
space,1739753525793,1704
e,1739753525932,1708
a,1739753526087,1713
c,1739753526361,1721
h,1739753526555,1727
space,1739753526807,1734
m,1739753527037,1741
a,1739753527315,1750
r,1739753527490,1755
k,1739753527637,1759
i,1739753527816,1765
n,1739753528053,1772
g,1739753528299,1779
space,1739753528617,1789
9,1739753530037,1831
7,1739753531198,1866
space,1739753531541,1876
a,1739753532004,1890
n,1739753532181,1896
d,1739753532339,1900
backspace,1739753532755,1913
backspace,1739753532913,1917
backspace,1739753533085,1923
l,1739753533577,1937
a,1739753533782,1944
n,1739753533962,1949
d,1739753534073,1952
m,1739753534754,1973
a,1739753534853,1976
r,1739753535054,1982
k,1739753535256,1988
s,1739753535413,1992
space,1739753535719,2002
a,1739753535974,2009
l,1739753536100,2013
o,1739753536294,2019
n,1739753536483,2025
g,1739753536721,2032
space,1739753536911,2037
t,1739753537073,2042
h,1739753537209,2046
e,1739753537396,2052
space,1739753537542,2056
w,1739753537663,2060
a,1739753537904,2067
y,1739753538165,2075
period,1739753538995,2100
space,1739753539240,2107
shift_r,1739753539963,2129
t,1739753540261,2138
h,1739753540429,2143
e,1739753540667,2150
space,1739753541044,2161
f,1739753541385,2172
a,1739753541577,2177
t,1739753541859,2186
backspace,1739753542558,2207
s,1739753542817,2215
t,1739753543034,2221
space,1739753543436,2233
f,1739753544049,2252
l,1739753544293,2259
o,1739753544474,2264
w,1739753544769,2273
i,1739753544859,2276
n,1739753545095,2283
g,1739753545341,2290
space,1739753545416,2293
r,1739753545962,2309
i,1739753546040,2311
v,1739753546304,2319
e,1739753546500,2325
r,1739753546749,2333
space,1739753547180,2346
c,1739753547483,2355
a,1739753547675,2360
r,1739753547889,2367
v,1739753548362,2381
e,1739753548593,2388
d,1739753548833,2395
space,1739753548995,2400
i,1739753549215,2407
t,1739753549352,2411
s,1739753549627,2419
space,1739753549858,2426
o,1739753550157,2435
a,1739753550243,2437
backspace,1739753551012,2460
backspace,1739753551179,2465
p,1739753551469,2474
a,1739753551704,2481
t,1739753551916,2488
h,1739753552092,2493
space,1739753552311,2499
t,1739753552572,2507
h,1739753552717,2512
r,1739753552907,2517
o,1739753553121,2524
u,1739753553377,2531
g,1739753553901,2547
h,1739753554084,2553
space,1739753554341,2560
6,1739753555892,2607
3,1739753556444,2623
space,1739753556809,2634
b,1739753558451,2684
o,1739753558633,2689
u,1739753558838,2695
d,1739753559233,2707
e,1739753559509,2715
r,1739753559665,2720
backspace,1739753560027,2731
backspace,1739753560197,2736
backspace,1739753560362,2741
l,1739753560854,2756
d,1739753561154,2765
e,1739753561389,2772
r,1739753561559,2777
s,1739753561939,2788
space,1739753562141,2794
w,1739753562398,2802
i,1739753562537,2806
t,1739753562654,2810
backspace,1739753563070,2822
backspace,1739753563554,2837
backspace,1739753563831,2845
backspace,1739753564035,2851
comma,1739753564660,2870
space,1739753564904,2877
i,1739753565161,2885
t,1739753565335,2890
h,1739753565481,2895
space,1739753565641,2899
backspace,1739753565891,2907
backspace,1739753566052,2912
backspace,1739753566210,2916
backspace,1739753566369,2921
w,1739753567017,2941
i,1739753567108,2943
t,1739753567338,2950
h,1739753567596,2958
space,1739753567848,2966
3,1739753569103,3003
8,1739753569854,3026
space,1739753570169,3035
s,1739753570638,3049
w,1739753570939,3058
i,1739753571686,3081
f,1739753571974,3089
t,1739753572185,3096
space,1739753572661,3110
c,1739753573052,3122
u,1739753573269,3128
r,1739753573613,3138
r,1739753573789,3144
e,1739753573997,3150
n,1739753574194,3156
t,1739753574373,3161
s,1739753574744,3172
space,1739753574929,3178
c,1739753575183,3186
h,1739753575452,3194
a,1739753575960,3209
l,1739753576636,3229
k,1739753576795,3234
e,1739753576957,3239
n,1739753577090,3243
i,1739753577333,3250
backspace,1739753577619,3259
backspace,1739753577772,3263
backspace,1739753577931,3268
backspace,1739753578120,3274
l,1739753578468,3284
e,1739753578597,3288
n,1739753579316,3310
g,1739753579471,3314
i,1739753579671,3320
n,1739753579844,3325
g,1739753580129,3334
space,1739753580507,3345
t,1739753580716,3352
h,1739753580873,3356
e,1739753581058,3362
i,1739753581240,3367
r,1739753581400,3372
space,1739753581687,3381
p,1739753581962,3389
r,1739753582197,3396
e,1739753582441,3403
g,1739753582956,3419
backspace,1739753583291,3429
backspace,1739753583482,3435
o,1739753583827,3445
g,1739753584109,3453
r,1739753584309,3459
e,1739753584467,3464
s,1739753584829,3475
s,1739753584999,3480
period,1739753585576,3497
space,1739753585793,3504
shift_r,1739753586012,3510
a,1739753586252,3518
s,1739753586567,3527
space,1739753586824,3535
t,1739753587025,3541
h,1739753587189,3546
e,1739753587315,3550
y,1739753587469,3554
space,1739753587765,3563
m,1739753587943,3568
o,1739753588135,3574
v,1739753588237,3577
e,1739753588441,3583
d,1739753588945,3598
space,1739753589154,3605
d,1739753589371,3611
e,1739753589582,3618
o,1739753589863,3626
o,1739753590028,3631
e,1739753590201,3636
backspace,1739753590522,3646
backspace,1739753590701,3651
backspace,1739753590843,3655
backspace,1739753590966,3659
e,1739753591545,3676
e,1739753591732,3682
p,1739753591986,3690
e,1739753592166,3695
r,1739753592317,3700
period,1739753592960,3719
backspace,1739753593398,3732
comma,1739753593827,3745
space,1739753594080,3753
1,1739753594272,3758
1,1739753594442,3763
space,1739753594775,3773
f,1739753595123,3784
o,1739753595259,3788
x,1739753595425,3793
e,1739753595664,3800
s,1739753595852,3806
space,1739753596180,3816
a,1739753596523,3826
o,1739753596760,3833
p,1739753596948,3839
o,1739753597213,3846
backspace,1739753597566,3857
backspace,1739753597743,3862
backspace,1739753597900,3867
p,1739753598519,3886
p,1739753598706,3891
e,1739753599019,3901
r,1739753599616,3919
e,1739753599947,3929
d,1739753600128,3934
backspace,1739753600581,3948
backspace,1739753600882,3957
backspace,1739753601415,3973
a,1739753601763,3983
r,1739753601979,3989
e,1739753602149,3995
d,1739753602337,4000
space,1739753602641,4009
a,1739753602812,4014
n,1739753603053,4022
d,1739753603184,4026
space,1739753603719,4042
d,1739753603964,4049
a,1739753604190,4056
s,1739753604309,4059
h,1739753604491,4065
e,1739753604624,4069
d,1739753604833,4075
space,1739753605122,4084
a,1739753605348,4091
c,1739753605722,4102
r,1739753606417,4123
o,1739753606589,4128
s,1739753606763,4133
s,1739753606927,4138
space,1739753607154,4145
2,1739753607508,4155
4,1739753607913,4167
space,1739753608225,4177
t,1739753608635,4189
r,1739753608826,4195
q,1739753608896,4197
a,1739753609158,4205
i,1739753609345,4210
backspace,1739753609726,4222
backspace,1739753609908,4227
backspace,1739753610068,4232
a,1739753610405,4242
i,1739753610574,4247
l,1739753610839,4255
s,1739753611224,4267
space,1739753611454,4274
backspace,1739753611772,4283
comma,1739753612063,4292
space,1739753612223,4297
w,1739753612309,4299
h,1739753612519,4306
i,1739753612747,4313
l,1739753612988,4320
e,1739753613213,4326
space,1739753613467,4334
5,1739753614985,4380
6,1739753615474,4394
space,1739753615807,4404
f,1739753616102,4413
i,1739753616252,4418
r,1739753616420,4423
e,1739753616665,4430
f,1739753617187,4446
l,1739753617361,4451
i,1739753617559,4457
e,1739753617671,4460
s,1739753617899,4467
space,1739753618202,4476
i,1739753618506,4485
l,1739753618795,4494
