Key,Time (ms),Frame
shift_l,1739750108958,76
u,1739750109522,93
n,1739750109726,99
d,1739750109865,103
e,1739750110087,110
r,1739750110289,116
space,1739750110520,123
t,1739750110747,130
h,1739750111018,138
e,1739750111546,154
space,1739750111759,160
w,1739750112050,169
a,1739750112353,178
r,1739750112679,188
m,1739750113207,203
space,1739750113446,211
g,1739750113820,222
l,1739750113969,226
o,1739750114147,232
w,1739750114309,236
space,1739750114583,245
i,1739750114741,249
f,1739750114987,257
space,1739750115139,261
backspace,1739750115651,277
backspace,1739750115829,282
backspace,1739750115994,287
o,1739750116702,308
f,1739750117014,318
space,1739750117256,325
6,1739750119203,383
7,1739750119394,389
8,1739750119571,394
space,1739750119862,403
s,1739750120080,410
t,1739750120309,416
a,1739750120518,423
r,1739750120682,428
s,1739750120925,435
space,1739750121195,443
backspace,1739750121684,458
comma,1739750122035,468
space,1739750122263,475
5,1739750122534,483
space,1739750122773,490
t,1739750123095,500
r,1739750123289,506
q,1739750123929,525
v,1739750124157,532
k,1739750124422,540
backspace,1739750124791,551
backspace,1739750124981,557
backspace,1739750125133,561
a,1739750125599,575
v,1739750126032,588
e,1739750126413,600
l,1739750126612,606
e,1739750126911,615
r,1739750127089,620
s,1739750127351,628
space,1739750127603,635
v,1739750128068,649
n,1739750128515,663
t,1739750128581,665
u,1739750128845,673
backspace,1739750129319,687
backspace,1739750129462,691
backspace,1739750129612,696
e,1739750130083,710
n,1739750130299,716
t,1739750130485,722
u,1739750130718,729
r,1739750130932,735
e,1739750131146,742
d,1739750131543,754
space,1739750131759,760
t,1739750131977,767
h,1739750132150,772
o,1739750133008,797
u,1739750133200,803
g,1739750133520,813
h,1739750133690,818
backspace,1739750134039,828
backspace,1739750134196,833
backspace,1739750134351,838
backspace,1739750134506,842
r,1739750135002,857
o,1739750135251,865
u,1739750135441,870
g,1739750135802,881
h,1739750135929,885
space,1739750136204,893
a,1739750136494,902
space,1739750136779,911
l,1739750137094,920
i,1739750137287,926
v,1739750137449,931
e,1739750137629,936
k,1739750137895,944
y,1739750138127,951
space,1739750138398,959
backspace,1739750138694,968
backspace,1739750138874,973
backspace,1739750139045,979
l,1739750139644,997
y,1739750139924,1005
