Key,Time (ms),Frame
j,1739750856896,53
e,1739750857090,59
n,1739750857238,63
i,1739750857484,70
f,1739750857799,80
backspace,1739750858446,99
backspace,1739750858627,105
i,1739750859648,135
f,1739750859967,145
e,1739750860171,151
r,1739750860306,155
space,1739750860541,162
backspace,1739750861088,178
backspace,1739750861251,183
backspace,1739750861429,189
backspace,1739750861571,193
backspace,1739750861736,198
n,1739750862369,217
i,1739750862573,223
f,1739750862865,232
e,1739750863110,239
r,1739750863212,242
comma,1739750863739,258
space,1739750863902,263
t,1739750864093,269
h,1739750864257,274
a,1739750864471,280
n,1739750864666,286
k,1739750864844,291
s,1739750865041,297
space,1739750865249,303
f,1739750865394,308
o,1739750865549,312
r,1739750865753,318
space,1739750865940,324
h,1739750866345,336
o,1739750866566,343
s,1739750866669,346
t,1739750866889,353
i,1739750866986,355
n,1739750867180,361
g,1739750867394,368
space,1739750867609,374
t,1739750867752,378
h,1739750867934,384
e,1739750868091,389
space,1739750868222,392
m,1739750868417,398
e,1739750868503,401
e,1739750868699,407
t,1739750868905,413
i,1739750869026,417
n,1739750869231,423
g,1739750869435,429
space,1739750869532,432
y,1739750869807,440
e,1739750869948,444
s,1739750870132,450
t,1739750870315,455
e,1739750870705,467
r,1739750870777,469
d,1739750871115,479
a,1739750871318,485
y,1739750871545,492
period,1739750872272,514
space,1739750872649,525
s,1739750872763,529
i,1739750873154,540
r,1739750873327,546
r,1739750873465,550
backspace,1739750874029,567
backspace,1739750874220,572
backspace,1739750874404,578
o,1739750874980,595
r,1739750875233,603
r,1739750875380,607
y,1739750875520,611
space,1739750876052,627
i,1739750876217,632
space,1739750876518,641
h,1739750876681,646
a,1739750877016,656
d,1739750877241,663
space,1739750877388,667
t,1739750877556,673
o,1739750877758,679
space,1739750877993,686
k,1739750878160,691
e,1739750878360,697
backspace,1739750879143,720
backspace,1739750879296,725
backspace,1739750879456,730
space,1739750880082,748
l,1739750880481,760
e,1739750880666,766
a,1739750881036,777
v,1739750881329,786
e,1739750881523,792
space,1739750881793,800
b,1739750882047,807
u,1739750882174,811
t,1739750882373,817
space,1739750882556,823
i,1739750882786,829
space,1739750883062,838
h,1739750883232,843
a,1739750883705,857
d,1739750883910,863
space,1739750884039,867
t,1739750884209,872
o,1739750884370,877
space,1739750884620,884
m,1739750884844,891
e,1739750884981,895
e,1739750885174,901
t,1739750885436,909
space,1739750885854,921
w,1739750886237,933
i,1739750886410,938
t,1739750886558,943
h,1739750886751,948
space,1739750886988,955
b,1739750887542,972
e,1739750887737,978
t,1739750887885,982
h,1739750888057,988
space,1739750888292,995
p,1739750888869,1012
e,1739750889120,1019
a,1739750889309,1025
r,1739750889442,1029
l,1739750889795,1040
m,1739750890617,1064
a,1739750890992,1076
n,1739750891211,1082
period,1739750891752,1098
space,1739750891986,1105
i,1739750892185,1111
space,1739750892440,1119
b,1739750892656,1126
e,1739750892858,1132
l,1739750893013,1136
i,1739750893210,1142
v,1739750893318,1145
e,1739750893497,1151
space,1739750893741,1158
backspace,1739750894405,1178
backspace,1739750894556,1183
backspace,1739750894726,1188
e,1739750895062,1198
v,1739750895388,1207
e,1739750895563,1213
space,1739750895702,1217
t,1739750896000,1226
h,1739750896330,1236
e,1739750896468,1240
r,1739750896652,1245
e,1739750896810,1250
space,1739750897034,1257
space,1739750897352,1266
a,1739750897539,1272
backspace,1739750897977,1285
backspace,1739750898129,1290
w,1739750898598,1304
a,1739750898869,1312
s,1739750899046,1317
space,1739750899270,1324
a,1739750899459,1330
space,1739750899681,1336
l,1739750899799,1340
o,1739750899980,1345
t,1739750900204,1352
space,1739750900299,1355
o,1739750900559,1363
space,1739750900926,1374
g,1739750901454,1389
backspace,1739750901929,1404
backspace,1739750902082,1408
backspace,1739750902210,1412
o,1739750902930,1434
f,1739750903202,1442
space,1739750903333,1446
g,1739750903679,1456
o,1739750903918,1463
o,1739750904054,1467
d,1739750904294,1475
space,1739750904459,1480
i,1739750904944,1494
m,1739750905128,1500
backspace,1739750905880,1522
n,1739750906414,1538
f,1739750906628,1545
o,1739750906750,1548
r,1739750906930,1554
m,1739750907413,1568
a,1739750907517,1571
t,1739750907709,1577
i,1739750907836,1581
i,1739750908036,1587
n,1739750908072,1588
backspace,1739750908830,1611
backspace,1739750908975,1615
o,1739750909439,1629
n,1739750909593,1634
space,1739750909907,1643
e,1739750910012,1646
x,1739750910301,1655
c,1739750910825,1671
h,1739750910992,1676
a,1739750911128,1680
n,1739750911244,1683
g,1739750911460,1690
e,1739750911731,1698
d,1739750911972,1705
space,1739750912231,1713
a,1739750912548,1722
n,1739750912748,1728
d,1739750912922,1733
space,1739750913050,1737
t,1739750913271,1744
