Key,Time (ms),Frame
shift_r,1739748180864,114
t,1739748181371,129
h,1739748181513,133
e,1739748181709,139
space,1739748181861,143
q,1739748182391,159
u,1739748182601,166
c,1739748182920,175
k,1739748183059,179
space,1739748183358,188
backspace,1739748183857,203
backspace,1739748184036,209
backspace,1739748184235,215
backspace,1739748184411,220
u,1739748185446,251
i,1739748185656,257
c,1739748185916,265
k,1739748186070,270
space,1739748186344,278
r,1739748186901,295
o,1739748187037,299
w,1739748187209,304
n,1739748187385,309
backspace,1739748187808,322
backspace,1739748187971,327
backspace,1739748188144,332
backspace,1739748188334,338
b,1739748189213,364
r,1739748189744,380
o,1739748189935,386
w,1739748190049,389
n,1739748190294,396
space,1739748190589,405
f,1739748190782,411
o,1739748191130,422
x,1739748191326,427
space,1739748191657,437
j,1739748191955,446
u,1739748192145,452
m,1739748192368,459
p,1739748192545,464
s,1739748192849,473
space,1739748193026,478
o,1739748193563,495
v,1739748193849,503
e,1739748194162,512
r,1739748194278,516
space,1739748194656,527
1,1739748195160,542
2,1739748195422,550
3,1739748195702,559
space,1739748195964,567
l,1739748196372,579
a,1739748196527,583
z,1739748196812,592
y,1739748197174,603
space,1739748197607,616
d,1739748197992,627
o,1739748198179,633
g,1739748198356,638
s,1739748198560,644
space,1739748198904,655
f,1739748199112,661
i,1739748199277,666
v,1739748199569,675
e,1739748199786,681
space,1739748199902,685
t,1739748200100,691
i,1739748200233,695
m,1739748200562,704
e,1739748200721,709
s,1739748200992,717
period,1739748201660,737
space,1739748202039,749
shift_l,1739748202508,763
o,1739748203061,779
n,1739748203300,787
space,1739748203574,795
shift_l,1739748203926,805
j,1739748204404,820
a,1739748204630,827
n,1739748205196,844
u,1739748205472,852
a,1739748205675,858
r,1739748205906,865
y,1739748206116,871
space,1739748206492,882
1,1739748206825,892
s,1739748207322,907
t,1739748207574,915
comma,1739748208305,937
space,1739748208499,943
2,1739748208605,946
0,1739748209155,962
2,1739748209340,968
5,1739748209584,975
comma,1739748211344,1028
space,1739748211656,1037
7,1739748211852,1043
space,1739748212092,1050
z,1739748212439,1061
e,1739748212751,1070
b,1739748213022,1078
r,1739748213253,1085
a,1739748213447,1091
s,1739748213656,1097
space,1739748213918,1105
d,1739748214177,1113
a,1739748214437,1121
n,1739748214737,1130
c,1739748214897,1135
e,1739748215123,1141
d,1739748215332,1148
space,1739748215645,1157
g,1739748215949,1166
r,1739748216160,1172
a,1739748216339,1178
c,1739748216675,1188
e,1739748216945,1196
d,1739748217190,1203
backspace,1739748217897,1225
f,1739748218598,1246
u,1739748218848,1253
l,1739748219148,1262
l,1739748219319,1267
y,1739748219612,1276
comma,1739748220221,1294
space,1739748220382,1299
e,1739748220551,1304
a,1739748220748,1310
t,1739748220911,1315
i,1739748221068,1320
n,1739748221254,1325
g,1739748221475,1332
space,1739748221784,1341
8,1739748222326,1357
9,1739748222555,1364
space,1739748222906,1375
p,1739748223423,1390
i,1739748223774,1401
z,1739748224068,1410
z,1739748224667,1428
a,1739748224897,1435
s,1739748225162,1442
space,1739748225498,1453
u,1739748225757,1460
n,1739748225990,1467
d,1739748226186,1473
e,1739748226462,1481
r,1739748226709,1489
space,1739748226989,1497
6,1739748227508,1513
space,1739748227766,1521
b,1739748228349,1538
r,1739748228627,1546
i,1739748228809,1552
g,1739748228902,1555
h,1739748229058,1559
t,1739748229207,1564
l,1739748229996,1588
a,1739748230239,1595
m,1739748230424,1600
p,1739748230629,1606
backspace,1739748231083,1620
backspace,1739748231262,1625
backspace,1739748231443,1631
backspace,1739748231626,1636
space,1739748232023,1648
l,1739748232413,1660
a,1739748232952,1676
m,1739748234142,1712
p,1739748234459,1721
s,1739748234685,1728
space,1739748234998,1738
backspace,1739748235283,1746
period,1739748235981,1767
space,1739748236249,1775
shift_r,1739748236688,1788
c,1739748236971,1797
u,1739748237298,1807
r,1739748237470,1812
i,1739748238055,1829
o,1739748238281,1836
u,1739748238465,1842
s,1739748238654,1847
space,1739748238969,1857
o,1739748239184,1863
w,1739748239297,1867
l,1739748239505,1873
s,1739748239742,1880
comma,1739748240518,1903
space,1739748240833,1913
space,1739748241611,1936
t,1739748241865,1944
backspace,1739748242440,1961
backspace,1739748242605,1966
4,1739748243418,1990
space,1739748243554,1994
t,1739748243813,2002
o,1739748243951,2006
t,1739748244112,2011
a,1739748244308,2017
l,1739748244565,2025
comma,1739748245093,2040
space,1739748245416,2050
o,1739748245791,2061
b,1739748245977,2067
s,1739748246825,2092
e,1739748247107,2101
r,1739748247238,2105
f,1739748247545,2114
backspace,1739748248144,2132
e,1739748249304,2167
backspace,1739748250029,2188
v,1739748250383,2199
e,1739748250639,2207
d,1739748250861,2213
space,1739748251144,2222
a,1739748251457,2231
s,1739748251693,2238
space,1739748252016,2248
3,1739748252611,2266
space,1739748252990,2277
space,1739748253180,2283
backspace,1739748253844,2303
f,1739748254417,2320
o,1739748254672,2328
backspace,1739748255766,2361
r,1739748256156,2372
o,1739748256281,2376
g,1739748256474,2382
s,1739748256757,2390
c,1739748257497,2413
r,1739748257791,2421
o,1739748258107,2431
backspace,1739748258803,2452
backspace,1739748258971,2457
backspace,1739748259176,2463
space,1739748259855,2483
c,1739748260205,2494
r,1739748260476,2502
o,1739748260662,2507
a,1739748260788,2511
k,1739748261557,2534
e,1739748261704,2539
d,1739748261972,2547
space,1739748262181,2553
n,1739748262670,2568
e,1739748262807,2572
a,1739748263027,2578
t,1739748263269,2586
space,1739748263517,2593
t,1739748263691,2598
backspace,1739748264105,2611
backspace,1739748264263,2616
backspace,1739748264410,2620
r,1739748265009,2638
space,1739748265224,2644
t,1739748265430,2651
h,1739748265584,2655
e,1739748265823,2662
space,1739748265938,2666
0,1739748266492,2682
space,1739748266779,2691
d,1739748266990,2697
e,1739748267249,2705
g,1739748267457,2711
r,1739748267669,2718
e,1739748267874,2724
e,1739748268015,2728
space,1739748268375,2739
p,1739748268916,2755
o,1739748269174,2763
n,1739748269404,2770
d,1739748269624,2776
period,1739748270164,2793
space,1739748270406,2800
shift_r,1739748270659,2807
b,1739748270961,2816
