Key,Time (ms),Frame
shift_r,1739763305666,131
t,1739763306421,154
h,1739763306579,159
e,1739763306776,165
space,1739763306923,169
e,1739763307184,177
n,1739763307383,183
e,1739763307521,187
r,1739763307802,195
g,1739763308320,211
e,1739763308567,218
t,1739763308700,222
i,1739763308840,227
c,1739763309011,232
space,1739763309268,239
f,1739763309415,244
o,1739763309538,248
x,1739763309726,253
space,1739763309942,260
d,1739763310243,269
a,1739763310457,275
s,1739763310594,279
h,1739763310750,284
e,1739763310893,288
d,1739763311103,294
space,1739763311293,300
a,1739763311507,307
c,1739763311692,312
r,1739763311927,319
o,1739763312469,335
s,1739763312727,343
s,1739763312915,349
space,1739763313176,357
3,1739763313884,378
6,1739763314444,395
space,1739763314684,402
w,1739763315256,419
u,1739763315378,423
backspace,1739763316121,445
u,1739763316474,456
backspace,1739763317372,483
i,1739763317658,491
n,1739763317866,497
n,1739763318246,509
space,1739763318522,517
backspace,1739763318995,531
backspace,1739763319181,537
d,1739763319894,558
i,1739763320075,564
n,1739763320286,570
p,1739763321179,597
a,1739763321352,602
t,1739763321540,608
h,1739763321658,611
backspace,1739763322021,622
backspace,1739763322180,627
backspace,1739763322350,632
backspace,1739763322781,645
g,1739763323214,658
space,1739763323383,663
p,1739763323579,669
a,1739763324172,687
t,1739763324426,694
h,1739763324566,698
s,1739763324795,705
space,1739763325062,713
backspace,1739763325398,723
comma,1739763325683,732
space,1739763325894,738
l,1739763327048,773
e,1739763327198,777
a,1739763327359,782
p,1739763327844,797
i,1739763328375,813
n,1739763328572,819
g,1739763328791,825
space,1739763328976,831
o,1739763329666,851
v,1739763329842,857
e,1739763330122,865
r,1739763330412,874
space,1739763330576,879
2,1739763331168,896
1,1739763331477,906
space,1739763331641,911
space,1739763331697,912
l,1739763331938,920
backspace,1739763332438,935
backspace,1739763332624,940
backspace,1739763332722,943
space,1739763333452,965
l,1739763333721,973
a,1739763333858,977
z,1739763334094,984
y,1739763334394,993
space,1739763334607,1000
d,1739763334734,1003
o,1739763334880,1008
g,1739763335005,1012
s,1739763335235,1018
space,1739763335392,1023
q,1739763335654,1031
n,1739763335817,1036
d,1739763335956,1040
space,1739763336122,1045
backspace,1739763336937,1070
backspace,1739763337100,1074
backspace,1739763337211,1078
backspace,1739763337587,1089
a,1739763338050,1103
n,1739763338244,1109
d,1739763338355,1112
space,1739763338544,1118
p,1739763339046,1133
u,1739763339729,1153
z,1739763339938,1160
z,1739763340123,1165
l,1739763340826,1186
n,1739763341224,1198
g,1739763341587,1209
backspace,1739763341901,1218
backspace,1739763342072,1224
i,1739763342330,1231
n,1739763342517,1237
g,1739763342737,1244
space,1739763342885,1248
5,1739763343410,1264
4,1739763343608,1270
space,1739763344988,1311
s,1739763345324,1321
q,1739763345953,1340
u,1739763346147,1346
i,1739763346315,1351
r,1739763346514,1357
r,1739763346688,1362
e,1739763347362,1382
l,1739763347545,1388
s,1739763347706,1393
space,1739763347900,1398
w,1739763348038,1403
i,1739763348134,1405
t,1739763348284,1410
h,1739763348434,1414
space,1739763348630,1420
i,1739763348771,1425
t,1739763348885,1428
s,1739763349122,1435
space,1739763349326,1441
s,1739763350078,1464
w,1739763350463,1475
i,1739763350991,1491
f,1739763351271,1500
t,1739763351666,1511
space,1739763352182,1527
z,1739763352664,1541
i,1739763352857,1547
g,1739763353093,1554
z,1739763354074,1584
a,1739763354262,1589
g,1739763354677,1602
s,1739763354957,1610
comma,1739763355402,1623
space,1739763355597,1629
w,1739763355674,1632
h,1739763355841,1637
i,1739763355984,1641
l,1739763356200,1647
e,1739763356491,1656
space,1739763356684,1662
1,1739763356926,1669
9,1739763357618,1690
space,1739763358009,1702
b,1739763358372,1713
r,1739763358584,1719
i,1739763358731,1723
d,1739763358888,1728
backspace,1739763359427,1744
backspace,1739763359582,1749
backspace,1739763359761,1754
i,1739763360244,1769
r,1739763360394,1773
d,1739763360655,1781
s,1739763360886,1788
space,1739763361363,1802
f,1739763361722,1813
l,1739763362298,1830
a,1739763362498,1836
p,1739763362663,1841
