Key,Time (ms),Frame
shift_l,1739752849531,54
u,1739752850172,73
n,1739752850392,80
d,1739752850602,86
e,1739752850888,95
r,1739752851078,100
space,1739752851360,109
t,1739752851619,117
h,1739752851812,122
e,1739752852115,131
space,1739752852332,138
f,1739752853067,160
i,1739752853348,168
e,1739752853638,177
r,1739752853877,184
y,1739752854314,197
comma,1739752855047,219
space,1739752855292,227
o,1739752855532,234
backspace,1739752856340,258
p,1739752856782,271
a,1739752857139,282
l,1739752857296,287
e,1739752857543,294
space,1739752857904,305
m,1739752858297,317
o,1739752858512,323
o,1739752858723,330
n,1739752858939,336
comma,1739752859334,348
space,1739752859668,358
6,1739752860136,372
backspace,1739752860729,390
6,1739752861123,402
space,1739752861392,410
f,1739752861662,418
e,1739752861903,425
r,1739752862321,438
k,1739752862582,445
e,1739752862742,450
backspace,1739752863094,461
backspace,1739752863259,466
backspace,1739752863420,471
a,1739752863879,484
r,1739752864144,492
k,1739752864519,504
e,1739752864759,511
s,1739752864939,516
backspace,1739752865264,526
backspace,1739752865438,531
backspace,1739752865610,536
l,1739752866790,572
e,1739752867028,579
s,1739752867998,608
s,1739752868179,613
space,1739752868876,634
a,1739752869055,640
d,1739752869256,646
v,1739752869490,653
e,1739752869760,661
n,1739752869904,665
t,1739752870100,671
u,1739752870736,690
r,1739752870987,698
e,1739752871257,706
r,1739752871360,709
s,1739752871826,723
space,1739752872041,729
t,1739752872299,737
r,1739752872508,743
e,1739752872845,753
k,1739752873205,764
k,1739752873392,770
e,1739752873702,779
d,1739752873964,787
space,1739752874209,794
a,1739752874517,804
c,1739752874759,811
c,1739752874897,815
backspace,1739752875428,831
r,1739752875820,843
o,1739752875997,848
w,1739752876269,856
s,1739752876445,861
space,1739752876610,866
t,1739752876761,871
backspace,1739752877061,880
backspace,1739752877208,884
backspace,1739752877381,889
backspace,1739752877555,895
s,1739752877990,908
s,1739752878176,913
space,1739752878434,921
t,1739752878510,923
h,1739752879316,947
e,1739752879536,954
space,1739752879718,960
f,1739752879978,967
o,1739752880479,982
r,1739752880708,989
e,1739752880961,997
s,1739752881182,1003
t,1739752881390,1010
comma,1739752881983,1027
space,1739752882226,1035
e,1739752882311,1037
a,1739752882511,1043
c,1739752882726,1050
h,1739752882942,1056
space,1739752883212,1064
e,1739752883377,1069
a,1739752883538,1074
g,1739752883897,1085
e,1739752884200,1094
r,1739752884377,1099
space,1739752884791,1112
t,1739752884996,1118
o,1739752885191,1124
space,1739752885341,1128
e,1739752885537,1134
x,1739752885832,1143
o,1739752886142,1152
k,1739752886330,1158
i,1739752886501,1163
backspace,1739752886906,1175
backspace,1739752887071,1180
backspace,1739752887239,1185
p,1739752887752,1201
l,1739752887994,1208
o,1739752888213,1214
r,1739752888398,1220
e,1739752888655,1228
space,1739752888865,1234
t,1739752889023,1239
h,1739752889168,1243
space,1739752889482,1252
f,1739752889789,1262
o,1739752889909,1265
backspace,1739752890554,1285
backspace,1739752890932,1296
backspace,1739752891384,1310
e,1739752891804,1322
space,1739752892105,1331
f,1739752892349,1338
o,1739752892559,1345
r,1739752893076,1360
g,1739752893423,1371
o,1739752893618,1377
t,1739752894100,1391
t,1739752894257,1396
e,1739752894556,1405
n,1739752894755,1411
space,1739752894940,1416
p,1739752895136,1422
a,1739752895314,1427
t,1739752895534,1434
h,1739752895690,1439
s,1739752896457,1462
space,1739752896630,1467
t,1739752896785,1472
h,1739752896938,1476
a,1739752897010,1478
t,1739752897157,1483
space,1739752897386,1490
t,1739752897713,1499
w,1739752898141,1512
e,1739752898352,1519
backspace,1739752898737,1530
i,1739752899029,1539
s,1739752899173,1543
t,1739752899379,1549
e,1739752899563,1555
d,1739752899770,1561
space,1739752900009,1568
t,1739752900215,1574
h,1739752900385,1580
r,1739752900503,1583
o,1739752900620,1587
u,1739752900801,1592
g,1739752901012,1598
h,1739752901366,1609
space,1739752901645,1617
t,1739752901832,1623
h,1739752902049,1629
e,1739752902257,1636
space,1739752902362,1639
f,1739752902633,1647
o,1739752902831,1653
g,1739752903023,1659
period,1739752903745,1680
space,1739752904039,1689
shift_r,1739752904964,1717
t,1739752905316,1727
h,1739752905463,1732
e,1739752905661,1738
space,1739752905840,1743
f,1739752906260,1756
a,1739752906439,1761
s,1739752906635,1767
t,1739752906854,1774
space,1739752908687,1829
f,1739752909064,1840
l,1739752909225,1845
o,1739752909416,1850
w,1739752909664,1858
i,1739752909804,1862
n,1739752910008,1868
g,1739752910250,1876
space,1739752910517,1884
r,1739752910831,1893
i,1739752910970,1897
g,1739752911126,1902
backspace,1739752911860,1924
v,1739752912197,1934
e,1739752912428,1941
r,1739752912682,1948
space,1739752912951,1957
c,1739752913159,1963
u,1739752913353,1969
t,1739752913540,1974
space,1739752913774,1981
t,1739752913988,1988
r,1739752914308,1997
o,1739752914491,2003
u,1739752914669,2008
backspace,1739752915039,2019
backspace,1739752915181,2023
backspace,1739752915338,2028
h,1739752915978,2047
r,1739752916764,2071
o,1739752916937,2076
u,1739752917104,2081
g,1739752917255,2086
h,1739752917379,2089
space,1739752917557,2095
t,1739752917725,2100
h,1739752917876,2104
e,1739752918076,2110
space,1739752918203,2114
l,1739752918752,2131
a,1739752918930,2136
n,1739752919090,2141
d,1739752919250,2146
s,1739752919808,2162
c,1739752920435,2181
a,1739752920630,2187
o,1739752920861,2194
e,1739752921058,2200
backspace,1739752921671,2218
backspace,1739752921844,2223
p,1739752922412,2240
e,1739752922611,2246
comma,1739752923348,2268
space,1739752923576,2275
i,1739752923728,2280
t,1739752923926,2286
s,1739752924192,2294
space,1739752924414,2300
f,1739752925427,2331
r,1739752925630,2337
o,1739752926420,2361
t,1739752926643,2367
h,1739752926771,2371
y,1739752927169,2383
space,1739752927452,2392
w,1739752927753,2401
a,1739752927952,2407
t,1739752928143,2412
e,1739752928406,2420
r,1739752928603,2426
s,1739752928940,2436
space,1739752929172,2443
f,1739752929358,2449
u,1739752929675,2458
backspace,1739752930469,2482
i,1739752930760,2491
z,1739752930886,2495
z,1739752931038,2499
l,1739752931523,2514
i,1739752931712,2519
n,1739752931914,2525
g,1739752932097,2531
space,1739752932359,2539
a,1739752932533,2544
g,1739752932796,2552
a,1739752933074,2560
s,1739752933226,2565
backspace,1739752933972,2587
i,1739752934172,2593
n,1739752934370,2599
s,1739752934483,2602
t,1739752934665,2608
space,1739752934916,2615
t,1739752935096,2621
h,1739752935335,2628
backspace,1739752935772,2641
h,1739752936589,2666
e,1739752936950,2677
space,1739752937106,2681
h,1739752937320,2688
backspace,1739752937720,2700
j,1739752937946,2706
a,1739752938174,2713
g,1739752938624,2727
g,1739752938803,2732
e,1739752938981,2737
d,1739752939182,2743
space,1739752939350,2749
r,1739752939574,2755
o,1739752939711,2759
c,1739752939871,2764
s,1739752940349,2778
period,1739752940951,2797
backspace,1739752941425,2811
backspace,1739752941609,2816
k,1739752942192,2834
s,1739752942618,2847
period,1739752942860,2854
space,1739752943102,2861
shift_l,1739752943511,2873
n,1739752943980,2887
e,1739752944047,2889
a,1739752944253,2896
r,1739752944588,2906
b,1739752945007,2918
y,1739752945235,2925
comma,1739752945971,2947
space,1739752946352,2959
4,1739752946705,2969
space,1739752947011,2978
p,1739752947218,2985
l,1739752947937,3006
a,1739752948818,3033
y,1739752949116,3041
f,1739752949637,3057
u,1739752949886,3065
l,1739752950142,3072
l,1739752950300,3077
space,1739752950590,3086
backspace,1739752951300,3107
backspace,1739752951482,3112
space,1739752952985,3158
f,1739752953292,3167
o,1739752953429,3171
x,1739752953564,3175
e,1739752953875,3184
s,1739752954083,3190
space,1739752954582,3205
o,1739752954854,3214
r,1739752955114,3221
a,1739752955336,3228
c,1739752955554,3235
backspace,1739752955827,3243
backspace,1739752955991,3248
backspace,1739752956157,3253
backspace,1739752956518,3264
p,1739752957219,3285
r,1739752957415,3290
a,1739752957600,3296
n,1739752958766,3331
c,1739752958934,3336
e,1739752959115,3341
d,1739752959364,3349
space,1739752959659,3358
t,1739752959991,3368
h,1739752960160,3373
r,1739752960310,3377
o,1739752960370,3379
u,1739752960526,3384
g,1739752960672,3388
h,1739752961180,3403
space,1739752961402,3410
t,1739752961569,3415
h,1739752961742,3420
e,1739752961969,3427
space,1739752962136,3432
f,1739752962850,3454
e,1739752963129,3462
r,1739752963248,3465
n,1739752963550,3475
s,1739752963708,3479
comma,1739752964349,3498
space,1739752964597,3506
t,1739752964714,3509
h,1739752964868,3514
e,1739752965081,3520
i,1739752965283,3526
r,1739752965463,3532
space,1739752965711,3539
e,1739752965931,3546
y,1739752966198,3554
s,1739752966442,3561
space,1739752966738,3570
f,1739752967048,3579
backspace,1739752967419,3591
backspace,1739752967596,3596
backspace,1739752967762,3601
e,1739752968413,3620
s,1739752968643,3627
space,1739752968922,3636
f,1739752969175,3643
l,1739752969898,3665
