Key,Time (ms),Frame
shift_r,1739757023062,-6
t,1739757023707,13
h,1739757023918,20
e,1739757024199,28
space,1739757024356,33
q,1739757024849,48
u,1739757025196,58
i,1739757025382,64
c,1739757025560,69
k,1739757025679,72
space,1739757025960,81
f,1739757026087,85
o,1739757026275,90
x,1739757026422,95
space,1739757026640,101
d,1739757027276,120
a,1739757027476,126
r,1739757027688,133
t,1739757028113,146
e,1739757028359,153
d,1739757028588,160
space,1739757028814,167
s,1739757029255,180
c,1739757029576,189
backspace,1739757030598,220
backspace,1739757030783,226
a,1739757031186,238
c,1739757031608,250
r,1739757031915,260
o,1739757032307,271
s,1739757032999,292
s,1739757033194,298
space,1739757033529,308
1,1739757033807,316
5,1739757034263,330
space,1739757034631,341
d,1739757035276,360
u,1739757035736,374
s,1739757035934,380
t,1739757036132,386
y,1739757036323,392
space,1739757036623,401
t,1739757036907,409
r,1739757037092,415
a,1739757037290,421
i,1739757037435,425
l,1739757037675,432
s,1739757037919,440
comma,1739757038648,462
space,1739757038991,472
j,1739757039317,482
u,1739757039650,492
m,1739757040101,505
p,1739757040300,511
i,1739757040507,517
n,1739757040683,523
g,1739757040987,532
space,1739757041291,541
o,1739757041444,545
v,1739757041628,551
e,1739757041905,559
r,1739757042053,564
space,1739757042315,572
1,1739757042536,578
8,1739757043836,617
space,1739757044113,626
k,1739757044435,635
a,1739757044603,640
backspace,1739757044945,650
backspace,1739757045127,656
l,1739757045632,671
a,1739757045864,678
z,1739757046109,685
y,1739757046375,693
space,1739757046815,707
d,1739757046993,712
o,1739757047148,717
g,1739757047317,722
s,1739757047597,730
space,1739757047840,737
q,1739757048207,748
n,1739757048385,754
d,1739757048593,760
space,1739757048804,766
backspace,1739757049189,778
backspace,1739757049337,782
backspace,1739757049525,788
backspace,1739757049712,793
a,1739757050048,804
n,1739757050250,810
d,1739757050461,816
space,1739757050634,821
v,1739757050939,830
e,1739757051103,835
x,1739757051462,846
i,1739757051699,853
n,1739757051907,859
g,1739757052118,866
space,1739757052268,870
2,1739757052735,884
space,1739757053607,910
backspace,1739757054281,931
7,1739757054779,945
space,1739757055070,954
s,1739757055284,961
q,1739757055536,968
u,1739757055746,975
i,1739757056036,983
r,1739757056594,1000
r,1739757056803,1006
l,1739757057053,1014
backspace,1739757057486,1027
e,1739757057916,1040
l,1739757058122,1046
s,1739757058332,1052
space,1739757058559,1059
